File_Name,Sweep,Segment_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area
cell105basal.abf,3,Non-burst,0.6265999999999998,-69.44253,4.641145,-72.646,41.029,9.147131,164.8088,-43.523514
cell105basal.abf,3,Non-burst,0.9024000000000001,-71.13754,2.912795,-73.177,38.653,15.1155205,436.50903,-64.19996
cell105basal.abf,4,Non-burst,0.5222,-71.8464,2.7978222,-73.396,45.126,20.192024,672.37427,-37.524128
cell105basal.abf,4,Burst,0.044399999999999995,-43.79433,19.634333,-63.639,45.126,2.682119,7.555891,-1.953013
cell105basal.abf,4,Burst,0.062000000000000055,-44.745007,17.003592,-63.483,44.344,3.2187924,11.685265,-2.7827487
cell105basal.abf,4,Burst,0.038799999999999724,-44.06642,19.175972,-63.545,40.81,2.7079754,7.914715,-1.7135155
cell105basal.abf,4,Burst,0.04800000000000004,-43.90192,18.679136,-63.389,45.439,2.7886424,8.543281,-2.110896
cell105basal.abf,4,Burst,0.060100000000000264,-45.249557,16.919722,-64.921,41.154,3.188577,11.840759,-2.7279932
cell105basal.abf,4,Burst,0.037499999999999645,-44.30171,19.420414,-64.39,43.375,2.6432335,7.6276016,-1.6644819
cell105basal.abf,4,Burst,0.042299999999999116,-44.569473,19.082233,-64.358,41.248,2.8446677,8.883135,-1.8937342
cell105basal.abf,4,Burst,0.036599999999999966,-44.14646,19.921774,-64.296,42.28,2.6452937,7.4669094,-1.6241702
cell105basal.abf,4,Burst,0.036999999999999034,-44.829227,19.717346,-65.14,43.062,2.7121863,8.016215,-1.6617134
cell105basal.abf,4,Burst,0.04779999999999873,-45.113262,17.936512,-64.421,43.719,3.0273118,10.410034,-2.1602368
cell105basal.abf,4,Burst,0.06199999999999761,-45.566887,16.200167,-65.078,40.748,3.2732935,12.841598,-2.8268762
cell105basal.abf,4,Burst,0.04169999999999874,-45.06335,18.516346,-65.14,44.157,2.888984,9.278659,-1.8811415
cell105basal.abf,4,Non-burst,1.0584,-71.110344,3.4805565,-73.553,44.344,12.621282,305.21378,-75.27443
cell105basal.abf,4,Non-burst,0.5664,-70.34869,4.3321095,-73.209,40.81,12.107515,246.66061,-39.856438
cell105basal.abf,4,Non-burst,0.7965,-71.28227,4.077991,-73.865,35.807,7.3418565,111.60717,-56.77735
cell105basal.abf,4,Non-burst,6.265500000000001,-70.52598,1.6504145,-73.459,40.935,21.724129,1146.4149,-441.89145
cell105basal.abf,4,Non-burst,1.1207999999999991,-69.2179,3.027028,-71.363,43.375,17.088627,493.3555,-77.59044
cell105basal.abf,4,Non-burst,0.754900000000001,-68.48546,4.2302446,-71.457,41.248,8.974739,165.68547,-51.710495
cell105basal.abf,4,Non-burst,1.0608000000000004,-69.28071,3.7736342,-71.676,42.28,10.865666,230.02684,-73.50395
cell105basal.abf,4,Non-burst,3.442,-69.26051,2.4806027,-71.457,43.062,14.11996,415.3792,-238.40561
cell105basal.abf,4,Non-burst,0.8930000000000007,-67.658104,4.9895706,-70.894,43.719,5.7859964,75.42223,-60.429565
cell105basal.abf,4,Non-burst,3.3419000000000025,-69.19569,2.0171645,-71.207,40.748,21.330797,901.0047,-231.25589
cell105basal.abf,4,Non-burst,1.034600000000001,-68.47678,3.1320047,-70.363,44.157,16.842625,474.0652,-70.85695
cell105basal.abf,4,Non-burst,0.08470000000000155,-62.115635,8.241003,-69.018,37.026,5.2966175,54.29637,-5.265837
cell105basal.abf,5,Non-burst,0.3544,-68.776764,3.818249,-70.707,40.904,15.024229,357.06253,-24.379976
cell105basal.abf,5,Burst,0.06090000000000001,-45.657295,15.8772745,-64.984,40.904,3.4254212,13.908173,-2.7890382
cell105basal.abf,5,Burst,0.08920000000000006,-46.049183,13.439101,-64.452,40.935,4.117318,20.92776,-4.116023
cell105basal.abf,5,Burst,0.05719999999999992,-45.117348,17.214426,-64.265,40.122,3.0844634,10.901602,-2.5890956
cell105basal.abf,5,Burst,0.04969999999999963,-44.543278,18.515944,-64.515,39.747,2.8481252,8.91237,-2.2220814
cell105basal.abf,5,Burst,0.04780000000000051,-44.642506,18.841269,-64.859,40.529,2.7908967,8.531169,-2.1422787
cell105basal.abf,5,Burst,0.04699999999999971,-44.856438,17.893723,-64.484,42.812,2.983284,9.975981,-2.1120362
cell105basal.abf,5,Burst,0.048499999999999766,-44.92298,17.254416,-64.14,41.092,3.004502,10.321808,-2.1819668
cell105basal.abf,5,Burst,0.03500000000000014,-44.018867,20.401459,-64.765,44.876,2.5814648,6.881111,-1.5490994
cell105basal.abf,5,Burst,0.04589999999999961,-44.901634,18.243637,-64.327,41.842,2.9033198,9.343459,-2.069425
cell105basal.abf,5,Burst,0.032399999999999096,-43.53864,20.962965,-63.733,42.781,2.4601076,6.105529,-1.4143248
cell105basal.abf,5,Burst,0.045999999999999375,-45.11875,17.824644,-64.358,42.874,2.958115,9.816029,-2.078352
cell105basal.abf,5,Burst,0.03570000000000029,-44.748856,18.94658,-64.64,39.591,2.8033326,8.475956,-1.6058335
cell105basal.abf,5,Burst,0.04659999999999975,-45.63511,16.482285,-64.452,40.935,3.245325,12.272779,-2.1301813
cell105basal.abf,5,Burst,0.03849999999999909,-45.016384,18.217506,-64.671,40.998,2.873434,9.216168,-1.7363018
cell105basal.abf,5,Burst,0.05289999999999928,-45.598198,16.796871,-64.39,40.466,3.1402528,11.4142275,-2.4156408
cell105basal.abf,5,Burst,0.03549999999999898,-45.110374,18.27832,-64.484,39.966,2.7781782,8.686244,-1.603637
cell105basal.abf,5,Burst,0.04049999999999798,-44.552814,19.3382,-64.64,40.591,2.7340431,8.033098,-1.8125923
cell105basal.abf,5,Burst,0.04870000000000019,-45.268925,17.804958,-65.046,40.873,2.9813726,9.993204,-2.2129495
cell105basal.abf,5,Burst,0.04399999999999693,-45.36165,18.228102,-65.172,40.748,2.8403718,8.997494,-1.9995103
cell105basal.abf,5,Burst,0.048100000000001586,-46.016315,16.555693,-64.796,42.343,3.2675304,12.424976,-2.2218986
cell105basal.abf,5,Non-burst,0.4991,-68.45052,4.777928,-71.238,40.935,10.629592,191.23715,-34.17445
cell105basal.abf,5,Non-burst,1.5398,-70.32604,2.7014275,-72.302,40.122,18.848753,619.24585,-108.29886
cell105basal.abf,5,Non-burst,2.0090000000000003,-70.05404,2.5623174,-72.333,39.747,19.851555,691.0625,-140.74942
cell105basal.abf,5,Non-burst,2.2055999999999996,-69.48326,2.2585387,-71.52,36.776,16.662327,570.0023,-153.25568
cell105basal.abf,5,Non-burst,0.4706999999999999,-68.758766,4.750839,-71.739,42.812,9.395569,164.48833,-32.375645
cell105basal.abf,5,Non-burst,0.49600000000000044,-69.06733,4.679632,-71.707,41.092,9.862033,173.6791,-34.268158
cell105basal.abf,5,Non-burst,1.2011000000000003,-69.74126,3.1396353,-72.427,44.876,14.168169,377.96564,-83.77731
cell105basal.abf,5,Non-burst,0.5495000000000001,-67.254074,5.7167387,-71.676,41.842,6.0738792,79.30545,-36.96672
cell105basal.abf,5,Non-burst,1.0875000000000004,-70.3816,3.278536,-72.677,42.781,13.421703,341.8054,-76.551025
cell105basal.abf,5,Non-burst,0.7270000000000003,-67.42134,5.764109,-71.895,42.874,4.5962515,47.263496,-49.02601
cell105basal.abf,5,Non-burst,0.37840000000000096,-68.13335,5.8906274,-71.52,39.591,7.6222553,106.874596,-25.79232
cell105basal.abf,5,Non-burst,0.5201999999999991,-67.67438,4.8053856,-71.176,36.901,7.261757,107.62696,-35.20737
cell105basal.abf,5,Non-burst,0.670300000000001,-68.02181,3.9954753,-70.55,40.998,10.374913,209.95921,-45.605713
cell105basal.abf,5,Non-burst,0.988900000000001,-68.725784,3.619745,-71.645,40.466,12.069626,274.10834,-67.97366
cell105basal.abf,5,Non-burst,0.6635000000000009,-67.74772,4.3106785,-70.457,39.966,10.109675,191.01093,-44.961216
cell105basal.abf,5,Non-burst,1.5250000000000021,-68.79434,3.3772476,-71.019,40.591,11.432678,263.42844,-104.92212
cell105basal.abf,5,Non-burst,1.2334999999999994,-67.98367,3.430025,-70.675,34.368,8.027465,137.28296,-83.860085
cell105basal.abf,5,Non-burst,2.1361000000000026,-68.010506,2.4293053,-70.519,40.748,16.693447,552.70447,-145.28786
cell105basal.abf,5,Non-burst,0.601700000000001,-65.95226,4.725529,-68.862,42.343,7.2028465,111.203674,-39.693993
cell105basal.abf,5,Non-burst,0.692499999999999,-67.33851,3.329821,-70.175,35.901,13.022979,321.07812,-46.636993
cell105basal.abf,6,Non-burst,1.5854,-67.12566,1.5227791,-69.299,2.1578,13.028865,372.28256,-106.41777
cell105basal.abf,6,Burst,0.04059999999999997,-44.392597,13.686095,-58.542,10.07,2.2554734,5.3397045,-1.8031135
cell105basal.abf,6,Burst,0.042300000000000004,-44.293743,13.576844,-57.979,10.726,2.299336,5.539345,-1.8789928
cell105basal.abf,6,Burst,0.04720000000000013,-43.77617,12.991319,-57.385,6.5672,2.2160504,5.029871,-2.071246
cell105basal.abf,6,Burst,0.04899999999999949,-43.95955,12.529689,-57.479,5.5977,2.2549112,5.303007,-2.158853
cell105basal.abf,6,Non-burst,1.2393,-65.449165,4.112984,-68.486,10.82,5.031091,44.210144,-81.118774
cell105basal.abf,6,Non-burst,8.0583,-67.73097,1.6580846,-70.926,8.037,9.814361,248.34418,-545.797
cell105basal.abf,6,Non-burst,3.396700000000001,-66.27526,1.9806486,-69.612,6.5672,9.950785,250.91762,-225.12436
cell105basal.abf,6,Non-burst,7.0411,-67.49257,1.6540886,-70.832,4.2843,7.823435,176.8898,-475.22546
cell105basal.abf,7,Non-burst,2.4905,-66.618645,1.4690756,-70.144,-0.78181,11.879874,397.3399,-165.91698
cell105basal.abf,7,Burst,0.052999999999999936,-43.929855,10.779563,-55.289,-0.68799,2.2925944,5.691432,-2.327918
cell105basal.abf,7,Burst,0.04550000000000054,-43.51586,11.117861,-54.852,-2.0014,2.1246727,4.329788,-1.9839854
cell105basal.abf,7,Burst,0.0470000000000006,-43.520588,11.037677,-54.539,-1.6887,2.1318297,4.4323983,-2.0495477
cell105basal.abf,7,Burst,0.046599999999997976,-43.595627,10.41476,-54.351,-4.5345,2.0676455,4.20228,-2.0308855
cell105basal.abf,7,Non-burst,7.3611,-66.47424,1.5863574,-69.237,-0.81308,7.773645,192.19925,-489.3299
cell105basal.abf,7,Non-burst,1.7628999999999984,-65.27092,2.336556,-69.237,-2.5643,7.1099877,108.972916,-115.06546
cell105basal.abf,7,Non-burst,5.6728000000000005,-66.31141,1.8207321,-69.987,-1.6887,6.732039,148.15932,-376.1776
cell105basal.abf,7,Non-burst,4.020500000000002,-65.25889,1.6847546,-68.518,-3.909,7.724449,147.53008,-262.3764
cell105basal.abf,8,Non-burst,11.3101,-65.57272,1.1371653,-68.862,-9.2253,3.1980886,100.9337,-741.6368
cell105basal.abf,8,Burst,0.04449999999999932,-43.17435,9.872862,-54.132,-7.7243,1.9590406,3.5991683,-1.9202783
cell105basal.abf,8,Burst,0.045999999999999375,-42.88752,9.84973,-53.632,-5.9105,2.0525336,3.8915524,-1.97625
cell105basal.abf,8,Burst,0.04679999999999929,-42.950382,9.510806,-53.351,-7.005,2.038056,3.9821162,-2.0088944
cell105basal.abf,8,Burst,0.04400000000000048,-42.93088,9.969951,-53.757,-6.5985,1.9401461,3.4181643,-1.8924357
cell105basal.abf,8,Non-burst,2.866200000000001,-65.60259,1.9816445,-69.049,-7.5992,7.438347,125.191925,-188.0358
cell105basal.abf,8,Non-burst,1.5510000000000002,-64.273254,2.694219,-67.705,-7.0675,6.1572638,71.7951,-99.693436
cell105basal.abf,8,Non-burst,3.7835,-64.846405,2.1587193,-68.424,-7.8806,5.5800023,80.928635,-245.35196
cell105basal.abf,8,Non-burst,1.8078000000000003,-64.93875,2.3996658,-68.267,-6.5985,6.338732,82.85668,-117.39917
cell107basal.abf,0,Non-burst,12.0576,-66.45466,1.1271472,-69.643,46.846,12.607982,1030.2649,-801.2893
cell107basal.abf,0,Burst,0.3074999999999992,-58.346573,14.078348,-74.366,46.846,3.917869,21.1834,-17.95168
cell107basal.abf,0,Non-burst,9.1348,-67.08292,2.0629053,-75.96,46.846,13.861326,606.97144,-612.7944
cell107basal.abf,1,Non-burst,4.4099,-66.41155,1.7361345,-69.456,48.284,10.844762,518.76935,-292.8739
cell107basal.abf,1,Burst,0.5858999999999996,-61.766094,8.631057,-76.179,48.284,5.902042,61.87961,-36.199562
cell107basal.abf,1,Burst,0.2724000000000011,-61.34275,9.53623,-75.835,46.815,5.210134,49.794632,-16.720448
cell107basal.abf,1,Burst,0.9984999999999999,-60.355972,8.329461,-76.899,47.69,4.9506164,53.88807,-60.27008
cell107basal.abf,1,Non-burst,8.047899999999998,-64.828835,2.6169639,-76.742,47.878,12.462634,415.23914,-521.7382
cell107basal.abf,1,Non-burst,6.786499999999998,-65.07157,2.3582408,-76.242,48.472,14.43177,556.3657,-441.61267
cell107basal.abf,1,Non-burst,0.3988000000000014,-64.371735,4.07622,-73.615,45.251,15.98035,364.8133,-25.676914
cell107basal.abf,2,Non-burst,0.1446,-63.69933,5.254432,-66.798,46.69,9.0135565,151.6432,-9.216389
cell107basal.abf,2,Burst,0.8668,-56.87668,13.07591,-75.366,46.69,3.6994522,21.591637,-49.310703
cell107basal.abf,2,Burst,1.2389999999999999,-60.48057,8.933748,-75.429,47.315,4.9766507,48.55921,-74.94594
cell107basal.abf,2,Burst,0.15490000000000048,-58.44341,9.283771,-75.773,45.533,5.0386105,51.616505,-9.0632305
cell107basal.abf,2,Burst,0.19730000000000025,-60.953728,8.237566,-75.179,47.847,6.379492,73.64832,-12.036966
cell107basal.abf,2,Burst,0.25009999999999977,-57.370853,13.585491,-74.866,46.721,3.3488553,19.61194,-14.3585005
cell107basal.abf,2,Burst,1.3838999999999988,-59.009693,8.306533,-74.616,48.097,4.8850284,52.412025,-81.66727
cell107basal.abf,2,Non-burst,3.8011,-66.05402,4.9177885,-77.493,47.315,4.5867586,85.02357,-251.0889
cell107basal.abf,2,Non-burst,0.44700000000000006,-61.58729,4.9386215,-73.803,45.533,9.776467,175.69238,-27.540056
cell107basal.abf,2,Non-burst,2.791999999999999,-64.9111,3.0908637,-74.803,44.501,7.742628,211.96529,-181.23578
cell107basal.abf,2,Non-burst,0.9198000000000004,-61.79398,4.0617223,-76.304,46.721,9.499955,224.20688,-56.848923
cell107basal.abf,2,Non-burst,3.366900000000001,-62.315327,2.482898,-74.084,48.097,10.822611,375.2481,-209.8201
cell107basal.abf,2,Non-burst,5.9365000000000006,-61.215706,3.093936,-74.366,48.034,9.431017,274.86902,-363.41208
cell107basal.abf,3,Non-burst,19.1305,-63.144093,2.8196423,-77.243,48.722,6.3361397,202.34152,-1207.9833
cell107basal.abf,3,Burst,0.049099999999999255,-59.20265,15.044435,-77.18,47.909,3.6054437,21.322372,-2.9173877
cell107basal.abf,3,Non-burst,2.3202999999999996,-64.2717,2.184919,-75.71,44.438,15.137561,631.4431,-149.13503
cell107basal.abf,4,Non-burst,21.4999,-62.318176,2.073132,-76.836,49.223,6.392452,277.14606,-1339.8342
cell107basal.abf,5,Non-burst,2.1918,-60.232857,3.4647543,-75.241,49.442,9.150557,245.12424,-132.02391
cell107basal.abf,5,Burst,0.2869999999999999,-58.060585,7.656175,-76.086,48.597,4.55316,60.94071,-16.674042
cell107basal.abf,5,Burst,0.22910000000000075,-59.04742,7.6141124,-74.303,47.659,6.3055387,77.44844,-13.53841
cell107basal.abf,5,Burst,0.1772999999999989,-57.606503,8.498124,-73.678,49.692,4.6155868,50.779953,-10.218353
cell107basal.abf,5,Burst,0.8582000000000001,-57.437572,8.823252,-75.304,48.879,3.7931662,39.966915,-49.303345
cell107basal.abf,5,Non-burst,6.3727,-59.741985,2.7657292,-74.209,49.598,8.89281,297.80676,-380.72852
cell107basal.abf,5,Non-burst,4.9801,-59.533245,4.305906,-76.336,49.692,8.318992,185.7168,-296.4923
cell107basal.abf,5,Non-burst,1.4298000000000002,-59.162773,4.217729,-74.022,48.691,5.142714,111.55194,-84.595726
cell107basal.abf,5,Non-burst,4.9739,-60.026394,2.243097,-74.209,44.751,7.477584,319.65228,-298.57043
cell107basal.abf,6,Non-burst,4.5162,-53.185715,4.865926,-67.204,32.742,5.617276,88.86162,-240.20175
cell107basal.abf,6,Burst,0.7708999999999993,-52.746296,6.1813745,-68.205,32.117,3.9790843,50.558926,-40.66514
cell107basal.abf,6,Burst,0.23460000000000036,-54.407314,7.090843,-67.142,32.21,4.5311165,48.730717,-12.772562
cell107basal.abf,6,Burst,0.1750000000000007,-52.95446,7.494724,-65.297,32.711,4.5169034,45.038395,-9.275446
cell107basal.abf,6,Burst,0.7558999999999996,-53.626545,6.465509,-67.892,32.117,4.094928,49.03378,-40.54472
cell107basal.abf,6,Burst,0.2850999999999999,-53.08521,5.9050026,-68.017,31.773,5.3165574,71.513115,-15.142961
cell107basal.abf,6,Burst,0.922699999999999,-53.00426,6.433755,-67.955,31.147,3.6894622,43.229053,-48.90887
cell107basal.abf,6,Burst,0.5548000000000002,-52.267704,6.3073554,-67.048,31.085,3.6447642,46.31108,-29.006353
cell107basal.abf,6,Burst,0.19790000000000063,-52.219185,7.4562526,-66.235,30.491,3.8936915,38.970646,-10.342327
cell107basal.abf,6,Burst,0.24739999999999895,-52.947166,6.3000937,-65.453,30.991,3.5327096,41.109055,-13.101461
cell107basal.abf,6,Burst,0.1808999999999994,-52.479843,7.146268,-65.547,27.363,3.8103306,39.48676,-9.496086
cell107basal.abf,6,Burst,0.6806000000000019,-51.543304,6.065357,-64.609,28.52,4.496707,52.268017,-35.088295
cell107basal.abf,6,Burst,0.2950999999999979,-52.096577,5.77651,-64.702,29.177,4.12259,53.234932,-15.376282
cell107basal.abf,6,Burst,0.2967999999999975,-51.5731,5.515218,-63.201,30.584,4.364251,56.4535,-15.308878
cell107basal.abf,6,Non-burst,0.5549,-53.288677,4.2055006,-65.797,29.928,5.2342505,94.39115,-29.571814
cell107basal.abf,6,Non-burst,0.3423999999999996,-51.23533,5.54608,-67.517,32.21,3.4088972,52.634686,-17.54565
cell107basal.abf,6,Non-burst,0.9908000000000001,-53.2158,4.6349998,-67.173,32.398,5.6130238,95.65854,-52.734623
cell107basal.abf,6,Non-burst,1.5126000000000008,-53.313156,5.3073015,-67.454,31.773,4.490068,66.31182,-80.64984
cell107basal.abf,6,Non-burst,0.3705999999999996,-52.237312,5.4304276,-67.329,31.147,4.6438828,69.88659,-19.367401
cell107basal.abf,6,Non-burst,0.5904000000000007,-53.2491,4.064691,-67.079,30.772,7.9804096,156.79279,-31.446602
cell107basal.abf,6,Non-burst,0.3844999999999992,-52.250732,4.6572556,-65.359,29.271,5.3350606,83.48102,-20.092089
cell107basal.abf,6,Non-burst,0.6211000000000002,-52.696922,4.254726,-64.577,30.991,7.0109463,126.73953,-32.738403
cell107basal.abf,6,Non-burst,1.050600000000001,-52.872215,4.2071724,-65.203,30.866,6.780869,121.636566,-55.555668
cell107basal.abf,6,Non-burst,0.33699999999999974,-51.853405,4.9707737,-64.64,28.864,5.1469426,77.1154,-17.477243
cell107basal.abf,6,Non-burst,1.020199999999999,-52.284126,4.2080245,-65.484,29.177,6.118267,108.127686,-53.34829
cell107basal.abf,6,Non-burst,0.4559000000000033,-51.01443,4.566184,-64.171,30.584,6.080309,104.512825,-23.265606
cell107basal.abf,6,Non-burst,3.155000000000001,-52.342712,4.1985617,-67.423,30.647,5.581203,99.87033,-165.14523
cell107basal.abf,7,Non-burst,0.388,-52.00314,3.0012846,-57.791,28.677,10.55805,254.68057,-20.18098
cell107basal.abf,7,Burst,0.4939,-52.538795,6.004276,-66.016,28.677,4.3407607,52.78634,-25.956926
cell107basal.abf,7,Burst,0.7178,-51.628834,6.1282506,-65.015,27.551,3.7677088,43.893208,-37.061737
cell107basal.abf,7,Burst,0.28690000000000015,-52.021603,6.184089,-64.171,29.646,4.3460317,50.89271,-14.933107
cell107basal.abf,7,Burst,0.29930000000000057,-51.240856,5.5494456,-64.921,28.364,5.580078,75.8097,-15.344345
cell107basal.abf,7,Burst,0.2929000000000004,-51.838043,5.278231,-63.389,29.146,5.734689,77.87402,-15.19136
cell107basal.abf,7,Burst,0.29469999999999885,-51.238453,5.5895524,-64.014,26.237,3.889065,49.347588,-15.1023655
cell107basal.abf,7,Burst,0.28390000000000093,-51.37995,6.0148616,-65.703,27.238,4.378966,56.196865,-14.594616
cell107basal.abf,7,Burst,0.2420999999999971,-51.98277,5.854038,-64.546,29.771,4.773771,58.45964,-12.587669
cell107basal.abf,7,Burst,0.28659999999999997,-52.270885,6.252835,-64.921,28.896,3.5792298,42.20117,-14.988852
cell107basal.abf,7,Non-burst,0.33009999999999995,-51.99536,5.6953006,-65.766,27.426,4.796005,63.65621,-17.17157
cell107basal.abf,7,Non-burst,1.8731000000000002,-51.989098,4.390413,-65.078,29.677,5.644842,95.353584,-97.38872
cell107basal.abf,7,Non-burst,0.5672999999999995,-51.518505,4.160625,-64.39,28.52,5.7505093,104.651245,-29.234446
cell107basal.abf,7,Non-burst,0.3915999999999995,-50.713978,5.1873837,-64.14,28.301,5.365965,78.45173,-19.867437
cell107basal.abf,7,Non-burst,8.5272,-52.404102,4.078612,-66.892,32.586,5.985796,107.81407,-446.86826
cell107basal.abf,7,Non-burst,0.4939,-52.7213,4.3086977,-64.984,25.393,4.962634,81.24192,-26.040915
cell107basal.abf,7,Non-burst,2.7650000000000006,-52.036407,4.2061243,-65.046,29.771,5.3478136,94.12667,-143.88873
cell107basal.abf,7,Non-burst,0.34240000000000137,-52.62377,5.8298936,-65.453,28.27,4.257885,53.676277,-18.026402
cell107basal.abf,7,Non-burst,2.6232000000000006,-52.47025,4.8262386,-66.141,29.552,4.948573,76.022026,-137.6436
cell107basal.abf,8,Non-burst,0.2344,-50.51886,2.7531538,-55.196,11.602,5.86467,116.69035,-11.839512
cell107basal.abf,8,Burst,0.47180000000000005,-52.263702,6.298338,-65.703,29.115,4.3657136,49.318436,-24.665955
cell107basal.abf,8,Burst,0.21659999999999968,-51.391792,6.3582673,-64.734,28.427,3.9708116,44.684128,-11.133624
cell107basal.abf,8,Burst,0.2683000000000004,-52.67525,5.6101203,-63.639,28.364,5.60267,70.85781,-14.140864
cell107basal.abf,8,Burst,0.21530000000000005,-52.720776,6.6547256,-65.891,27.926,3.8728423,41.160213,-11.353109
cell107basal.abf,8,Burst,0.1913999999999998,-52.082676,6.3631964,-63.67,30.459,4.2988057,48.019547,-9.970637
cell107basal.abf,8,Burst,0.27590000000000003,-51.97792,5.7970147,-64.233,28.739,4.8619595,61.986267,-14.348713
cell107basal.abf,8,Burst,0.49130000000000074,-52.74598,6.317733,-65.359,29.083,4.3345623,48.133026,-25.922138
cell107basal.abf,8,Burst,0.28719999999999857,-52.70615,5.6720705,-64.734,28.239,4.3437796,54.982876,-15.138859
cell107basal.abf,8,Burst,0.2477999999999998,-50.562965,6.538707,-64.515,25.487,3.1519473,35.346107,-12.537085
cell107basal.abf,8,Burst,0.2886999999999986,-53.27877,5.3370585,-66.078,29.302,4.7317224,66.21629,-15.383463
cell107basal.abf,8,Burst,0.2626999999999988,-51.800983,6.0049295,-65.922,28.645,3.7058167,46.567997,-13.610861
cell107basal.abf,8,Burst,0.5428999999999995,-52.181515,6.6559324,-66.297,28.645,4.166357,44.681664,-28.33733
cell107basal.abf,8,Burst,0.2179000000000002,-52.153774,6.509546,-65.046,28.301,4.543548,50.90435,-11.372308
cell107basal.abf,8,Burst,0.2835000000000001,-52.42398,5.28668,-63.108,27.957,6.422392,84.011185,-14.870138
cell107basal.abf,8,Non-burst,1.9239000000000002,-52.004723,4.3900204,-65.234,30.803,5.3292747,92.42804,-100.05977
cell107basal.abf,8,Non-burst,0.9325000000000001,-52.3939,4.497198,-65.453,28.458,5.2322326,89.56885,-48.85975
cell107basal.abf,8,Non-burst,0.9529999999999994,-52.90191,4.4484496,-66.36,28.364,4.91723,79.23885,-50.41697
cell107basal.abf,8,Non-burst,0.5686,-51.130077,4.1181045,-65.328,26.05,4.6687393,92.42548,-29.075157
cell107basal.abf,8,Non-burst,1.8336000000000006,-52.406006,4.6558847,-67.798,29.709,5.2301035,85.11765,-96.0997
cell107basal.abf,8,Non-burst,0.3292999999999999,-51.99579,5.216248,-64.89,29.083,6.171997,87.50806,-17.130236
cell107basal.abf,8,Non-burst,2.0946,-52.113792,4.3009343,-66.673,28.739,4.944667,91.32287,-109.16548
cell107basal.abf,8,Non-burst,3.5420000000000016,-52.18323,4.33195,-65.516,29.49,5.4310994,94.17457,-184.84079
cell107basal.abf,8,Non-burst,1.431799999999999,-52.931114,3.7326992,-65.359,29.302,6.924497,132.19873,-75.7948
cell107basal.abf,8,Non-burst,1.4184000000000019,-52.163624,4.420479,-67.642,29.333,5.7907505,99.48186,-73.996994
cell107basal.abf,8,Non-burst,0.3451000000000022,-52.471897,5.368494,-65.453,28.645,4.223013,58.965305,-18.116074
cell107basal.abf,8,Non-burst,0.9955999999999996,-52.39835,5.409209,-66.047,27.395,4.619311,63.448586,-52.17574
cell107basal.abf,8,Non-burst,0.4129000000000005,-50.961266,4.999872,-65.703,28.301,4.1074214,65.27304,-21.04972
cell107basal.abf,8,Non-burst,0.2228999999999992,-53.397247,5.847641,-65.86,27.957,4.1511564,54.649124,-11.906584
cell107basal.abf,9,Non-burst,1.3304,-51.24797,3.9773064,-64.233,29.803,5.9436374,111.04084,-68.18419
cell107basal.abf,9,Burst,0.24130000000000007,-51.71031,6.4697213,-64.671,28.52,3.9595232,44.36201,-12.485585
cell107basal.abf,9,Burst,0.22529999999999983,-52.4726,6.635557,-64.484,27.269,4.662409,50.991005,-11.830042
cell107basal.abf,9,Burst,0.27529999999999966,-53.06143,5.463567,-65.328,27.176,4.2580686,54.803783,-14.609389
cell107basal.abf,9,Burst,0.23460000000000036,-51.66438,6.0304227,-63.295,25.862,4.4793086,50.943493,-12.127951
cell107basal.abf,9,Burst,0.24259999999999948,-52.65684,5.7703066,-64.077,22.954,4.7538214,54.619267,-12.782075
cell107basal.abf,9,Non-burst,0.3549,-51.59972,5.133037,-65.015,27.113,5.005142,73.53762,-18.320543
cell107basal.abf,9,Non-burst,7.6752,-52.006718,3.767585,-66.454,29.396,5.661915,112.978226,-399.16986
cell107basal.abf,9,Non-burst,6.8065,-52.050716,3.694787,-66.485,26.675,5.7589364,112.544624,-354.29102
cell107basal.abf,9,Non-burst,3.4130000000000003,-51.927376,3.8586545,-65.078,26.081,5.626186,100.61661,-177.23546
cell107basal.abf,9,Non-burst,0.700800000000001,-52.705013,4.6326213,-65.359,22.954,4.651246,69.11934,-36.939465
cell107basal.abf,10,Non-burst,12.0688,-51.84963,3.2005818,-65.641,25.08,5.8063126,129.7823,-625.76154
cell107basal.abf,10,Burst,0.8224999999999998,-51.24194,5.5322247,-62.889,24.33,3.778295,44.873856,-42.148544
cell107basal.abf,10,Burst,0.24749999999999872,-51.90744,5.5615897,-63.827,24.267,4.7892222,57.47108,-12.849337
cell107basal.abf,10,Burst,0.26290000000000013,-51.174335,5.626728,-63.827,22.454,4.0548205,49.48177,-13.461081
cell107basal.abf,10,Burst,0.27809999999999846,-52.13234,5.7613206,-64.577,25.393,4.1095953,50.54569,-14.5056305
cell107basal.abf,10,Non-burst,0.3401000000000014,-50.62729,4.8958507,-62.607,24.267,5.5650115,78.88031,-17.225777
cell107basal.abf,10,Non-burst,0.33750000000000036,-51.12685,4.8167734,-63.17,22.454,5.1353827,73.02158,-17.262672
cell107basal.abf,10,Non-burst,1.6643000000000008,-52.182377,4.0729117,-66.61,25.393,5.170455,91.09896,-86.85473
cell107basal.abf,10,Non-burst,5.478200000000001,-51.79687,3.2398608,-65.046,24.799,6.3824787,140.06409,-283.75732
