File_Name,Sweep,Segment_Type,Burst_Type,Duration,Num_Peaks,Mean_ISI,Mean,Std,Min,Max,Skewness,Kurtosis,Area
cell105basal.abf,2,Non-burst,Non-burst,0.48230000000000217,0,0.0,-69.06656,5.9112244,-72.99,41.686,6.2175336,79.86411,-33.32174
cell105basal.abf,2,Non-burst,Non-burst,0.9885999999999981,0,0.0,-71.371216,5.118633,-74.178,38.027,5.1129465,46.30631,-70.55849
cell105basal.abf,2,Non-burst,Non-burst,0.7065000000000019,0,0.0,-71.511566,4.2202697,-74.459,35.557,6.8613105,102.50559,-50.52815
cell105basal.abf,3,Non-burst,Non-burst,0.0239,0,0.0,-63.990356,10.920577,-71.676,43.218,5.081375,41.022408,-1.5343521
cell105basal.abf,3,Burst,Other,0.024999999999999998,4,0.004433333333333333,-41.905674,21.766806,-61.638,43.218,2.3112633,5.027425,-1.0558759
cell105basal.abf,3,Burst,Other,0.04270000000000007,6,0.0046,-42.206898,19.415495,-62.451,39.653,2.5872555,6.896867,-1.8102047
cell105basal.abf,3,Burst,Other,0.04330000000000034,6,0.004999999999999999,-43.37625,19.804756,-63.045,45.001,2.6644049,7.3791466,-1.8867024
cell105basal.abf,3,Burst,Other,0.05180000000000007,6,0.005560000000000001,-44.283634,18.353638,-63.42,45.251,2.9134016,9.312271,-2.2972946
cell105basal.abf,3,Burst,Other,0.3279999999999994,10,0.03512222222222222,-62.48971,14.074385,-71.895,45.001,3.6079054,19.10974,-20.499191
cell105basal.abf,3,Burst,Other,0.0345999999999993,5,0.005,-43.44422,20.538277,-63.233,45.845,2.5547419,6.723954,-1.5063739
cell105basal.abf,3,Burst,Other,0.053000000000000824,5,0.0060750000000000005,-44.438457,17.362265,-63.358,44.157,3.127915,11.061073,-2.3637724
cell105basal.abf,3,Burst,Other,0.06359999999999921,6,0.0061200000000000004,-45.276657,16.311037,-63.858,42.218,3.2785985,12.661582,-2.881778
cell105basal.abf,3,Burst,Other,0.03619999999999912,5,0.005325,-44.255432,19.77466,-63.952,42.218,2.6555157,7.513339,-1.6045641
cell105basal.abf,3,Burst,Other,0.05459999999999887,5,0.006475,-45.65187,16.817898,-64.327,41.686,3.2355485,12.211586,-2.4962978
cell105basal.abf,3,Burst,Other,0.03849999999999909,5,0.005475000000000001,-44.635677,19.388493,-64.609,44.813,2.738187,8.147959,-1.7211177
cell105basal.abf,3,Burst,Other,0.03250000000000064,4,0.005833333333333334,-44.37944,19.871105,-64.859,43.187,2.6948252,7.782523,-1.4508853
cell105basal.abf,3,Burst,Other,0.07979999999999876,5,0.00685,-46.1426,13.712138,-64.39,41.78,3.9744644,19.671011,-3.6844268
cell105basal.abf,3,Burst,Other,0.028600000000000847,3,0.00635,-44.869583,18.894123,-64.358,40.623,2.8280358,8.925433,-1.2916224
cell105basal.abf,3,Burst,Other,0.0411999999999999,5,0.0059499999999999996,-44.703777,18.815203,-64.89,43.844,2.8117702,8.853752,-1.8452122
cell105basal.abf,3,Burst,Other,0.035199999999999676,4,0.006066666666666667,-44.60471,19.33631,-64.358,43.875,2.79614,8.512377,-1.5786679
cell105basal.abf,3,Burst,Other,0.047999999999998266,5,0.0063999999999999994,-44.76845,17.80456,-63.639,43.312,3.0346742,10.4154215,-2.1573591
cell105basal.abf,3,Burst,Other,0.047100000000000364,5,0.005850000000000001,-44.646317,18.203304,-63.545,41.029,2.99572,9.839253,-2.11129
cell105basal.abf,3,Non-burst,Non-burst,0.8225,0,0.0,-72.83744,6.2382994,-75.804,39.403,5.193453,47.136955,-59.91265
cell105basal.abf,3,Non-burst,Non-burst,1.2767,0,0.0,-71.97079,2.9566586,-74.866,35.338,11.327655,260.75143,-91.88645
cell105basal.abf,3,Non-burst,Non-burst,0.7129999999999996,0,0.0,-70.21856,4.183076,-72.739,38.465,8.713954,152.85886,-50.067204
cell105basal.abf,3,Non-burst,Non-burst,0.7537000000000003,0,0.0,-70.58419,3.8739727,-72.99,45.001,12.465785,279.39932,-53.210533
cell105basal.abf,3,Non-burst,Non-burst,0.9196000000000009,0,0.0,-70.66133,4.9077773,-73.365,45.845,7.097032,101.592155,-64.991425
cell105basal.abf,3,Non-burst,Non-burst,0.4424999999999999,0,0.0,-69.30162,5.797895,-72.865,39.184,5.2193937,58.658833,-30.667725
cell105basal.abf,3,Non-burst,Non-burst,2.1959,0,0.0,-71.30406,2.3702235,-73.365,42.218,20.136604,741.3054,-156.5877
cell105basal.abf,3,Non-burst,Non-burst,1.7604000000000006,0,0.0,-70.31376,2.571839,-72.552,42.218,21.148735,739.3512,-123.79141
cell105basal.abf,3,Non-burst,Non-burst,0.5621000000000009,0,0.0,-67.23373,6.695051,-71.645,41.686,4.6347437,46.675198,-37.80282
cell105basal.abf,3,Non-burst,Non-burst,3.646600000000001,0,0.0,-70.018776,1.8257005,-72.364,44.813,23.46427,1093.0768,-255.3416
cell105basal.abf,3,Non-burst,Non-burst,0.5518999999999998,0,0.0,-67.41285,5.0810266,-70.519,38.903,6.256717,83.25508,-37.207596
cell105basal.abf,3,Non-burst,Non-burst,0.5638000000000005,0,0.0,-67.82693,5.261721,-70.926,41.78,7.8772335,121.61113,-38.25165
cell105basal.abf,3,Non-burst,Non-burst,0.30100000000000016,0,0.0,-67.440926,5.785207,-71.301,39.184,8.3661995,122.1661,-20.30358
cell105basal.abf,3,Non-burst,Non-burst,3.2499999999999982,0,0.0,-69.45449,2.755579,-71.801,36.87,10.138423,217.07137,-225.72905
cell105basal.abf,3,Non-burst,Non-burst,0.49870000000000303,0,0.0,-67.368774,5.316953,-71.457,43.875,6.816212,99.72852,-33.60768
cell105basal.abf,3,Non-burst,Non-burst,0.6049000000000007,0,0.0,-69.23931,5.2183056,-72.114,43.312,7.116028,103.02777,-41.893875
cell105basal.abf,3,Non-burst,Non-burst,0.6265999999999998,0,0.0,-69.44253,4.641145,-72.646,41.029,9.147131,164.8088,-43.523514
cell105basal.abf,3,Non-burst,Non-burst,0.9024000000000001,0,0.0,-71.13755,2.912795,-73.177,38.653,15.115529,436.5091,-64.19995
cell105basal.abf,4,Non-burst,Non-burst,0.5222,0,0.0,-71.8464,2.7978222,-73.396,45.126,20.192024,672.37427,-37.524128
cell105basal.abf,4,Burst,Other,0.044399999999999995,6,0.005379999999999999,-43.79433,19.634333,-63.639,45.126,2.682119,7.555891,-1.953013
cell105basal.abf,4,Burst,Other,0.062000000000000055,6,0.0054800000000000005,-44.745007,17.003592,-63.483,44.344,3.2187924,11.685265,-2.7827487
cell105basal.abf,4,Burst,Other,0.038799999999999724,5,0.0054,-44.06642,19.175972,-63.545,40.81,2.7079754,7.914715,-1.7135155
cell105basal.abf,4,Burst,Other,0.04800000000000004,6,0.0054600000000000004,-43.90192,18.679136,-63.389,45.439,2.7886424,8.543281,-2.110896
cell105basal.abf,4,Burst,Other,0.060100000000000264,6,0.00614,-45.249557,16.919722,-64.921,41.154,3.188577,11.840759,-2.7279932
cell105basal.abf,4,Burst,Other,0.037499999999999645,5,0.005325,-44.30171,19.420414,-64.39,43.375,2.6432335,7.6276016,-1.6644819
cell105basal.abf,4,Burst,Other,0.042299999999999116,5,0.005925,-44.569473,19.082233,-64.358,41.248,2.8446677,8.883135,-1.8937342
cell105basal.abf,4,Burst,Other,0.036599999999999966,5,0.005575,-44.14646,19.921774,-64.296,42.28,2.6452937,7.4669094,-1.6241702
cell105basal.abf,4,Burst,Other,0.036999999999999034,5,0.005600000000000001,-44.829227,19.717346,-65.14,43.062,2.7121863,8.016215,-1.6617134
cell105basal.abf,4,Burst,Other,0.04779999999999873,5,0.006325,-45.113262,17.936512,-64.421,43.719,3.0273118,10.410034,-2.1602368
cell105basal.abf,4,Burst,Other,0.06199999999999761,6,0.006480000000000001,-45.566887,16.200167,-65.078,40.748,3.2732935,12.841598,-2.8268762
cell105basal.abf,4,Burst,Other,0.04169999999999874,5,0.005575,-45.06335,18.516346,-65.14,44.157,2.888984,9.278659,-1.8811415
cell105basal.abf,4,Non-burst,Non-burst,1.0584,0,0.0,-71.11036,3.4805562,-73.553,44.344,12.621295,305.2141,-75.27443
cell105basal.abf,4,Non-burst,Non-burst,0.5664,0,0.0,-70.34869,4.3321095,-73.209,40.81,12.107515,246.66061,-39.856438
cell105basal.abf,4,Non-burst,Non-burst,0.7965,0,0.0,-71.28227,4.077991,-73.865,35.807,7.3418565,111.60717,-56.77735
cell105basal.abf,4,Non-burst,Non-burst,6.265500000000001,0,0.0,-70.525986,1.6504145,-73.459,40.935,21.724142,1146.4152,-441.89148
cell105basal.abf,4,Non-burst,Non-burst,1.1207999999999991,0,0.0,-69.217896,3.0270283,-71.363,43.375,17.088615,493.35522,-77.59044
cell105basal.abf,4,Non-burst,Non-burst,0.754900000000001,0,0.0,-68.48546,4.2302446,-71.457,41.248,8.974739,165.68547,-51.710495
cell105basal.abf,4,Non-burst,Non-burst,1.0608000000000004,0,0.0,-69.28071,3.7736344,-71.676,42.28,10.865664,230.02676,-73.50395
cell105basal.abf,4,Non-burst,Non-burst,3.442,0,0.0,-69.26051,2.4806027,-71.457,43.062,14.119959,415.37918,-238.40562
cell105basal.abf,4,Non-burst,Non-burst,0.8930000000000007,0,0.0,-67.6581,4.98957,-70.894,43.719,5.7859926,75.42222,-60.429565
cell105basal.abf,4,Non-burst,Non-burst,3.3419000000000025,0,0.0,-69.195694,2.0171645,-71.207,40.748,21.330807,901.00494,-231.25587
cell105basal.abf,4,Non-burst,Non-burst,1.034600000000001,0,0.0,-68.47678,3.1320047,-70.363,44.157,16.842627,474.06528,-70.85695
cell105basal.abf,4,Non-burst,Non-burst,0.08470000000000155,0,0.0,-62.115635,8.241003,-69.018,37.026,5.2966175,54.29637,-5.265837
cell105basal.abf,5,Non-burst,Non-burst,0.3544,0,0.0,-68.776764,3.818249,-70.707,40.904,15.024229,357.06253,-24.379976
cell105basal.abf,5,Burst,Other,0.06090000000000001,5,0.00655,-45.657295,15.8772745,-64.984,40.904,3.4254212,13.908173,-2.7890382
cell105basal.abf,5,Burst,Other,0.08920000000000006,5,0.0069,-46.049183,13.439101,-64.452,40.935,4.117318,20.92776,-4.116023
cell105basal.abf,5,Burst,Other,0.05719999999999992,6,0.006,-45.117348,17.214426,-64.265,40.122,3.0844634,10.901602,-2.5890956
cell105basal.abf,5,Burst,Other,0.04969999999999963,6,0.00584,-44.543278,18.515944,-64.515,39.747,2.8481252,8.91237,-2.2220814
cell105basal.abf,5,Burst,Other,0.04780000000000051,6,0.005560000000000001,-44.642506,18.841269,-64.859,40.529,2.7908967,8.531169,-2.1422787
cell105basal.abf,5,Burst,Other,0.04699999999999971,5,0.005850000000000001,-44.856438,17.893723,-64.484,42.812,2.983284,9.975981,-2.1120362
cell105basal.abf,5,Burst,Other,0.048499999999999766,5,0.00605,-44.92298,17.254416,-64.14,41.092,3.004502,10.321808,-2.1819668
cell105basal.abf,5,Burst,Other,0.03500000000000014,5,0.005350000000000001,-44.018867,20.401459,-64.765,44.876,2.5814648,6.881111,-1.5490994
cell105basal.abf,5,Burst,Other,0.04589999999999961,5,0.006425,-44.901634,18.243637,-64.327,41.842,2.9033198,9.343459,-2.069425
cell105basal.abf,5,Burst,Other,0.032399999999999096,5,0.00485,-43.53864,20.962965,-63.733,42.781,2.4601076,6.105529,-1.4143248
cell105basal.abf,5,Burst,Other,0.045999999999999375,5,0.006225,-45.11875,17.824644,-64.358,42.874,2.958115,9.816029,-2.078352
cell105basal.abf,5,Burst,Other,0.03570000000000029,4,0.0061333333333333335,-44.748856,18.94658,-64.64,39.591,2.8033326,8.475956,-1.6058335
cell105basal.abf,5,Burst,Other,0.04659999999999975,4,0.007200000000000001,-45.63511,16.482285,-64.452,40.935,3.245325,12.272779,-2.1301813
cell105basal.abf,5,Burst,Other,0.03849999999999909,4,0.006666666666666667,-45.016384,18.217506,-64.671,40.998,2.873434,9.216168,-1.7363018
cell105basal.abf,5,Burst,Other,0.05289999999999928,5,0.006875000000000001,-45.598198,16.796871,-64.39,40.466,3.1402528,11.4142275,-2.4156408
cell105basal.abf,5,Burst,Other,0.03549999999999898,4,0.006333333333333333,-45.110374,18.27832,-64.484,39.966,2.7781782,8.686244,-1.603637
cell105basal.abf,5,Burst,Other,0.04049999999999798,5,0.005975,-44.552814,19.3382,-64.64,40.591,2.7340431,8.033098,-1.8125923
cell105basal.abf,5,Burst,Other,0.04870000000000019,5,0.006675,-45.268925,17.804958,-65.046,40.873,2.9813726,9.993204,-2.2129495
cell105basal.abf,5,Burst,Other,0.04399999999999693,5,0.0064,-45.36165,18.228102,-65.172,40.748,2.8403718,8.997494,-1.9995103
cell105basal.abf,5,Burst,Other,0.048100000000001586,4,0.007799999999999999,-46.016315,16.555693,-64.796,42.343,3.2675304,12.424976,-2.2218986
cell105basal.abf,5,Non-burst,Non-burst,0.4991,0,0.0,-68.45052,4.777928,-71.238,40.935,10.629592,191.23715,-34.17445
cell105basal.abf,5,Non-burst,Non-burst,1.5398,0,0.0,-70.32604,2.7014275,-72.302,40.122,18.848755,619.2459,-108.29886
cell105basal.abf,5,Non-burst,Non-burst,2.0090000000000003,0,0.0,-70.05404,2.5623174,-72.333,39.747,19.851555,691.0625,-140.74942
cell105basal.abf,5,Non-burst,Non-burst,2.2055999999999996,0,0.0,-69.48326,2.2585387,-71.52,36.776,16.662327,570.00226,-153.25568
cell105basal.abf,5,Non-burst,Non-burst,0.4706999999999999,0,0.0,-68.758766,4.750839,-71.739,42.812,9.395569,164.48833,-32.375645
cell105basal.abf,5,Non-burst,Non-burst,0.49600000000000044,0,0.0,-69.06733,4.679632,-71.707,41.092,9.862033,173.6791,-34.268158
cell105basal.abf,5,Non-burst,Non-burst,1.2011000000000003,0,0.0,-69.741264,3.1396353,-72.427,44.876,14.168175,377.96573,-83.77731
cell105basal.abf,5,Non-burst,Non-burst,0.5495000000000001,0,0.0,-67.254074,5.7167387,-71.676,41.842,6.0738792,79.30545,-36.96672
cell105basal.abf,5,Non-burst,Non-burst,1.0875000000000004,0,0.0,-70.38161,3.2785358,-72.677,42.781,13.421711,341.8057,-76.551025
cell105basal.abf,5,Non-burst,Non-burst,0.7270000000000003,0,0.0,-67.42134,5.764109,-71.895,42.874,4.5962515,47.263496,-49.02601
cell105basal.abf,5,Non-burst,Non-burst,0.37840000000000096,0,0.0,-68.13335,5.8906274,-71.52,39.591,7.6222553,106.874596,-25.79232
cell105basal.abf,5,Non-burst,Non-burst,0.5201999999999991,0,0.0,-67.67438,4.8053856,-71.176,36.901,7.261757,107.62696,-35.20737
cell105basal.abf,5,Non-burst,Non-burst,0.670300000000001,0,0.0,-68.02181,3.9954753,-70.55,40.998,10.374913,209.95921,-45.605713
cell105basal.abf,5,Non-burst,Non-burst,0.988900000000001,0,0.0,-68.72578,3.619745,-71.645,40.466,12.06962,274.10825,-67.973656
cell105basal.abf,5,Non-burst,Non-burst,0.6635000000000009,0,0.0,-67.74772,4.3106785,-70.457,39.966,10.109675,191.01093,-44.961216
cell105basal.abf,5,Non-burst,Non-burst,1.5250000000000021,0,0.0,-68.79434,3.3772476,-71.019,40.591,11.432678,263.42847,-104.92212
cell105basal.abf,5,Non-burst,Non-burst,1.2334999999999994,0,0.0,-67.98367,3.430025,-70.675,34.368,8.027464,137.28297,-83.860085
cell105basal.abf,5,Non-burst,Non-burst,2.1361000000000026,0,0.0,-68.010506,2.4293056,-70.519,40.748,16.693443,552.70435,-145.28787
cell105basal.abf,5,Non-burst,Non-burst,0.601700000000001,0,0.0,-65.95226,4.725529,-68.862,42.343,7.2028465,111.203674,-39.693993
cell105basal.abf,5,Non-burst,Non-burst,0.692499999999999,0,0.0,-67.33851,3.329821,-70.175,35.901,13.022979,321.07812,-46.636993
cell105basal.abf,6,Non-burst,Non-burst,1.5854,0,0.0,-67.12566,1.522779,-69.299,2.1578,13.028865,372.2826,-106.41776
cell105basal.abf,6,Burst,Other,0.04059999999999997,5,0.0060750000000000005,-44.392597,13.686095,-58.542,10.07,2.2554734,5.3397045,-1.8031135
cell105basal.abf,6,Burst,Other,0.042300000000000004,5,0.006275,-44.293743,13.576844,-57.979,10.726,2.299336,5.539345,-1.8789928
cell105basal.abf,6,Burst,Other,0.04720000000000013,6,0.0058,-43.77617,12.991319,-57.385,6.5672,2.2160504,5.029871,-2.071246
cell105basal.abf,6,Burst,Other,0.04899999999999949,6,0.006320000000000001,-43.95955,12.529689,-57.479,5.5977,2.2549112,5.303007,-2.158853
cell105basal.abf,6,Non-burst,Non-burst,1.2393,0,0.0,-65.449165,4.1129847,-68.486,10.82,5.0310907,44.21014,-81.118774
cell105basal.abf,6,Non-burst,Non-burst,8.0583,0,0.0,-67.73097,1.6580846,-70.926,8.037,9.814361,248.34416,-545.797
cell105basal.abf,6,Non-burst,Non-burst,3.396700000000001,0,0.0,-66.27526,1.9806486,-69.612,6.5672,9.950785,250.91762,-225.12434
cell105basal.abf,6,Non-burst,Non-burst,7.0411,0,0.0,-67.49257,1.6540887,-70.832,4.2843,7.823433,176.88979,-475.22543
cell105basal.abf,7,Non-burst,Non-burst,2.4905,0,0.0,-66.618645,1.4690756,-70.144,-0.78181,11.879873,397.3399,-165.91698
cell105basal.abf,7,Burst,Other,0.052999999999999936,6,0.0060799999999999995,-43.929855,10.779563,-55.289,-0.68799,2.2925944,5.691432,-2.327918
cell105basal.abf,7,Burst,Other,0.04550000000000054,6,0.00532,-43.51586,11.117861,-54.852,-2.0014,2.1246727,4.329788,-1.9839854
cell105basal.abf,7,Burst,Other,0.0470000000000006,6,0.005900000000000001,-43.520588,11.037677,-54.539,-1.6887,2.1318297,4.4323983,-2.0495477
cell105basal.abf,7,Burst,Other,0.046599999999997976,6,0.00588,-43.595627,10.41476,-54.351,-4.5345,2.0676455,4.20228,-2.0308855
cell105basal.abf,7,Non-burst,Non-burst,7.3611,0,0.0,-66.47423,1.5863574,-69.237,-0.81308,7.7736173,192.19891,-489.32986
cell105basal.abf,7,Non-burst,Non-burst,1.7628999999999984,0,0.0,-65.27092,2.336556,-69.237,-2.5643,7.1099877,108.972916,-115.06545
cell105basal.abf,7,Non-burst,Non-burst,5.6728000000000005,0,0.0,-66.31141,1.8207321,-69.987,-1.6887,6.7320395,148.15935,-376.1776
cell105basal.abf,7,Non-burst,Non-burst,4.020500000000002,0,0.0,-65.25889,1.6847546,-68.518,-3.909,7.724449,147.53009,-262.3764
cell105basal.abf,8,Non-burst,Non-burst,11.3101,0,0.0,-65.57272,1.1371653,-68.862,-9.2253,3.1980886,100.93371,-741.6368
cell105basal.abf,8,Burst,Other,0.04449999999999932,6,0.00538,-43.17435,9.872862,-54.132,-7.7243,1.9590406,3.5991683,-1.9202783
cell105basal.abf,8,Burst,Other,0.045999999999999375,6,0.005640000000000001,-42.88752,9.84973,-53.632,-5.9105,2.0525336,3.8915524,-1.97625
cell105basal.abf,8,Burst,Other,0.04679999999999929,6,0.005800000000000001,-42.950382,9.510806,-53.351,-7.005,2.038056,3.9821162,-2.0088944
cell105basal.abf,8,Burst,Other,0.04400000000000048,6,0.00552,-42.93088,9.969951,-53.757,-6.5985,1.9401461,3.4181643,-1.8924357
cell105basal.abf,8,Non-burst,Non-burst,2.866200000000001,0,0.0,-65.60259,1.9816445,-69.049,-7.5992,7.438347,125.191925,-188.03583
cell105basal.abf,8,Non-burst,Non-burst,1.5510000000000002,0,0.0,-64.273254,2.694219,-67.705,-7.0675,6.1572633,71.7951,-99.69343
cell105basal.abf,8,Non-burst,Non-burst,3.7835,0,0.0,-64.846405,2.1587193,-68.424,-7.8806,5.5800033,80.92866,-245.35197
cell105basal.abf,8,Non-burst,Non-burst,1.8078000000000003,0,0.0,-64.93875,2.399666,-68.267,-6.5985,6.338731,82.85667,-117.39917
cell107basal.abf,0,Non-burst,Non-burst,12.0576,0,0.0,-66.45465,1.1271472,-69.643,46.846,12.607962,1030.2644,-801.28937
cell107basal.abf,0,Burst,Other,0.3074999999999992,7,0.035050000000000005,-58.346573,14.078348,-74.366,46.846,3.917869,21.1834,-17.95168
cell107basal.abf,0,Non-burst,Non-burst,9.1348,1,0.0,-67.08292,2.0629053,-75.96,46.846,13.861328,606.97144,-612.7943
cell107basal.abf,1,Non-burst,Non-burst,4.4099,0,0.0,-66.411545,1.7361345,-69.456,48.284,10.844747,518.76917,-292.87393
cell107basal.abf,1,Burst,Other,0.5858999999999996,3,0.10894999999999999,-61.766094,8.631057,-76.179,48.284,5.902042,61.87961,-36.199562
cell107basal.abf,1,Burst,Other,0.9984999999999999,5,0.128425,-60.355972,8.329461,-76.899,47.69,4.950616,53.88807,-60.27008
cell107basal.abf,1,Non-burst,Non-burst,15.1068,6,2.55236,-64.87572,2.8199298,-76.742,48.472,13.118217,414.4313,-980.0689
cell107basal.abf,1,Non-burst,Non-burst,0.3988000000000014,0,0.0,-64.371735,4.07622,-73.615,45.251,15.98035,364.8133,-25.676914
cell107basal.abf,2,Non-burst,Non-burst,0.1446,0,0.0,-63.69933,5.254432,-66.798,46.69,9.0135565,151.6432,-9.216389
cell107basal.abf,2,Burst,Other,0.8668,17,0.04813125,-56.876682,13.07591,-75.366,46.69,3.6994534,21.591642,-49.310703
cell107basal.abf,2,Burst,Other,1.2389999999999999,8,0.13122857142857142,-60.48057,8.933748,-75.429,47.315,4.97665,48.559204,-74.945946
cell107basal.abf,2,Burst,Other,0.25009999999999977,4,0.04886666666666667,-57.370853,13.585491,-74.866,46.721,3.3488553,19.61194,-14.3585005
cell107basal.abf,2,Burst,Other,1.3838999999999988,7,0.16568333333333332,-59.009697,8.306533,-74.616,48.097,4.8850293,52.41203,-81.66727
cell107basal.abf,2,Non-burst,Non-burst,3.8011,2,0.45440000000000014,-66.05402,4.9177885,-77.493,47.315,4.586759,85.02357,-251.0889
cell107basal.abf,2,Non-burst,Non-burst,4.511,4,1.0480666666666667,-63.55797,4.49262,-76.304,47.847,7.4879565,148.27269,-286.72083
cell107basal.abf,2,Non-burst,Non-burst,3.366900000000001,0,0.0,-62.315334,2.482898,-74.084,48.097,10.82262,375.24826,-209.8201
cell107basal.abf,2,Non-burst,Non-burst,5.9365000000000006,2,0.991,-61.2157,3.093936,-74.366,48.034,9.431009,274.8689,-363.41205
cell107basal.abf,3,Non-burst,Non-burst,21.4999,6,3.05816,-63.257786,2.855877,-77.243,48.722,7.148551,224.36182,-1360.0358
cell107basal.abf,4,Non-burst,Non-burst,21.4999,2,0.9117999999999995,-62.318176,2.073132,-76.836,49.223,6.392452,277.1461,-1339.8345
cell107basal.abf,5,Non-burst,Non-burst,15.6678,13,1.0430249999999999,-59.629757,3.853624,-76.336,49.692,7.997879,194.38472,-934.26654
cell107basal.abf,5,Burst,Other,0.8582000000000001,4,0.1688333333333333,-57.43757,8.823251,-75.304,48.879,3.793166,39.96691,-49.303345
cell107basal.abf,5,Non-burst,Non-burst,4.9739,0,0.0,-60.026386,2.243097,-74.209,44.751,7.477574,319.6522,-298.57043
cell107basal.abf,6,Non-burst,Non-burst,4.5162,11,0.38578999999999997,-53.185715,4.865926,-67.204,32.742,5.617276,88.86162,-240.20174
cell107basal.abf,6,Burst,Other,0.7708999999999993,2,0.202,-52.746296,6.1813745,-68.205,32.117,3.9790843,50.558926,-40.66514
cell107basal.abf,6,Burst,Other,0.7558999999999996,2,0.2508,-53.626545,6.465509,-67.892,32.117,4.094928,49.03378,-40.54472
cell107basal.abf,6,Burst,Other,0.922699999999999,3,0.24994999999999998,-53.00426,6.433755,-67.955,31.147,3.6894622,43.229053,-48.908867
cell107basal.abf,6,Burst,Other,0.6806000000000019,2,0.2262,-51.543304,6.065357,-64.609,28.52,4.496707,52.268017,-35.088295
cell107basal.abf,6,Non-burst,Non-burst,2.2977000000000007,5,0.30495,-53.047394,5.2560215,-67.517,32.711,4.6692553,69.18134,-121.89541
cell107basal.abf,6,Non-burst,Non-burst,2.1683000000000003,5,0.36110000000000003,-53.10699,5.365642,-68.017,31.773,4.4449997,65.37982,-115.1602
cell107basal.abf,6,Non-burst,Non-burst,4.1646,10,0.3596888888888889,-52.645424,5.0377793,-67.079,31.085,4.980975,75.080185,-219.2498
cell107basal.abf,6,Non-burst,Non-burst,5.222999999999999,10,0.48593333333333333,-52.16081,4.40923,-67.423,30.647,5.3334455,90.29182,-272.4399
cell107basal.abf,7,Non-burst,Non-burst,1.212,3,0.24695,-52.232468,5.042948,-66.016,28.677,4.88406,71.96911,-63.30948
cell107basal.abf,7,Burst,Other,0.7178,2,0.22810000000000002,-51.628834,6.1282506,-65.015,27.551,3.7677088,43.893208,-37.061737
cell107basal.abf,7,Non-burst,Non-burst,19.5701,41,0.47295500000000007,-52.20671,4.4767766,-66.892,32.586,5.2365294,85.931564,-1021.6941
cell107basal.abf,8,Non-burst,Non-burst,18.8242,44,0.42429534883720926,-52.25059,4.6899676,-67.798,30.803,4.9218593,78.09896,-983.57947
cell107basal.abf,8,Burst,Other,0.5428999999999995,2,0.21230000000000002,-52.181515,6.6559324,-66.297,28.645,4.166357,44.681664,-28.33733
cell107basal.abf,8,Non-burst,Non-burst,2.1327999999999996,6,0.3162,-52.217896,5.42265,-66.047,28.301,4.2894444,58.412685,-111.3745
cell107basal.abf,9,Non-burst,Non-burst,21.4999,37,0.5745611111111112,-51.99903,3.9726822,-66.485,29.803,5.3715267,98.18207,-1117.9741
cell107basal.abf,10,Non-burst,Non-burst,12.0688,13,0.9266666666666667,-51.849632,3.2005818,-65.641,25.08,5.806317,129.78233,-625.76154
cell107basal.abf,10,Burst,Other,0.8224999999999998,2,0.2756,-51.24194,5.5322247,-62.889,24.33,3.7782953,44.873856,-42.14854
cell107basal.abf,10,Non-burst,Non-burst,8.608600000000001,14,0.6002923076923078,-51.79828,3.8027241,-66.61,25.393,5.499059,101.82655,-445.91443
cell107basal.abf,11,Non-burst,Non-burst,21.4999,20,1.0239947368421052,-52.15122,2.9749026,-65.672,25.018,5.743862,133.47487,-1121.2456
cell107basal.abf,12,Non-burst,Non-burst,21.4999,19,1.1638444444444445,-52.184696,2.9629333,-65.453,23.454,5.6565456,129.61264,-1121.966
cell107basal.abf,13,Non-burst,Non-burst,21.4999,11,1.68739,-52.519127,2.4644213,-65.422,23.423,5.762633,151.84189,-1129.1558
cell107basal.abf,14,Non-burst,Non-burst,21.4999,10,1.417,-52.734955,2.3559363,-65.14,25.706,6.3274136,175.04861,-1133.7961
cell209basal.abf,0,Non-burst,Non-burst,21.4999,0,0.0,-60.12107,0.86104226,-62.513,-55.665,0.49233073,0.23317456,-1292.5968
cell209basal.abf,1,Non-burst,Non-burst,9.1189,0,0.0,-60.898415,1.1091561,-62.982,44.907,18.650234,1161.525,-555.3318
cell209basal.abf,1,Burst,Other,0.09299999999999997,2,0.018000000000000002,-44.213627,11.117139,-60.387,44.907,5.228828,34.42481,-4.1206245
cell209basal.abf,1,Non-burst,Non-burst,12.288,0,0.0,-61.220257,0.9701507,-63.483,41.811,28.649937,2629.9368,-752.27954
cell209basal.abf,2,Non-burst,Non-burst,21.4999,0,0.0,-62.513695,0.9204918,-64.921,-57.854,0.69030035,0.29115796,-1344.0383
cell209basal.abf,3,Non-burst,Non-burst,5.6054,0,0.0,-63.370525,1.2996935,-65.328,40.842,27.009098,1692.4868,-355.22235
cell209basal.abf,3,Burst,Other,0.05489999999999995,4,0.0095,-40.442303,16.293037,-58.354,40.842,3.123143,10.846633,-2.2281199
cell209basal.abf,3,Non-burst,Non-burst,15.8396,0,0.0,-62.915745,1.1520474,-65.109,35.025,13.490024,730.2452,-996.565
cell209basal.abf,4,Non-burst,Non-burst,10.9038,0,0.0,-62.994263,1.0568595,-65.484,37.308,23.537994,1756.8932,-686.88184
cell209basal.abf,4,Burst,Other,0.08689999999999998,7,0.013083333333333334,-41.153797,12.90198,-57.885,37.308,3.8292406,17.641394,-3.5839486
