Burst_Number,Type,Node1_ID,Node2_ID
3,Parabolic,26,33
3,Parabolic,26,35
3,Parabolic,26,40
3,Parabolic,26,72
3,Parabolic,26,74
3,Parabolic,26,84
3,Parabolic,26,86
3,Parabolic,26,87
3,Parabolic,26,94
3,Parabolic,26,101
3,Parabolic,26,103
3,Parabolic,27,28
3,Parabolic,28,29
3,Parabolic,29,30
3,Parabolic,29,31
3,Parabolic,29,32
3,Parabolic,29,33
3,Parabolic,29,35
3,Parabolic,29,86
3,Parabolic,29,87
3,Parabolic,29,94
3,Parabolic,29,101
3,Parabolic,29,103
3,Parabolic,30,31
3,Parabolic,31,32
3,Parabolic,31,33
3,Parabolic,31,35
3,Parabolic,32,33
3,Parabolic,33,34
3,Parabolic,33,35
3,Parabolic,34,35
3,Parabolic,35,36
3,Parabolic,35,37
3,Parabolic,35,38
3,Parabolic,35,39
3,Parabolic,35,40
3,Parabolic,35,74
3,Parabolic,35,86
3,Parabolic,35,87
3,Parabolic,35,94
3,Parabolic,35,101
3,Parabolic,35,103
3,Parabolic,36,37
3,Parabolic,36,38
3,Parabolic,36,39
3,Parabolic,36,40
3,Parabolic,36,103
3,Parabolic,37,38
3,Parabolic,37,39
3,Parabolic,37,40
3,Parabolic,38,39
3,Parabolic,38,40
3,Parabolic,39,40
3,Parabolic,40,41
3,Parabolic,40,42
3,Parabolic,40,45
3,Parabolic,40,46
3,Parabolic,40,47
3,Parabolic,40,51
3,Parabolic,40,53
3,Parabolic,40,54
3,Parabolic,40,60
3,Parabolic,40,70
3,Parabolic,40,72
3,Parabolic,40,74
3,Parabolic,40,86
3,Parabolic,40,87
3,Parabolic,40,94
3,Parabolic,40,101
3,Parabolic,40,103
3,Parabolic,41,42
3,Parabolic,42,43
3,Parabolic,42,45
3,Parabolic,42,46
3,Parabolic,42,47
3,Parabolic,42,51
3,Parabolic,42,53
3,Parabolic,42,54
3,Parabolic,42,70
3,Parabolic,42,72
3,Parabolic,42,74
3,Parabolic,42,86
3,Parabolic,42,87
3,Parabolic,42,94
3,Parabolic,42,101
3,Parabolic,42,103
3,Parabolic,43,44
3,Parabolic,43,45
3,Parabolic,43,47
3,Parabolic,43,53
3,Parabolic,43,54
3,Parabolic,43,72
3,Parabolic,43,74
3,Parabolic,43,86
3,Parabolic,43,87
3,Parabolic,43,94
3,Parabolic,43,101
3,Parabolic,43,103
3,Parabolic,44,45
3,Parabolic,44,47
3,Parabolic,44,103
3,Parabolic,45,46
3,Parabolic,45,47
3,Parabolic,46,47
3,Parabolic,47,48
3,Parabolic,47,49
3,Parabolic,47,50
3,Parabolic,47,51
3,Parabolic,47,53
3,Parabolic,47,54
3,Parabolic,47,74
3,Parabolic,47,86
3,Parabolic,47,87
3,Parabolic,47,94
3,Parabolic,47,101
3,Parabolic,47,103
3,Parabolic,48,49
3,Parabolic,49,50
3,Parabolic,49,51
3,Parabolic,49,103
3,Parabolic,50,51
3,Parabolic,51,52
3,Parabolic,51,53
3,Parabolic,51,54
3,Parabolic,51,101
3,Parabolic,51,103
3,Parabolic,52,53
3,Parabolic,53,54
3,Parabolic,53,101
3,Parabolic,53,103
3,Parabolic,54,55
3,Parabolic,54,56
3,Parabolic,54,57
3,Parabolic,54,58
3,Parabolic,54,59
3,Parabolic,54,60
3,Parabolic,54,70
3,Parabolic,54,72
3,Parabolic,54,74
3,Parabolic,54,86
3,Parabolic,54,87
3,Parabolic,54,94
3,Parabolic,54,101
3,Parabolic,54,103
3,Parabolic,55,56
3,Parabolic,55,57
3,Parabolic,55,58
3,Parabolic,55,59
3,Parabolic,55,60
3,Parabolic,55,72
3,Parabolic,55,74
3,Parabolic,55,87
3,Parabolic,55,94
3,Parabolic,55,101
3,Parabolic,55,103
3,Parabolic,56,57
3,Parabolic,57,58
3,Parabolic,57,59
3,Parabolic,58,59
3,Parabolic,59,60
3,Parabolic,59,74
3,Parabolic,59,87
3,Parabolic,59,94
3,Parabolic,59,101
3,Parabolic,59,103
3,Parabolic,60,61
3,Parabolic,60,62
3,Parabolic,60,63
3,Parabolic,60,65
3,Parabolic,60,66
3,Parabolic,60,70
3,Parabolic,60,72
3,Parabolic,60,74
3,Parabolic,60,87
3,Parabolic,60,94
3,Parabolic,60,101
3,Parabolic,60,103
3,Parabolic,61,62
3,Parabolic,61,63
3,Parabolic,62,63
3,Parabolic,63,64
3,Parabolic,63,65
3,Parabolic,63,66
3,Parabolic,63,70
3,Parabolic,63,72
3,Parabolic,63,74
3,Parabolic,63,101
3,Parabolic,63,103
3,Parabolic,64,65
3,Parabolic,64,66
3,Parabolic,65,66
3,Parabolic,66,67
3,Parabolic,66,68
3,Parabolic,66,70
3,Parabolic,66,72
3,Parabolic,66,74
3,Parabolic,66,101
3,Parabolic,66,103
3,Parabolic,67,68
3,Parabolic,68,69
3,Parabolic,68,70
3,Parabolic,69,70
3,Parabolic,70,71
3,Parabolic,70,72
3,Parabolic,71,72
3,Parabolic,72,73
3,Parabolic,72,74
3,Parabolic,72,103
3,Parabolic,73,74
3,Parabolic,74,75
3,Parabolic,74,76
3,Parabolic,74,77
3,Parabolic,74,83
3,Parabolic,74,84
3,Parabolic,74,86
3,Parabolic,74,87
3,Parabolic,74,101
3,Parabolic,74,103
3,Parabolic,75,76
3,Parabolic,75,77
3,Parabolic,76,77
3,Parabolic,77,78
3,Parabolic,77,79
3,Parabolic,77,80
3,Parabolic,77,81
3,Parabolic,77,83
3,Parabolic,77,84
3,Parabolic,77,86
3,Parabolic,77,87
3,Parabolic,77,101
3,Parabolic,77,103
3,Parabolic,78,79
3,Parabolic,79,80
3,Parabolic,79,87
3,Parabolic,79,101
3,Parabolic,79,103
3,Parabolic,80,81
3,Parabolic,80,83
3,Parabolic,80,84
3,Parabolic,80,86
3,Parabolic,80,87
3,Parabolic,80,101
3,Parabolic,80,103
3,Parabolic,81,82
3,Parabolic,81,83
3,Parabolic,81,84
3,Parabolic,81,86
3,Parabolic,81,87
3,Parabolic,81,103
3,Parabolic,82,83
3,Parabolic,83,84
3,Parabolic,84,85
3,Parabolic,84,86
3,Parabolic,84,87
3,Parabolic,85,86
3,Parabolic,86,87
3,Parabolic,87,88
3,Parabolic,87,91
3,Parabolic,87,92
3,Parabolic,87,94
3,Parabolic,87,101
3,Parabolic,87,103
3,Parabolic,88,89
3,Parabolic,88,91
3,Parabolic,88,92
3,Parabolic,88,94
3,Parabolic,88,101
3,Parabolic,88,103
3,Parabolic,89,90
3,Parabolic,89,91
3,Parabolic,89,92
3,Parabolic,90,91
3,Parabolic,90,92
3,Parabolic,91,92
3,Parabolic,92,93
3,Parabolic,92,94
3,Parabolic,92,101
3,Parabolic,92,103
3,Parabolic,93,94
3,Parabolic,94,95
3,Parabolic,94,96
3,Parabolic,94,97
3,Parabolic,94,98
3,Parabolic,94,101
3,Parabolic,94,103
3,Parabolic,95,96
3,Parabolic,95,101
3,Parabolic,96,97
3,Parabolic,96,98
3,Parabolic,96,101
3,Parabolic,97,98
3,Parabolic,98,99
3,Parabolic,98,101
3,Parabolic,99,100
3,Parabolic,99,101
3,Parabolic,100,101
3,Parabolic,101,102
3,Parabolic,101,103
3,Parabolic,102,103
3,Parabolic,103,104
3,Parabolic,103,105
3,Parabolic,103,106
3,Parabolic,103,107
3,Parabolic,104,105
3,Parabolic,104,106
3,Parabolic,104,107
3,Parabolic,105,106
3,Parabolic,105,107
3,Parabolic,106,107
4,Parabolic,0,1
4,Parabolic,0,2
4,Parabolic,1,2
5,Parabolic,0,1
5,Parabolic,0,4
5,Parabolic,1,2
5,Parabolic,1,4
5,Parabolic,2,3
5,Parabolic,2,4
5,Parabolic,3,4
6,Parabolic,0,1
6,Parabolic,0,6
6,Parabolic,1,2
6,Parabolic,1,4
6,Parabolic,1,5
6,Parabolic,1,6
6,Parabolic,2,3
6,Parabolic,2,4
6,Parabolic,2,5
6,Parabolic,2,6
6,Parabolic,3,4
6,Parabolic,3,5
6,Parabolic,3,6
6,Parabolic,4,5
6,Parabolic,4,6
6,Parabolic,5,6
6,Parabolic,6,7
6,Parabolic,6,9
6,Parabolic,6,10
6,Parabolic,6,12
6,Parabolic,6,17
6,Parabolic,6,25
6,Parabolic,6,28
6,Parabolic,7,8
6,Parabolic,7,9
6,Parabolic,7,10
6,Parabolic,7,12
6,Parabolic,7,17
6,Parabolic,7,28
6,Parabolic,8,9
6,Parabolic,8,10
6,Parabolic,9,10
6,Parabolic,10,11
6,Parabolic,10,12
6,Parabolic,10,28
6,Parabolic,11,12
6,Parabolic,12,13
6,Parabolic,12,14
6,Parabolic,12,15
6,Parabolic,12,16
6,Parabolic,12,17
6,Parabolic,12,28
6,Parabolic,13,14
6,Parabolic,13,17
6,Parabolic,13,28
6,Parabolic,14,15
6,Parabolic,14,16
6,Parabolic,14,17
6,Parabolic,15,16
6,Parabolic,15,17
6,Parabolic,16,17
6,Parabolic,17,18
6,Parabolic,17,19
6,Parabolic,17,20
6,Parabolic,17,21
6,Parabolic,17,22
6,Parabolic,17,24
6,Parabolic,17,25
6,Parabolic,17,28
6,Parabolic,18,19
6,Parabolic,19,20
6,Parabolic,19,21
6,Parabolic,19,22
6,Parabolic,19,25
6,Parabolic,19,28
6,Parabolic,20,21
6,Parabolic,20,28
6,Parabolic,21,22
6,Parabolic,21,25
6,Parabolic,21,28
6,Parabolic,22,23
6,Parabolic,22,24
6,Parabolic,22,25
6,Parabolic,22,28
6,Parabolic,23,24
6,Parabolic,23,25
6,Parabolic,23,28
6,Parabolic,24,25
6,Parabolic,24,28
6,Parabolic,25,26
6,Parabolic,25,27
6,Parabolic,25,28
6,Parabolic,26,27
6,Parabolic,26,28
6,Parabolic,27,28
7,Parabolic,0,1
7,Parabolic,1,2
7,Parabolic,1,3
7,Parabolic,1,4
7,Parabolic,1,5
7,Parabolic,1,6
7,Parabolic,1,7
7,Parabolic,1,8
7,Parabolic,1,11
7,Parabolic,2,3
7,Parabolic,2,4
7,Parabolic,2,5
7,Parabolic,2,6
7,Parabolic,2,7
7,Parabolic,2,8
7,Parabolic,2,11
7,Parabolic,3,4
7,Parabolic,3,5
7,Parabolic,3,6
7,Parabolic,3,7
7,Parabolic,3,8
7,Parabolic,4,5
7,Parabolic,4,6
7,Parabolic,4,7
7,Parabolic,4,8
7,Parabolic,5,6
7,Parabolic,5,8
7,Parabolic,6,7
7,Parabolic,6,8
7,Parabolic,7,8
7,Parabolic,8,9
7,Parabolic,8,10
7,Parabolic,8,11
7,Parabolic,9,10
7,Parabolic,10,11
7,Parabolic,11,12
7,Parabolic,11,13
7,Parabolic,11,19
7,Parabolic,11,20
7,Parabolic,11,25
7,Parabolic,11,33
7,Parabolic,11,40
7,Parabolic,11,44
7,Parabolic,11,51
7,Parabolic,11,52
7,Parabolic,11,55
7,Parabolic,11,60
7,Parabolic,11,63
7,Parabolic,11,73
7,Parabolic,11,75
7,Parabolic,11,77
7,Parabolic,12,13
7,Parabolic,13,14
7,Parabolic,13,16
7,Parabolic,13,17
7,Parabolic,13,18
7,Parabolic,13,19
7,Parabolic,13,20
7,Parabolic,13,52
7,Parabolic,13,55
7,Parabolic,13,60
7,Parabolic,13,63
7,Parabolic,13,73
7,Parabolic,13,75
7,Parabolic,13,77
7,Parabolic,14,15
7,Parabolic,14,16
7,Parabolic,14,17
7,Parabolic,14,19
7,Parabolic,14,20
7,Parabolic,14,75
7,Parabolic,14,77
7,Parabolic,15,16
7,Parabolic,15,17
7,Parabolic,16,17
7,Parabolic,17,18
7,Parabolic,17,19
7,Parabolic,17,20
7,Parabolic,18,19
7,Parabolic,19,20
7,Parabolic,20,21
7,Parabolic,20,22
7,Parabolic,20,23
7,Parabolic,20,24
7,Parabolic,20,25
7,Parabolic,20,40
7,Parabolic,20,44
7,Parabolic,20,51
7,Parabolic,20,52
7,Parabolic,20,55
7,Parabolic,20,60
7,Parabolic,20,63
7,Parabolic,20,73
7,Parabolic,20,75
7,Parabolic,20,77
7,Parabolic,21,22
7,Parabolic,21,23
7,Parabolic,21,24
7,Parabolic,21,25
7,Parabolic,21,77
7,Parabolic,22,23
7,Parabolic,22,24
7,Parabolic,22,25
7,Parabolic,22,77
7,Parabolic,23,24
7,Parabolic,23,25
7,Parabolic,24,25
7,Parabolic,25,26
7,Parabolic,25,27
7,Parabolic,25,32
7,Parabolic,25,33
7,Parabolic,25,40
7,Parabolic,25,44
7,Parabolic,25,51
7,Parabolic,25,52
7,Parabolic,25,55
7,Parabolic,25,60
7,Parabolic,25,63
7,Parabolic,25,73
7,Parabolic,25,75
7,Parabolic,25,77
7,Parabolic,26,27
7,Parabolic,27,28
7,Parabolic,27,29
7,Parabolic,27,31
7,Parabolic,27,32
7,Parabolic,27,33
7,Parabolic,27,40
7,Parabolic,27,44
7,Parabolic,27,52
7,Parabolic,27,55
7,Parabolic,27,60
7,Parabolic,27,63
7,Parabolic,27,73
7,Parabolic,27,75
7,Parabolic,27,77
7,Parabolic,28,29
7,Parabolic,28,32
7,Parabolic,28,33
7,Parabolic,28,63
7,Parabolic,28,73
7,Parabolic,28,75
7,Parabolic,28,77
7,Parabolic,29,30
7,Parabolic,29,31
7,Parabolic,29,32
7,Parabolic,29,33
7,Parabolic,29,73
7,Parabolic,29,75
7,Parabolic,29,77
7,Parabolic,30,31
7,Parabolic,30,32
7,Parabolic,30,33
7,Parabolic,30,77
7,Parabolic,31,32
7,Parabolic,31,77
7,Parabolic,32,33
7,Parabolic,32,77
7,Parabolic,33,34
7,Parabolic,33,35
7,Parabolic,33,37
7,Parabolic,33,38
7,Parabolic,33,40
7,Parabolic,33,44
7,Parabolic,33,52
7,Parabolic,33,55
7,Parabolic,33,60
7,Parabolic,33,63
7,Parabolic,33,73
7,Parabolic,33,75
7,Parabolic,33,77
7,Parabolic,34,35
7,Parabolic,35,36
7,Parabolic,35,37
7,Parabolic,35,40
7,Parabolic,35,60
7,Parabolic,35,63
7,Parabolic,35,73
7,Parabolic,35,75
7,Parabolic,35,77
7,Parabolic,36,37
7,Parabolic,36,77
7,Parabolic,37,38
7,Parabolic,37,40
7,Parabolic,37,63
7,Parabolic,37,73
7,Parabolic,37,75
7,Parabolic,37,77
7,Parabolic,38,39
7,Parabolic,38,40
7,Parabolic,38,63
7,Parabolic,38,73
7,Parabolic,38,75
7,Parabolic,38,77
7,Parabolic,39,40
7,Parabolic,39,77
7,Parabolic,40,41
7,Parabolic,40,42
7,Parabolic,40,43
7,Parabolic,40,44
7,Parabolic,40,55
7,Parabolic,40,60
7,Parabolic,40,63
7,Parabolic,40,73
7,Parabolic,40,75
7,Parabolic,40,77
7,Parabolic,41,42
7,Parabolic,41,77
7,Parabolic,42,43
7,Parabolic,42,44
7,Parabolic,42,77
7,Parabolic,43,44
7,Parabolic,43,77
7,Parabolic,44,45
7,Parabolic,44,46
7,Parabolic,44,47
7,Parabolic,44,49
7,Parabolic,44,50
7,Parabolic,44,51
7,Parabolic,44,52
7,Parabolic,44,55
7,Parabolic,44,60
7,Parabolic,44,63
7,Parabolic,44,73
7,Parabolic,44,75
7,Parabolic,44,77
7,Parabolic,45,46
7,Parabolic,45,49
7,Parabolic,45,51
7,Parabolic,45,52
7,Parabolic,45,60
7,Parabolic,45,63
7,Parabolic,45,73
7,Parabolic,45,75
7,Parabolic,45,77
7,Parabolic,46,47
7,Parabolic,46,49
7,Parabolic,46,52
7,Parabolic,46,63
7,Parabolic,46,73
7,Parabolic,46,75
7,Parabolic,46,77
7,Parabolic,47,48
7,Parabolic,47,49
7,Parabolic,47,75
7,Parabolic,47,77
7,Parabolic,48,49
7,Parabolic,49,50
7,Parabolic,49,51
7,Parabolic,49,52
7,Parabolic,49,63
7,Parabolic,49,73
7,Parabolic,49,75
7,Parabolic,49,77
7,Parabolic,50,51
7,Parabolic,50,52
7,Parabolic,50,73
7,Parabolic,50,75
7,Parabolic,50,77
7,Parabolic,51,52
7,Parabolic,51,77
7,Parabolic,52,53
7,Parabolic,52,54
7,Parabolic,52,55
7,Parabolic,52,60
7,Parabolic,52,63
7,Parabolic,52,73
7,Parabolic,52,75
7,Parabolic,52,77
7,Parabolic,53,54
7,Parabolic,53,77
7,Parabolic,54,55
7,Parabolic,54,77
7,Parabolic,55,56
7,Parabolic,55,57
7,Parabolic,55,58
7,Parabolic,55,59
7,Parabolic,55,60
7,Parabolic,55,63
7,Parabolic,55,73
7,Parabolic,55,75
7,Parabolic,55,77
7,Parabolic,56,57
7,Parabolic,56,58
7,Parabolic,56,59
7,Parabolic,56,60
7,Parabolic,56,63
7,Parabolic,56,77
7,Parabolic,57,58
7,Parabolic,57,60
7,Parabolic,57,63
7,Parabolic,57,77
7,Parabolic,58,59
7,Parabolic,58,60
7,Parabolic,58,77
7,Parabolic,59,60
7,Parabolic,60,61
7,Parabolic,60,63
7,Parabolic,60,77
7,Parabolic,61,62
7,Parabolic,61,63
7,Parabolic,62,63
7,Parabolic,63,64
7,Parabolic,63,66
7,Parabolic,63,67
7,Parabolic,63,68
7,Parabolic,63,71
7,Parabolic,63,73
7,Parabolic,63,75
7,Parabolic,63,77
7,Parabolic,64,65
7,Parabolic,64,66
7,Parabolic,64,67
7,Parabolic,64,68
7,Parabolic,64,73
7,Parabolic,64,75
7,Parabolic,64,77
7,Parabolic,65,66
7,Parabolic,65,77
7,Parabolic,66,67
7,Parabolic,66,68
7,Parabolic,66,73
7,Parabolic,66,77
7,Parabolic,67,68
7,Parabolic,68,69
7,Parabolic,68,70
7,Parabolic,68,71
7,Parabolic,68,73
7,Parabolic,68,77
7,Parabolic,69,70
7,Parabolic,69,71
7,Parabolic,69,73
7,Parabolic,69,77
7,Parabolic,70,71
7,Parabolic,70,73
7,Parabolic,71,72
7,Parabolic,71,73
7,Parabolic,72,73
7,Parabolic,73,74
7,Parabolic,73,75
7,Parabolic,73,77
7,Parabolic,74,75
7,Parabolic,74,77
7,Parabolic,75,76
7,Parabolic,75,77
7,Parabolic,76,77
7,Parabolic,77,78
8,Parabolic,0,1
8,Parabolic,1,2
8,Parabolic,1,3
8,Parabolic,1,4
8,Parabolic,1,5
8,Parabolic,1,9
8,Parabolic,1,10
8,Parabolic,1,11
8,Parabolic,1,12
8,Parabolic,2,3
8,Parabolic,2,5
8,Parabolic,2,12
8,Parabolic,3,4
8,Parabolic,3,5
8,Parabolic,3,12
8,Parabolic,4,5
8,Parabolic,5,6
8,Parabolic,5,7
8,Parabolic,5,8
8,Parabolic,5,9
8,Parabolic,5,11
8,Parabolic,5,12
8,Parabolic,6,7
8,Parabolic,7,8
8,Parabolic,7,9
8,Parabolic,8,9
8,Parabolic,9,10
8,Parabolic,9,11
8,Parabolic,9,12
8,Parabolic,10,11
8,Parabolic,10,12
8,Parabolic,11,12
8,Parabolic,12,13
8,Parabolic,12,14
8,Parabolic,12,113
8,Parabolic,12,123
8,Parabolic,12,124
8,Parabolic,13,14
8,Parabolic,14,15
8,Parabolic,14,113
8,Parabolic,14,123
8,Parabolic,14,124
8,Parabolic,15,16
8,Parabolic,15,17
8,Parabolic,15,18
8,Parabolic,15,19
8,Parabolic,15,20
8,Parabolic,15,62
8,Parabolic,15,113
8,Parabolic,15,123
8,Parabolic,15,124
8,Parabolic,16,17
8,Parabolic,16,18
8,Parabolic,16,20
8,Parabolic,16,113
8,Parabolic,16,123
8,Parabolic,16,124
8,Parabolic,17,18
8,Parabolic,17,20
8,Parabolic,17,113
8,Parabolic,17,123
8,Parabolic,17,124
8,Parabolic,18,19
8,Parabolic,18,20
8,Parabolic,19,20
8,Parabolic,20,21
8,Parabolic,20,22
8,Parabolic,20,23
8,Parabolic,20,25
8,Parabolic,20,28
8,Parabolic,20,32
8,Parabolic,20,33
8,Parabolic,20,34
8,Parabolic,20,55
8,Parabolic,20,62
8,Parabolic,20,113
8,Parabolic,20,123
8,Parabolic,20,124
8,Parabolic,21,22
8,Parabolic,21,23
8,Parabolic,21,25
8,Parabolic,21,33
8,Parabolic,21,34
8,Parabolic,21,62
8,Parabolic,21,113
8,Parabolic,21,123
8,Parabolic,21,124
8,Parabolic,22,23
8,Parabolic,22,25
8,Parabolic,22,62
8,Parabolic,22,113
8,Parabolic,22,123
8,Parabolic,22,124
8,Parabolic,23,24
8,Parabolic,23,25
8,Parabolic,23,113
8,Parabolic,23,123
8,Parabolic,23,124
8,Parabolic,24,25
8,Parabolic,25,26
8,Parabolic,25,27
8,Parabolic,25,28
8,Parabolic,25,32
8,Parabolic,25,33
8,Parabolic,25,34
8,Parabolic,25,62
8,Parabolic,25,113
8,Parabolic,25,123
8,Parabolic,25,124
8,Parabolic,26,27
8,Parabolic,27,28
8,Parabolic,27,123
8,Parabolic,27,124
8,Parabolic,28,29
8,Parabolic,28,30
8,Parabolic,28,31
8,Parabolic,28,32
8,Parabolic,28,33
8,Parabolic,28,62
8,Parabolic,28,113
8,Parabolic,28,123
8,Parabolic,28,124
8,Parabolic,29,30
8,Parabolic,29,31
8,Parabolic,29,32
8,Parabolic,30,31
8,Parabolic,30,32
8,Parabolic,31,32
8,Parabolic,32,33
8,Parabolic,32,123
8,Parabolic,32,124
8,Parabolic,33,34
8,Parabolic,33,62
8,Parabolic,33,113
8,Parabolic,33,123
8,Parabolic,33,124
8,Parabolic,34,35
8,Parabolic,34,36
8,Parabolic,34,39
8,Parabolic,34,40
8,Parabolic,34,42
8,Parabolic,34,43
8,Parabolic,34,45
8,Parabolic,34,54
8,Parabolic,34,55
8,Parabolic,34,62
8,Parabolic,34,113
8,Parabolic,34,123
8,Parabolic,34,124
8,Parabolic,35,36
8,Parabolic,36,37
8,Parabolic,36,38
8,Parabolic,36,39
8,Parabolic,36,40
8,Parabolic,36,43
8,Parabolic,36,55
8,Parabolic,36,62
8,Parabolic,36,113
8,Parabolic,36,123
8,Parabolic,36,124
8,Parabolic,37,38
8,Parabolic,37,39
8,Parabolic,37,113
8,Parabolic,37,123
8,Parabolic,37,124
8,Parabolic,38,39
8,Parabolic,38,113
8,Parabolic,38,123
8,Parabolic,38,124
8,Parabolic,39,40
8,Parabolic,39,43
8,Parabolic,39,62
8,Parabolic,39,113
8,Parabolic,39,123
8,Parabolic,39,124
8,Parabolic,40,41
8,Parabolic,40,42
8,Parabolic,40,43
8,Parabolic,40,62
8,Parabolic,40,113
8,Parabolic,40,123
8,Parabolic,40,124
8,Parabolic,41,42
8,Parabolic,41,43
8,Parabolic,41,113
8,Parabolic,41,123
8,Parabolic,41,124
8,Parabolic,42,43
8,Parabolic,42,113
8,Parabolic,42,123
8,Parabolic,42,124
8,Parabolic,43,44
8,Parabolic,43,45
8,Parabolic,43,54
8,Parabolic,43,55
8,Parabolic,43,62
8,Parabolic,43,113
8,Parabolic,43,123
8,Parabolic,43,124
8,Parabolic,44,45
8,Parabolic,44,113
8,Parabolic,44,123
8,Parabolic,44,124
8,Parabolic,45,46
8,Parabolic,45,48
8,Parabolic,45,49
8,Parabolic,45,50
8,Parabolic,45,51
8,Parabolic,45,52
8,Parabolic,45,54
8,Parabolic,45,55
8,Parabolic,45,62
8,Parabolic,45,113
8,Parabolic,45,123
8,Parabolic,45,124
8,Parabolic,46,47
8,Parabolic,46,48
8,Parabolic,46,51
8,Parabolic,46,52
8,Parabolic,46,55
8,Parabolic,46,62
8,Parabolic,46,113
8,Parabolic,46,123
8,Parabolic,46,124
8,Parabolic,47,48
8,Parabolic,48,49
8,Parabolic,48,50
8,Parabolic,48,51
8,Parabolic,48,52
8,Parabolic,48,62
8,Parabolic,48,113
8,Parabolic,48,123
8,Parabolic,48,124
8,Parabolic,49,50
8,Parabolic,49,51
8,Parabolic,49,62
8,Parabolic,49,113
8,Parabolic,49,123
8,Parabolic,49,124
8,Parabolic,50,51
8,Parabolic,51,52
8,Parabolic,51,62
8,Parabolic,51,113
8,Parabolic,51,123
8,Parabolic,51,124
8,Parabolic,52,53
8,Parabolic,52,54
8,Parabolic,52,55
8,Parabolic,52,62
8,Parabolic,52,113
8,Parabolic,52,123
8,Parabolic,52,124
8,Parabolic,53,54
8,Parabolic,54,55
8,Parabolic,54,62
8,Parabolic,54,123
8,Parabolic,54,124
8,Parabolic,55,56
8,Parabolic,55,57
8,Parabolic,55,62
8,Parabolic,56,57
8,Parabolic,57,58
8,Parabolic,57,60
8,Parabolic,57,61
8,Parabolic,57,62
8,Parabolic,58,59
8,Parabolic,58,60
8,Parabolic,58,62
8,Parabolic,59,60
8,Parabolic,60,61
8,Parabolic,60,62
8,Parabolic,61,62
8,Parabolic,62,63
8,Parabolic,62,65
8,Parabolic,62,66
8,Parabolic,62,67
8,Parabolic,62,68
8,Parabolic,62,69
8,Parabolic,62,70
8,Parabolic,62,72
8,Parabolic,62,74
8,Parabolic,62,77
8,Parabolic,62,83
8,Parabolic,62,84
8,Parabolic,62,85
8,Parabolic,62,86
8,Parabolic,62,92
8,Parabolic,62,95
8,Parabolic,62,96
8,Parabolic,62,104
8,Parabolic,62,105
8,Parabolic,62,108
8,Parabolic,62,112
8,Parabolic,62,113
8,Parabolic,62,123
8,Parabolic,62,124
8,Parabolic,63,64
8,Parabolic,63,65
8,Parabolic,63,66
8,Parabolic,63,67
8,Parabolic,63,113
8,Parabolic,63,123
8,Parabolic,63,124
8,Parabolic,64,65
8,Parabolic,65,66
8,Parabolic,66,67
8,Parabolic,66,113
8,Parabolic,66,123
8,Parabolic,66,124
8,Parabolic,67,68
8,Parabolic,67,69
8,Parabolic,67,70
8,Parabolic,67,74
8,Parabolic,67,84
8,Parabolic,67,85
8,Parabolic,67,86
8,Parabolic,67,92
8,Parabolic,67,96
8,Parabolic,67,104
8,Parabolic,67,105
8,Parabolic,67,112
8,Parabolic,67,113
8,Parabolic,67,123
8,Parabolic,67,124
8,Parabolic,68,69
8,Parabolic,68,70
8,Parabolic,68,113
8,Parabolic,68,123
8,Parabolic,68,124
8,Parabolic,69,70
8,Parabolic,70,71
8,Parabolic,70,72
8,Parabolic,70,74
8,Parabolic,70,85
8,Parabolic,70,86
8,Parabolic,70,96
8,Parabolic,70,105
8,Parabolic,70,112
8,Parabolic,70,113
8,Parabolic,70,123
8,Parabolic,70,124
8,Parabolic,71,72
8,Parabolic,72,73
8,Parabolic,72,74
8,Parabolic,72,113
8,Parabolic,72,123
8,Parabolic,72,124
8,Parabolic,73,74
8,Parabolic,74,75
8,Parabolic,74,77
8,Parabolic,74,83
8,Parabolic,74,84
8,Parabolic,74,85
8,Parabolic,74,96
8,Parabolic,74,105
8,Parabolic,74,112
8,Parabolic,74,113
8,Parabolic,74,123
8,Parabolic,74,124
8,Parabolic,75,76
8,Parabolic,75,77
8,Parabolic,75,113
8,Parabolic,75,123
8,Parabolic,75,124
8,Parabolic,76,77
8,Parabolic,77,78
8,Parabolic,77,80
8,Parabolic,77,81
8,Parabolic,77,83
8,Parabolic,77,84
8,Parabolic,77,85
8,Parabolic,77,96
8,Parabolic,77,105
8,Parabolic,77,112
8,Parabolic,77,113
8,Parabolic,77,123
8,Parabolic,77,124
8,Parabolic,78,79
8,Parabolic,78,80
8,Parabolic,78,81
8,Parabolic,78,83
8,Parabolic,78,84
8,Parabolic,78,85
8,Parabolic,78,112
8,Parabolic,78,113
8,Parabolic,78,123
8,Parabolic,78,124
8,Parabolic,79,80
8,Parabolic,79,113
8,Parabolic,80,81
8,Parabolic,80,83
8,Parabolic,80,85
8,Parabolic,80,113
8,Parabolic,81,82
8,Parabolic,81,83
8,Parabolic,81,85
8,Parabolic,81,113
8,Parabolic,82,83
8,Parabolic,83,84
8,Parabolic,83,85
8,Parabolic,83,113
8,Parabolic,84,85
8,Parabolic,85,86
8,Parabolic,85,96
8,Parabolic,85,105
8,Parabolic,85,112
8,Parabolic,85,113
8,Parabolic,86,87
8,Parabolic,86,88
8,Parabolic,86,89
8,Parabolic,86,90
8,Parabolic,86,92
8,Parabolic,86,96
