File_Name,Sweep,Segment_Type,Duration,Num_Peaks,Mean_ISI,CV_ISI,First_Spike_Latency,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell105basal.abf,5,Burst,0.009499999999999176,1,0.0,0.0,-20.109,-43.7151,23.787882,-65.172,40.748,2.2292063,4.4451733,-0.42356455,495.39453,89657.68,-286931.9,386648.0,0.24169922,5.3504
cell105basal.abf,5,Non-burst,0.5510999999999999,4,0.015566666666666666,0.681251865529702,-0.358,-66.33625,9.071962,-71.238,40.935,5.1339607,41.744335,-36.568527,29.674778,16072.25,-225089.62,425329.25,1.3975986,207.07507
cell105basal.abf,5,Non-burst,1.6203,4,0.025033333333333335,0.9158311742951016,-0.9177000000000001,-69.13689,6.376562,-72.302,40.122,6.655175,72.14323,-112.03334,11.13931,9448.669,-245897.98,424678.5,2.204207,613.205
cell105basal.abf,5,Non-burst,2.0547000000000004,4,0.013533333333333333,0.5498296114399004,-2.5498,-69.51544,4.8997803,-72.333,39.747,10.251356,161.85663,-142.84421,9.247019,8302.526,-222733.4,419137.0,2.5496662,771.2387
cell105basal.abf,5,Non-burst,2.2437999999999994,4,0.011066666666666664,0.4089514080833074,-4.6161,-69.07201,4.3774133,-71.52,38.058,11.321389,197.53941,-154.98715,-3.9256842,7800.5127,-283867.4,388944.56,-1.719402,806.5236
cell105basal.abf,5,Non-burst,0.5067000000000004,4,0.010266666666666665,0.4373606806580395,-6.871499999999999,-67.09694,8.723598,-71.739,42.812,5.665156,48.972744,-34.008675,12.284777,16883.906,-287703.53,446452.8,0.9141306,212.22551
cell105basal.abf,5,Non-burst,0.5347,4,0.0112,0.5431527234143091,-7.3866000000000005,-67.355194,8.741385,-71.707,41.092,5.647825,48.412167,-36.02542,28.40335,16473.307,-279643.0,434740.44,1.139987,212.64873
cell105basal.abf,5,Non-burst,1.2412999999999998,4,0.011733333333333332,0.5343477380557434,-7.9297,-68.95105,5.995386,-72.427,44.876,8.205989,103.127014,-85.599846,9.473497,10786.486,-279612.22,461845.2,2.8553898,552.4726
cell105basal.abf,5,Non-burst,0.5723000000000003,3,0.0085,0.17647058823529405,-9.1824,-66.36627,7.93529,-71.676,41.842,5.7150617,54.874737,-37.99193,33.213486,14279.341,-219036.7,436680.22,3.6748097,295.68457
cell105basal.abf,5,Non-burst,1.1248000000000005,4,0.0106,0.3738833697535056,-9.7636,-69.55813,6.2373586,-72.677,42.781,8.104158,99.56428,-78.24991,5.2770915,11321.83,-275337.4,452413.28,2.1665835,478.47195
cell105basal.abf,5,Non-burst,0.7430000000000003,2,0.009500000000000001,0.0,-10.903799999999999,-66.931015,7.0971866,-71.895,42.874,5.2407227,51.475056,-49.740414,17.652655,11442.507,-216328.89,452178.66,6.737508,558.46497
cell105basal.abf,5,Non-burst,0.41610000000000014,4,0.010833333333333334,0.4189137827721231,-11.6564,-66.084946,9.869029,-71.52,39.591,4.886553,37.170464,-27.508434,39.345116,18302.193,-223526.08,418022.5,1.2118754,154.30333
cell105basal.abf,5,Non-burst,2.290800000000001,15,0.09260714285714286,2.2373695237999414,-12.0817,-67.14974,7.339787,-71.645,40.998,6.8796725,72.12888,-153.83722,7.1982245,13092.485,-263177.4,432423.62,-1.6427971,232.58052
cell105basal.abf,5,Non-burst,2.267900000000001,10,0.08195555555555555,2.5094270281534956,-14.3816,-67.680046,6.351043,-71.019,40.591,7.754283,93.35855,-153.50226,7.3188877,11054.853,-240731.03,430089.5,-0.99197304,352.68707
cell105basal.abf,5,Non-burst,1.2655999999999992,4,0.008899999999999998,0.2968504452499528,-16.657799999999998,-67.39602,5.734239,-70.675,36.245,8.312722,109.33658,-85.29872,-22.883123,9646.237,-217155.62,277440.72,-3.661712,342.1478
cell105basal.abf,5,Non-burst,2.175600000000003,4,0.011366666666666669,0.39646965921244814,-17.932599999999997,-67.60672,4.37375,-70.519,40.748,11.288324,198.10472,-147.09575,6.985252,8148.2715,-289259.38,432384.12,1.9113255,874.50793
cell105basal.abf,5,Non-burst,1.3767999999999994,10,0.07541111111111112,2.4680478772596075,-20.1175,-65.456505,7.4503293,-70.175,42.343,6.488842,65.40707,-90.12546,-89.26398,13376.028,-278974.56,188364.58,-4.9303627,177.82414
cell105basal.abf,6,Non-burst,1.5854,0,0.0,0.0,1.5854,-67.12566,1.522779,-69.299,2.1578,13.028865,372.2826,-106.41776,49.57571,2441.791,-8498.95,232046.28,75.74336,6415.813
cell105basal.abf,6,Burst,0.008800000000000141,1,0.0,0.0,-1.5812,-42.973446,17.288132,-58.542,10.07,1.8253269,2.4549208,-0.38332212,403.17767,54367.13,-134389.28,196033.16,0.18285438,2.7037573
cell105basal.abf,6,Burst,0.012500000000001066,2,0.0039,0.0,-10.962,-42.946095,15.990167,-57.385,6.0981,1.7686554,2.237546,-0.54166645,384.3131,49826.387,-126584.234,204141.12,0.3125276,3.0594783
cell105basal.abf,6,Burst,0.0129999999999999,2,0.004400000000000001,0.0,-14.406,-43.035305,15.497707,-56.697,4.6283,1.7825713,2.3397202,-0.5642191,468.1732,46996.05,-118698.67,189764.5,0.23914707,2.9993324
cell105basal.abf,6,Non-burst,9.371699999999999,11,0.13082999999999997,2.824268311076101,-1.5891,-67.24642,3.2576232,-70.926,10.82,9.146223,134.8733,-630.21375,-0.28560987,3544.8347,-139256.83,230157.67,-2.2463062,1010.70496
cell105basal.abf,6,Non-burst,3.4314,4,0.009766666666666667,0.3432028693508951,-10.973,-66.050835,3.1925461,-69.612,6.5672,9.556995,145.24055,-226.65395,2.711653,3679.545,-114171.766,216611.11,4.1682067,984.50244
cell105basal.abf,6,Non-burst,7.0771,4,0.010166666666666666,0.262254095158311,-14.417300000000001,-67.37457,2.4674754,-70.832,5.5977,10.600378,194.0721,-476.82007,-11.21283,2273.6646,-112207.99,104423.945,-12.102865,1546.8748
cell105basal.abf,7,Non-burst,2.4905,0,0.0,0.0,2.4905,-66.618645,1.4690756,-70.144,-0.78181,11.879873,397.3399,-165.91698,32.153656,1726.2559,-4517.8247,173881.08,73.32542,6336.3022
cell105basal.abf,7,Burst,0.008000000000000007,1,0.0,0.0,-2.4866,-43.02412,14.209727,-55.196,-0.78181,1.7338773,2.0704088,-0.34834367,337.64487,47145.69,-108440.875,193497.86,0.73478854,3.6965132
cell105basal.abf,7,Burst,0.011499999999999844,2,0.0039000000000000003,0.0,-9.9011,-41.825935,13.752357,-54.852,-4.1905,1.5550383,1.341311,-0.48471802,372.42584,39832.492,-91707.47,133320.31,0.22424038,1.453958
cell105basal.abf,7,Burst,0.00820000000000043,1,0.0,0.0,-11.709,-42.74243,13.484302,-54.289,-3.7527,1.676096,1.7615843,-0.35003757,502.5364,42015.9,-86915.38,175514.81,0.94306403,3.7268476
cell105basal.abf,7,Burst,0.007600000000000051,1,0.0,0.0,-17.429100000000002,-41.87573,13.262205,-53.476,-5.7541,1.5529742,1.2651501,-0.32183486,671.16925,40358.28,-82098.55,151374.3,0.7373682,2.453621
cell105basal.abf,7,Non-burst,7.4061,5,0.01005,0.5153758214360257,-2.4937,-66.337685,2.4869025,-69.237,-0.68799,10.116011,170.9641,-491.3098,1.0131351,2335.2114,-96601.91,182377.62,5.1093082,1583.109
cell105basal.abf,7,Non-burst,1.796899999999999,4,0.0097,0.4231411452568708,-9.911200000000001,-64.87033,3.9441805,-69.237,-2.0014,6.740396,66.91917,-116.56473,-1.5813763,4029.607,-90488.01,173447.81,2.968549,503.2377
cell105basal.abf,7,Non-burst,5.711600000000001,5,0.00855,0.3693481327400732,-11.7166,-66.15843,2.7249594,-69.987,-1.6887,8.847356,134.10144,-377.87662,0.9842177,2518.9248,-87058.18,172411.66,4.776563,1209.7013
cell105basal.abf,7,Non-burst,4.0595,5,0.0086,0.3692661513534982,-17.4358,-65.05312,2.8487778,-68.518,-3.909,8.931576,119.986145,-264.08606,-15.508081,2524.637,-82681.625,84054.37,-3.764678,681.3141
cell105basal.abf,8,Non-burst,11.3101,0,0.0,0.0,11.3101,-65.57272,1.1371653,-68.862,-9.2253,3.1980886,100.93371,-741.6368,6.064643,871.0301,-4076.9583,170668.7,100.46981,17304.896
cell105basal.abf,8,Burst,0.011400000000000077,2,0.0036999999999999997,0.0,-11.3066,-41.494568,12.033051,-51.599,-9.2253,1.5319402,1.1530027,-0.4762181,476.68906,33904.742,-71611.54,126304.65,0.5833795,1.9110813
cell105basal.abf,8,Burst,0.007600000000000051,1,0.0,0.0,-14.2172,-41.934536,12.502748,-53.632,-10.226,1.4597162,0.8762102,-0.3218655,813.18,34663.703,-70764.97,115236.88,0.6206499,1.5528159
cell105basal.abf,8,Burst,0.007999999999999119,1,0.0,0.0,-15.814,-42.63005,11.899208,-53.225,-9.1941,1.5717405,1.3381267,-0.34000212,441.65704,35205.02,-71785.35,146707.5,1.0952271,3.6748075
cell105basal.abf,8,Burst,0.007600000000000051,1,0.0,0.0,-19.6444,-40.991558,12.125122,-52.1,-9.7257,1.4624827,0.9321556,-0.31464365,694.28174,34445.945,-69522.695,121081.01,0.6934698,1.8525543
cell105basal.abf,8,Non-burst,2.8993,4,0.009366666666666666,0.3748667354381122,-11.3165,-65.35207,3.2034771,-69.049,-7.5992,7.617484,85.05526,-189.48076,2.239209,2810.788,-72066.67,168684.1,8.628202,923.24567
cell105basal.abf,8,Non-burst,1.5893999999999995,5,0.008525,0.41117465088177235,-14.2241,-63.761433,4.4386806,-67.705,-5.9105,5.576881,43.477814,-101.34782,4.7795496,4026.3025,-71775.945,162860.05,5.304142,399.98593
cell105basal.abf,8,Non-burst,3.8223000000000003,5,0.008575,0.39567526682605936,-15.821299999999999,-64.62482,3.1955993,-68.424,-7.005,6.841821,74.87587,-247.02087,2.0361192,2605.5151,-68987.74,164135.77,8.481962,944.2847
cell105basal.abf,8,Non-burst,1.8442000000000007,5,0.008,0.36303839328644033,-19.6513,-64.51267,4.0486927,-68.267,-6.5985,6.154861,53.333755,-118.97696,-31.679201,3296.5137,-69108.39,74678.14,-1.5731026,306.62366
cell107basal.abf,0,Non-burst,12.0576,0,0.0,0.0,12.0576,-66.45465,1.1271472,-69.643,46.846,12.607962,1030.2644,-801.28937,11.317091,1859.4215,-9126.277,464940.56,191.26,42237.01
cell107basal.abf,0,Burst,0.08679999999999843,2,0.0284,0.0,-12.028300000000002,-59.129753,15.999697,-74.366,46.846,3.6933703,18.004665,-5.1366105,11.700892,30161.475,-151748.78,359656.72,3.540071,44.201397
cell107basal.abf,0,Non-burst,9.355500000000001,6,0.63288,1.8593936438463798,-12.101799999999999,-66.8706,3.1709142,-75.96,46.846,14.121633,371.51224,-625.61304,-11.700575,3664.801,-152654.69,218022.55,13.61581,1431.1614
cell107basal.abf,1,Non-burst,4.4099,0,0.0,0.0,4.4099,-66.411545,1.7361345,-69.456,48.284,10.844747,518.76917,-292.87393,31.777033,3009.522,-6602.916,465714.6,123.618034,16900.291
cell107basal.abf,1,Burst,0.33889999999999976,2,0.1162,0.0,-4.2889,-61.73535,9.8535385,-76.179,48.284,5.295202,48.308987,-20.932829,44.45623,15668.209,-144880.12,339642.38,6.8939533,160.44276
cell107basal.abf,1,Non-burst,16.7511,14,1.2388692307692308,1.7527250160660526,-4.5018,-64.54908,3.6874537,-76.899,48.472,10.899977,260.11035,-1081.2734,-6.7657924,4540.3804,-164376.1,226314.77,12.825881,1208.1382
cell107basal.abf,2,Non-burst,0.1446,0,0.0,0.0,0.1446,-63.69933,5.254432,-66.798,46.69,9.0135565,151.6432,-9.216389,920.8064,15993.745,-7011.5645,458276.9,23.428291,590.6834
cell107basal.abf,2,Burst,0.36569999999999997,8,0.04045714285714286,0.05060165004992322,-0.1021,-57.397152,14.11754,-75.366,46.69,3.5162165,19.002512,-21.000145,24.00827,22719.967,-155582.92,282243.9,2.5076752,41.7514
cell107basal.abf,2,Burst,0.13969999999999994,2,0.046599999999999996,0.0,-0.5108,-56.11329,12.977829,-70.738,38.434,3.6216123,20.442757,-7.8425345,25.320686,21699.736,-117293.12,339435.16,4.9586873,76.811935
cell107basal.abf,2,Burst,0.13049999999999962,2,0.0466,0.0,-10.5219,-57.169174,14.115544,-74.866,46.721,3.313564,18.884466,-7.464797,25.791954,24914.727,-153143.16,372394.94,4.281494,70.293785
cell107basal.abf,2,Non-burst,0.048800000000000066,0,0.0,0.0,0.048800000000000066,-56.22149,13.644252,-70.894,38.653,3.9664235,22.341446,-2.7530851,263.43942,22214.076,-100697.43,215137.02,3.9647403,45.771458
cell107basal.abf,2,Non-burst,9.8637,21,0.444355,1.6821033772690128,-0.642,-63.91753,6.1396637,-77.493,47.847,5.664976,79.78495,-630.4742,3.2091322,7211.2837,-166883.61,438338.38,10.851374,604.0541
cell107basal.abf,2,Non-burst,10.8069,13,0.510525,1.7469090424342972,-10.6363,-61.237595,4.338334,-74.616,48.097,8.558444,171.74016,-661.7936,-10.217108,5321.6187,-148361.86,220057.94,10.839248,827.7293
cell107basal.abf,3,Non-burst,18.2105,3,2.9677499999999997,0.291955184904389,3.8888,-63.163273,2.7584314,-75.992,48.722,5.623022,179.62628,-1150.2401,7.55441,2579.1794,-164221.66,474210.28,64.76365,10722.338
cell107basal.abf,3,Burst,0.969100000000001,1,0.0,0.0,-17.290499999999998,-62.583614,5.0918074,-77.243,48.222,9.953242,188.97034,-60.66067,20.106325,8284.126,-169015.0,355978.5,14.33829,736.3326
cell107basal.abf,3,Non-burst,2.3202999999999996,0,0.0,0.0,2.3202999999999996,-64.271706,2.184919,-75.71,44.438,15.1375675,631.44324,-149.13504,-50.134464,2355.233,-132231.84,2335.7083,-46.947937,2407.661
cell107basal.abf,4,Non-burst,21.4999,2,0.9117999999999995,0.0,9.9169,-62.318176,2.073132,-76.836,49.223,6.392452,277.1461,-1339.8345,0.19482207,1628.5059,-164451.94,222645.89,34.237404,9804.201
cell107basal.abf,5,Non-burst,15.6678,13,1.0430249999999999,1.505439000554959,1.7217,-59.629757,3.853624,-76.336,49.692,7.997879,194.38472,-934.26654,8.410751,4893.753,-170688.28,459157.7,18.927849,1672.6615
cell107basal.abf,5,Burst,0.8582000000000001,4,0.1688333333333333,0.1425974703327793,-15.4717,-57.43757,8.823251,-75.304,48.879,3.793166,39.96691,-49.303345,17.432453,12709.837,-161199.47,393377.84,7.7109737,261.10123
cell107basal.abf,5,Non-burst,4.9739,0,0.0,0.0,4.9739,-60.026386,2.243097,-74.209,44.751,7.477574,319.6522,-298.57043,-21.973238,1474.7809,-122296.34,2728.2961,-59.10676,4200.0264
cell107basal.abf,6,Non-burst,7.5848,20,0.3688631578947368,0.31001629418659227,0.0534,-53.100277,5.125711,-68.205,32.742,5.0490522,76.17987,-402.7594,13.433089,6458.1104,-108545.65,352559.78,12.14916,504.6477
cell107basal.abf,6,Burst,0.7558999999999996,2,0.2508,0.0,-7.339300000000001,-53.626545,6.465509,-67.892,32.117,4.094928,49.03378,-40.54472,18.41022,8518.692,-106742.09,314856.56,13.611564,466.06287
cell107basal.abf,6,Burst,0.922699999999999,3,0.24994999999999998,0.040208041608321574,-10.3453,-53.00426,6.433755,-67.955,31.147,3.6894622,43.229053,-48.908867,-21.122643,7798.5054,-104223.57,231495.84,8.561908,288.68204
cell107basal.abf,6,Burst,0.6806000000000019,2,0.2262,0.0,-15.410699999999999,-51.543304,6.065357,-64.609,28.52,4.496707,52.268017,-35.088295,19.760706,8263.126,-95886.42,272838.38,12.193978,373.36078
cell107basal.abf,6,Non-burst,2.1683000000000003,5,0.36110000000000003,0.16726806061118665,-7.9874,-53.10699,5.365642,-68.017,31.773,4.4449997,65.37982,-115.1602,9.13644,6586.459,-108957.69,261892.9,12.058613,468.24396
cell107basal.abf,6,Non-burst,4.1646,10,0.3596888888888889,0.4375633491864012,-10.841299999999999,-52.645424,5.0377793,-67.079,31.085,4.980975,75.080185,-219.2498,1.835547,6270.9253,-104771.92,315088.38,12.640657,533.68085
cell107basal.abf,6,Non-burst,5.222999999999999,10,0.48593333333333333,0.25390243785179367,-15.853200000000001,-52.16081,4.40923,-67.423,30.647,5.3334455,90.29182,-272.4399,-15.693976,5154.843,-101646.85,169538.02,11.563358,538.9118
cell107basal.abf,7,Non-burst,0.388,0,0.0,0.0,0.388,-52.00314,3.0012846,-57.791,28.677,10.55805,254.68057,-20.18098,273.8732,6722.1436,-2876.5754,275173.12,32.229847,1126.5454
cell107basal.abf,7,Burst,0.4939,1,0.0,0.0,-0.1266,-52.538795,6.004276,-66.016,28.677,4.3407607,52.78634,-25.956926,25.984667,8604.397,-92864.11,307463.38,15.795828,524.7114
cell107basal.abf,7,Burst,0.7178,2,0.22810000000000002,0.0,-0.9280999999999999,-51.628834,6.1282506,-65.015,27.551,3.7677088,43.893208,-37.061737,12.5870285,8074.757,-95249.04,300888.1,14.1172495,474.62085
cell107basal.abf,7,Non-burst,0.33009999999999995,0,0.0,0.0,0.33009999999999995,-51.99536,5.6953006,-65.766,27.426,4.796005,63.65621,-17.17157,52.550312,7671.988,-76990.5,234754.95,16.631502,493.16977
cell107basal.abf,7,Non-burst,19.5701,41,0.47295500000000007,0.36026077969050585,-1.3011,-52.20671,4.4767766,-66.892,32.586,5.2365294,85.931564,-1021.6941,-4.53919,5266.338,-104224.984,171226.0,11.692172,511.94293
cell107basal.abf,8,Non-burst,0.2344,0,0.0,0.0,0.2344,-50.51886,2.7531538,-55.196,11.602,5.86467,116.69035,-11.839512,328.24738,7309.1436,-2698.1313,266650.6,29.768576,959.0775
cell107basal.abf,8,Burst,0.47180000000000005,1,0.0,0.0,-0.04719999999999999,-52.263702,6.298338,-65.703,29.115,4.3657136,49.318436,-24.665955,20.346352,7999.4736,-95228.97,205452.97,10.189032,282.94702
cell107basal.abf,8,Burst,0.49130000000000074,1,0.0,0.0,-8.1783,-52.74598,6.317733,-65.359,29.083,4.3345623,48.133026,-25.922138,20.594069,7925.6978,-92800.05,208936.89,10.600943,297.8861
cell107basal.abf,8,Burst,0.5428999999999995,2,0.21230000000000002,0.0,-18.642,-52.181515,6.6559324,-66.297,28.645,4.166357,44.681664,-28.33733,23.982367,9368.698,-95333.73,297253.1,11.818928,343.53104
cell107basal.abf,8,Non-burst,7.7084,18,0.4042470588235294,0.3582521614007696,-0.19930000000000003,-52.224545,4.7772064,-67.798,30.803,4.9531603,77.33596,-402.57565,2.5848122,5814.9375,-102183.27,259571.39,11.688921,479.57797
cell107basal.abf,8,Non-burst,9.9183,20,0.4822578947368421,0.33146374392191064,-8.495600000000001,-52.284203,4.4799433,-67.642,29.49,5.033689,84.19142,-518.5783,1.6447487,5397.677,-107187.586,323393.9,13.494965,627.19855
cell107basal.abf,8,Non-burst,2.1327999999999996,6,0.3162,0.20957297654560983,-19.0382,-52.217896,5.42265,-66.047,28.301,4.2894444,58.412685,-111.3745,-36.034283,6223.774,-97654.32,163427.89,8.233759,342.62292
cell107basal.abf,9,Non-burst,1.3304,2,0.4081,0.0,0.4737,-51.24797,3.9773064,-64.233,29.803,5.9436364,111.040825,-68.18418,75.81791,5896.594,-95878.414,321981.06,25.268734,1143.6128
cell107basal.abf,9,Burst,1.1657000000000002,3,0.2901,0.22337125129265759,-1.0891,-51.852184,5.6604786,-66.204,28.52,4.161617,55.063526,-60.452114,14.380816,7218.7925,-99730.516,288324.44,13.81465,492.43335
cell107basal.abf,9,Burst,0.5530000000000008,1,0.0,0.0,-16.6743,-51.847935,5.3087554,-64.202,25.862,4.503703,58.800106,-28.679535,19.13404,7591.0205,-82771.99,286505.3,16.819477,587.8179
cell107basal.abf,9,Burst,0.9698000000000029,2,0.24259999999999998,0.0,-19.819699999999997,-51.99711,5.23517,-65.359,23.423,3.9639907,51.620647,-50.43427,13.79612,6561.645,-89397.516,284716.97,16.921824,653.0382
cell107basal.abf,9,Non-burst,14.412799999999999,20,0.6924368421052631,0.6045457491372771,-1.7582000000000002,-52.054077,3.7312737,-66.485,29.396,5.681071,111.94126,-750.2528,0.89894515,4364.5254,-101812.766,272626.0,15.77761,833.32837
cell107basal.abf,9,Non-burst,2.7261999999999986,3,0.5809500000000001,0.021258283845425736,-17.0017,-51.964417,3.5230212,-65.078,26.081,6.147143,120.48784,-141.6665,-6.2362604,4170.2256,-94341.63,210875.4,16.086004,870.2254
cell107basal.abf,9,Non-burst,0.34199999999999875,0,0.0,0.0,0.34199999999999875,-53.51449,4.0596046,-62.92,22.141,7.493273,127.84407,-18.305786,-223.01964,3380.7866,-70828.55,1860.7891,-15.900263,277.0981
cell107basal.abf,10,Non-burst,12.0688,13,0.9266666666666667,0.5342426491709155,0.0763,-51.849632,3.2005818,-65.641,25.08,5.806317,129.78233,-625.76154,7.5008464,3764.8306,-94793.5,310715.94,21.16904,1314.834
cell107basal.abf,10,Burst,2.338700000000001,7,0.28595,0.13432650726242135,-11.774,-51.263752,5.234653,-63.827,24.33,4.358363,55.5393,-119.89801,4.532974,6330.1606,-92928.586,205588.53,10.184881,337.90176
cell107basal.abf,10,Non-burst,7.0924,9,0.750975,0.5790335800128246,-13.787600000000001,-51.908974,3.4746392,-66.61,25.393,5.6334524,117.51537,-368.16293,-11.067897,3959.918,-96733.22,157368.34,13.57641,795.7264
cell107basal.abf,11,Non-burst,21.4999,20,1.0239947368421052,0.7937287067862704,0.5604,-52.15122,2.9749026,-65.672,25.018,5.743862,133.47487,-1121.2456,0.61455595,3234.845,-100929.54,157721.31,17.307327,1143.394
cell107basal.abf,12,Non-burst,9.6521,9,1.0617125,0.3976537708889119,0.2011,-51.89533,3.0743215,-65.453,23.454,5.604475,126.57698,-500.90277,9.2861395,3498.2573,-93585.5,271249.25,22.35295,1408.9299
cell107basal.abf,12,Burst,0.8594999999999988,1,0.0,0.0,-9.0776,-52.407013,4.2287636,-64.984,22.078,5.35344,83.79735,-45.045807,7.845695,5840.614,-90074.164,275898.75,21.015356,919.3655
cell107basal.abf,12,Burst,1.3165000000000013,2,0.27130000000000004,0.0,-19.3959,-51.105965,4.3397055,-64.265,20.952,4.5319886,71.85502,-67.28818,9.703616,5319.831,-83615.91,215105.52,15.096474,593.99554
cell107basal.abf,12,Non-burst,9.3222,3,1.2401,0.07346181759535518,-7.8831999999999995,-52.531467,2.2934213,-65.203,22.485,6.010007,179.16191,-489.7161,1.835972,2403.3865,-90969.64,254504.75,35.97843,3390.2205
cell107basal.abf,12,Non-burst,0.3495999999999988,0,0.0,0.0,0.3495999999999988,-54.379654,3.684265,-63.983,20.421,7.647321,136.62354,-19.0149,-220.6099,3406.9033,-66813.73,2104.015,-16.128027,281.60544
cell107basal.abf,13,Non-burst,21.4999,11,1.68739,0.9951662806057656,0.5254,-52.519127,2.4644213,-65.422,23.423,5.762633,151.84189,-1129.1558,0.08688243,2395.7427,-93236.39,150798.67,22.283703,1946.9856
cell107basal.abf,14,Non-burst,9.5038,2,2.621200000000001,0.0,5.9905,-53.023952,1.9084969,-65.14,22.86,5.9735866,195.19724,-503.9328,9.790191,2106.8855,-89319.92,311767.84,64.17553,7993.6475
cell107basal.abf,14,Burst,0.5421999999999993,1,0.0,0.0,-9.2211,-51.6353,5.3498926,-65.109,22.86,3.7996628,48.141045,-27.997917,-26.10651,6490.439,-87790.18,215929.34,11.983486,423.05035
cell107basal.abf,14,Non-burst,11.4539,5,2.0542249999999997,1.2131542764728456,-9.565399999999999,-52.546555,2.4350252,-64.671,25.706,6.360564,174.86241,-601.86664,-6.631348,2330.2852,-98147.234,157107.3,21.019573,2054.1309
cell209basal.abf,0,Non-burst,21.4999,0,0.0,0.0,21.4999,-60.12107,0.86104226,-62.513,-55.665,0.49233073,0.23317456,-1292.5968,-0.050891235,275.7579,-2330.167,2254.0667,0.32014394,1.873671
cell209basal.abf,1,Non-burst,21.4999,4,0.03099999999999999,0.710166009718627,9.1189,-61.01109,1.6570233,-63.483,44.907,20.572226,896.88257,-1311.732,-0.018963877,2077.5808,-196251.77,197049.34,-4.3693357,5938.1455
cell209basal.abf,2,Non-burst,21.4999,0,0.0,0.0,21.4999,-62.513695,0.9204918,-64.921,-57.854,0.69030035,0.29115796,-1344.0383,-0.0641956,261.5051,-2143.125,2041.1725,0.10018482,1.3100953
cell209basal.abf,3,Non-burst,21.4999,6,0.01097999999999999,0.404699648670913,5.6054,-62.977768,1.82885,-65.328,40.842,21.328367,851.8829,-1354.0156,-0.029100379,2351.8037,-192846.81,189341.69,-3.2545753,3963.8677
cell209basal.abf,4,Non-burst,10.9889,5,0.00990000000000002,0.2910072786038652,10.9038,-62.82914,2.394277,-65.484,37.308,16.47745,454.79126,-690.4182,2.5136464,2920.673,-182704.12,183810.06,-2.1495514,2399.5251
cell209basal.abf,4,Burst,0.001800000000001134,2,0.0003,0.0,-10.988499999999998,-23.213797,21.198257,-34.931,34.056,1.9235137,2.097539,-0.04406401,45782.906,73908.79,-4340.472,241981.7,1.4915898,0.86632824
cell209basal.abf,4,Non-burst,10.5092,6,0.01684000000000001,0.6999532904483527,-4.4584,-62.38589,2.64143,-65.265,37.496,15.686853,410.8935,-655.6306,-9.781137,3401.3054,-177752.6,183721.77,-4.62671,1676.8962
cell209basal.abf,5,Non-burst,17.338,0,0.0,0.0,17.338,-63.313553,0.91824394,-65.265,36.151,15.976419,1215.4838,-1097.7351,7.063153,1254.0312,-12685.715,376080.22,233.08228,61563.598
cell209basal.abf,5,Burst,0.013400000000000745,1,0.0,0.0,-17.3317,-38.486248,20.940317,-57.166,36.151,2.274765,4.567445,-0.522912,488.10577,56143.566,-160522.7,216691.77,0.2811396,4.1106834
cell209basal.abf,5,Non-burst,4.1484999999999985,4,0.019566666666666666,0.5988698923777039,-17.343100000000003,-63.072372,3.5905955,-66.422,32.429,11.672767,208.52138,-261.66037,-24.582804,4209.451,-146662.0,156525.53,-4.5925694,896.9326
cell21basal.abf,0,Non-burst,21.4999,4,1.3431999999999997,1.3962626500710251,1.2945,-64.656624,1.7633564,-67.298,48.503,15.029226,594.41144,-1390.1107,-0.005567227,2132.686,-244810.39,192517.02,-29.81741,7792.727
cell21basal.abf,1,Non-burst,21.4999,0,0.0,0.0,21.4999,-65.46455,0.8052572,-67.798,-59.668,1.0292753,3.04808,-1407.4808,-0.052373383,336.4328,-2353.2852,3938.6748,0.21965769,2.6900005
cell21basal.abf,2,Non-burst,21.4999,4,0.019766666666666783,0.7096629544704819,9.7114,-65.56807,1.6102684,-68.267,42.843,18.387608,800.5587,-1409.7069,0.07037671,2071.6184,-230135.16,183567.33,-28.088215,7658.205
cell21basal.abf,3,Non-burst,21.4999,4,0.013166666666666771,0.5050997734356879,11.5581,-66.24132,1.5962503,-68.674,43.375,18.270151,806.5869,-1424.182,0.020633116,2034.4834,-234659.88,188120.94,-28.25206,7593.0435
cell21basal.abf,4,Non-burst,6.1121,0,0.0,0.0,6.1121,-67.40507,1.2311525,-69.518,42.562,21.64247,1493.2108,-411.99207,22.10931,2416.313,-17386.799,440323.7,146.09769,23509.424
cell21basal.abf,4,Burst,0.013399999999999856,1,0.0,0.0,-6.1068999999999996,-43.201088,17.198093,-61.388,42.562,2.9894822,10.253867,-0.58172625,-3062.2295,69531.15,-376019.22,265129.88,-1.6999577,10.610201
cell21basal.abf,4,Non-burst,15.374400000000001,6,0.46216,1.9195143125493819,-6.108899999999999,-67.05375,2.4964323,-69.894,39.81,12.676337,332.42966,-1030.9164,-8.251892,3173.6401,-322673.22,182685.44,-28.936176,3731.533
cell21basal.abf,5,Non-burst,17.0228,5,0.013900000000000023,0.6233097843053689,1.1077,-67.65636,2.1220782,-70.269,43.844,15.228591,484.76535,-1151.7062,7.8946977,2882.659,-231962.22,448163.1,16.943668,7129.455
