File_Name,Sweep,Segment_Type,Start,End,Mean_ISI,Median_ISI,Std_ISI,Kurtosis,Skewness,CMA_Threshold,CMA_Valley_Index,CMA_Peak_Index
cell104basal.abf,5,Non-burst,0.0,11.0165,0.0,0.0,0.0,59.39012908935547,2.919642686843872,0.0,0,0
cell104basal.abf,5,Burst,11.0165,11.5125,0.026105263157894666,0.019700000000000273,0.022105119047149322,-1.2406101053084768,0.5766261682673931,0.0,18,0
cell104basal.abf,5,Non-burst,11.5125,21.4999,0.0,0.0,0.0,271.3460388183594,9.81523323059082,0.0,0,0
cell104basal.abf,6,Non-burst,0.0,0.4083,0.0,0.0,0.0,172.65914916992188,8.478272438049316,0.0,0,0
cell104basal.abf,6,Burst,0.4083,1.3476,0.03478888888888888,0.03159999999999996,0.03194830701285522,3.7685894688535058,1.8398990874799845,0.0,45,0
cell104basal.abf,6,Burst,10.8788,12.0085,0.03322647058823529,0.03125,0.023354333378267485,0.556435657779152,0.798589390195771,0.0,32,0
cell104basal.abf,6,Burst,12.6827,12.9175,0.03354285714285713,0.017999999999998906,0.02839471063132607,-0.5564189885708415,1.0022971215366248,0.0,24,0
cell104basal.abf,6,Burst,15.2752,15.9915,0.03114347826086958,0.025800000000000267,0.02388557552868435,-0.49982598825878366,0.7032371442477002,0.0,26,0
cell104basal.abf,6,Burst,16.958,17.1817,0.03195714285714298,0.015100000000000335,0.03728725776772372,1.7827062943967915,1.875784763373567,0.0,35,0
cell104basal.abf,6,Non-burst,1.3476,10.8788,0.0,0.0,0.0,141.25437927246094,5.753110408782959,0.0,3170,0
cell104basal.abf,6,Non-burst,12.0085,12.6827,0.0,0.0,0.0,125.10188293457031,7.351929187774658,0.0,216,0
cell104basal.abf,6,Non-burst,12.9175,15.2752,0.0,0.0,0.0,242.0045623779297,9.988693237304688,0.0,779,0
cell104basal.abf,6,Non-burst,15.9915,16.958,0.0,0.0,0.0,107.19429016113281,6.049335956573486,0.0,314,0
cell104basal.abf,6,Non-burst,17.1817,21.4999,0.0,0.0,0.0,291.66156005859375,9.52432632446289,0.0,0,0
cell104basal.abf,7,Non-burst,0.0,0.1502,0.0,0.0,0.0,115.71368408203125,7.293688774108887,0.0,0,0
cell104basal.abf,7,Burst,0.1502,1.3256,0.04053103448275861,0.029799999999999993,0.0435826769085614,8.707643449489199,2.6964679505087017,0.0,72,0
cell104basal.abf,7,Burst,3.6901,5.0427,0.04664137931034482,0.03630000000000022,0.03853957676736795,0.40934825182754775,1.072512065011529,0.0,41,0
cell104basal.abf,7,Burst,7.059,7.4377,0.025246666666666685,0.016199999999999548,0.021681232027313962,0.8868733499613262,1.2245200671337473,0.0,24,0
cell104basal.abf,7,Burst,12.6346,13.3218,0.02863333333333329,0.02289999999999992,0.024621732721768836,0.7373736880709956,1.2462181729974962,0.0,28,0
cell104basal.abf,7,Burst,19.4897,19.8335,0.020223529411764803,0.014800000000001035,0.014948678061238221,-1.5115692653801032,0.4102929118496088,0.0,11,0
cell104basal.abf,7,Non-burst,1.3256,3.6901,0.0,0.0,0.0,104.00179290771484,5.002439975738525,0.0,782,0
cell104basal.abf,7,Non-burst,5.0427,7.059,0.0,0.0,0.0,215.7930450439453,9.007568359375,0.0,666,0
cell104basal.abf,7,Non-burst,7.4377,12.6346,0.0,0.0,0.0,100.95817565917969,5.109655857086182,0.0,1721,0
cell104basal.abf,7,Non-burst,13.3218,19.4897,0.0,0.0,0.0,118.04962158203125,5.991969585418701,0.0,2047,0
cell104basal.abf,7,Non-burst,19.8335,21.4999,0.0,0.0,0.0,180.8351593017578,8.681059837341309,0.0,0,0
cell104basal.abf,8,Non-burst,0.0,0.9917,0.0,0.0,0.0,522.93994140625,16.245386123657227,0.0,0,0
cell104basal.abf,8,Burst,0.9917,1.7018,0.03087391304347826,0.027700000000000058,0.028352274924311523,2.9561691013871805,1.6339660895665515,0.0,38,0
cell104basal.abf,8,Burst,4.0877,4.3314,0.020308333333333373,0.011600000000000055,0.016013819986360412,-0.45282999510118804,0.9024967946626414,0.0,15,0
cell104basal.abf,8,Burst,7.3084,8.5086,0.03871612903225805,0.03610000000000024,0.03565288837572263,1.509047826821977,1.4906658223950096,0.0,44,0
cell104basal.abf,8,Burst,9.9207,10.3642,0.026088235294117662,0.015600000000000946,0.021903474941955343,-0.4221032695582867,0.8797139843889451,0.0,22,0
cell104basal.abf,8,Burst,11.2909,11.502,0.021110000000000007,0.009549999999999947,0.020592981814200693,0.8216726558179657,1.434334395868447,0.0,20,0
cell104basal.abf,8,Burst,12.2879,12.4326,0.018087500000000034,0.009649999999999714,0.015099870653419837,-0.44554291475148977,1.161294730129623,0.0,12,0
cell104basal.abf,8,Burst,13.2319,13.3105,0.015719999999999956,0.013300000000000978,0.005226241479303725,-0.18380187020810634,1.1921232430337716,0.0,3,0
cell104basal.abf,8,Burst,14.1384,14.6581,0.03997692307692296,0.034399999999999764,0.04045472595471373,0.3613544174004275,1.2883439045925098,0.0,37,0
cell104basal.abf,8,Burst,16.3593,16.7208,0.022593749999999968,0.013299999999999201,0.019940081141697954,1.2045553822345658,1.3440413827498683,0.0,22,0
cell104basal.abf,8,Burst,19.4359,19.9833,0.028810526315789457,0.025200000000001666,0.03184230708939946,6.91096022375304,2.5730935633705605,0.0,45,0
cell104basal.abf,8,Burst,20.941,21.0874,0.020914285714285694,0.01419999999999888,0.013201453228600297,-1.1129948288035676,0.7659257042533144,0.0,9,0
cell104basal.abf,8,Non-burst,1.7018,4.0877,0.0,0.0,0.0,172.56471252441406,7.863936901092529,0.0,786,0
cell104basal.abf,8,Non-burst,4.3314,7.3084,0.0,0.0,0.0,149.4447021484375,7.3393635749816895,0.0,983,0
cell104basal.abf,8,Non-burst,8.5086,9.9207,0.0,0.0,0.0,144.40330505371094,7.782550811767578,0.0,463,0
cell104basal.abf,8,Non-burst,10.3642,11.2909,0.0,0.0,0.0,62.632667541503906,4.667518615722656,0.0,295,0
cell104basal.abf,8,Non-burst,11.502,12.2879,0.0,0.0,0.0,76.63898468017578,5.474189758300781,0.0,253,0
cell104basal.abf,8,Non-burst,12.4326,13.2319,0.0,0.0,0.0,70.90011596679688,5.054676532745361,0.0,256,0
cell104basal.abf,8,Non-burst,13.3105,14.1384,0.0,0.0,0.0,23.632761001586914,2.7953579425811768,0.0,246,0
cell104basal.abf,8,Non-burst,14.6581,16.3593,0.0,0.0,0.0,91.93081665039062,4.927860260009766,0.0,560,0
cell104basal.abf,8,Non-burst,16.7208,19.4359,0.0,0.0,0.0,111.74180603027344,6.10203742980957,0.0,893,0
cell104basal.abf,8,Non-burst,19.9833,20.941,0.0,0.0,0.0,77.76586151123047,4.985278606414795,0.0,309,0
cell104basal.abf,8,Non-burst,21.0874,21.4999,0.0,0.0,0.0,163.34178161621094,8.531750679016113,0.0,0,0
cell104basal.abf,9,Non-burst,0.0,0.3088,0.0,0.0,0.0,169.8918914794922,8.812321662902832,0.0,0,0
cell104basal.abf,9,Burst,0.3088,1.6948,0.043312500000000004,0.03689999999999993,0.037429757129187995,0.8018064208499176,1.2294751099793773,0.0,45,0
cell104basal.abf,9,Burst,3.1333,3.5093,0.028923076923076916,0.013500000000000068,0.02706005156189736,-0.5279631441392958,1.030145002515906,0.0,20,0
cell104basal.abf,9,Burst,5.4298,5.7952,0.033218181818181834,0.015600000000000058,0.029583036237983674,-0.24203107971636495,0.9963522811650697,0.0,29,0
cell104basal.abf,9,Burst,8.5361,8.6911,0.015500000000000114,0.009699999999999598,0.0105764833475027,0.30439796883436765,1.2061844840189013,0.0,9,0
cell104basal.abf,9,Burst,10.6293,10.7478,0.023699999999999832,0.013399999999998968,0.01931279368708729,0.11034317690714701,1.4035280941746962,0.0,15,0
cell104basal.abf,9,Burst,11.4031,11.7086,0.03394444444444448,0.02200000000000024,0.03465259685991523,2.0663556995042383,1.7841914843554976,0.0,37,0
cell104basal.abf,9,Burst,19.3971,20.1097,0.030982608695652256,0.02289999999999992,0.02910393148661011,4.523355270542678,1.9958423433013797,0.0,41,0
cell104basal.abf,9,Burst,21.211,21.267,0.02800000000000047,0.02800000000000047,0.008800000000002584,-2.0,0.0,0.0,4,0
cell104basal.abf,9,Non-burst,1.6948,3.1333,0.0,0.0,0.0,105.21218872070312,5.759801864624023,0.0,473,0
cell104basal.abf,9,Non-burst,3.5093,5.4298,0.0,0.0,0.0,150.5918426513672,7.415263652801514,0.0,631,0
cell104basal.abf,9,Non-burst,5.7952,8.5361,0.0,0.0,0.0,141.3028564453125,6.677324295043945,0.0,906,0
cell104basal.abf,9,Non-burst,8.6911,10.6293,0.0,0.0,0.0,30.430660247802734,2.7412960529327393,0.0,634,0
cell104basal.abf,9,Non-burst,10.7478,11.4031,0.0,0.0,0.0,64.35774993896484,4.91480827331543,0.0,209,0
cell104basal.abf,9,Non-burst,11.7086,19.3971,0.0,0.0,0.0,39.63506317138672,3.587907075881958,0.0,2551,0
cell104basal.abf,9,Non-burst,20.1097,21.211,0.0,0.0,0.0,162.999267578125,7.921889781951904,0.0,359,0
cell104basal.abf,9,Non-burst,21.267,21.4999,0.0,0.0,0.0,118.99173736572266,8.154895782470703,0.0,0,0
cell104basal.abf,10,Non-burst,0.0,8.1454,0.0,0.0,0.0,601.8280639648438,11.106561660766602,0.0,0,0
cell104basal.abf,10,Burst,8.1454,9.1651,0.036417857142857155,0.03204999999999991,0.029105535231677984,0.25433662242826927,0.924776718306161,0.0,33,0
cell104basal.abf,10,Non-burst,9.1651,21.4999,0.0,0.0,0.0,201.51199340820312,7.216695308685303,0.0,0,0
cell104basal.abf,11,Non-burst,0.0,7.4501,0.0,0.0,0.0,1036.924560546875,16.76021385192871,0.0,0,0
cell104basal.abf,11,Burst,7.4501,9.1503,0.04359487179487179,0.03640000000000043,0.04066374904656512,9.26132337626129,2.630207565542225,0.0,73,0
cell104basal.abf,11,Burst,15.6088,16.9217,0.03978484848484851,0.03450000000000131,0.03154275714022716,1.5285466043057045,1.199381834592259,0.0,44,0
cell104basal.abf,11,Burst,19.3687,19.8026,0.028926666666666753,0.019899999999999807,0.025794378371179264,3.2334767652288443,1.8439182307189694,0.0,32,0
cell104basal.abf,11,Non-burst,9.1503,15.6088,0.0,0.0,0.0,99.41307830810547,4.3672261238098145,0.0,2144,0
cell104basal.abf,11,Non-burst,16.9217,19.3687,0.0,0.0,0.0,108.04401397705078,5.023487091064453,0.0,809,0
cell104basal.abf,11,Non-burst,19.8026,21.4999,0.0,0.0,0.0,157.3117218017578,7.286457061767578,0.0,0,0
cell105basal.abf,0,Non-burst,0.0,21.4999,0.0,0.0,0.0,-0.533466100692749,0.010811464861035347,0.0,0,0
cell105basal.abf,1,Non-burst,0.0,2.3455,0.0,0.0,0.0,1681.656005859375,29.6005802154541,0.0,0,0
cell105basal.abf,1,Burst,2.3455,2.3744,0.004816666666666691,0.004350000000000076,0.0014461635069690918,-0.14696188418530642,1.0767409647071293,0.0,0,0
cell105basal.abf,1,Burst,3.9678,4.003,0.005866666666666687,0.004899999999999904,0.002589508747920364,-0.032678307772276316,1.1585550254608254,0.0,2,0
cell105basal.abf,1,Burst,4.8871,4.9195,0.005399999999999998,0.004750000000000032,0.002073644135332929,-0.60580854515907,0.8426912943695564,0.0,1,0
cell105basal.abf,1,Burst,6.661,6.7154,0.007771428571428604,0.0049000000000001265,0.006432665363087739,1.4427859591045022,1.7401912010361815,0.0,5,0
cell105basal.abf,1,Burst,8.0226,8.0677,0.006442857142857099,0.0045999999999999375,0.004257382543588088,1.0451201108003412,1.5766486341763648,0.0,3,0
cell105basal.abf,1,Burst,8.8987,8.9429,0.006314285714285717,0.004699999999999704,0.0041622207573185615,1.1194293726136806,1.6036835332692747,0.0,3,0
cell105basal.abf,1,Burst,9.7776,9.827,0.007057142857142905,0.0045000000000001705,0.0055257467867265335,1.3800111544026512,1.7091736268409508,0.0,5,0
cell105basal.abf,1,Burst,10.4034,10.4337,0.005050000000000073,0.0042999999999997485,0.0019137659209003508,-0.5401418770179442,0.9387705210418629,0.0,1,0
cell105basal.abf,1,Burst,11.3317,11.3764,0.006385714285714376,0.004300000000000637,0.004461719262292512,0.8818028615151969,1.523707548886891,0.0,4,0
cell105basal.abf,1,Burst,11.7556,11.7937,0.006350000000000004,0.00495000000000001,0.0033435260828449916,0.0921387029972558,1.239437746606798,0.0,2,0
cell105basal.abf,1,Burst,12.6912,12.73,0.005542857142857167,0.004199999999999093,0.003140453626403952,0.595083341436939,1.3780963793228327,0.0,2,0
cell105basal.abf,1,Burst,13.2945,13.3231,0.004766666666666808,0.0041999999999999815,0.001839081896550896,-0.21596717266257048,1.031951189518195,0.0,1,0
cell105basal.abf,1,Burst,14.0412,14.0849,0.006242857142857058,0.004300000000000637,0.004841740284194414,1.4088231191353673,1.7143124599885229,0.0,4,0
cell105basal.abf,1,Burst,15.0972,15.1311,0.004842857142857022,0.0038999999999997925,0.0024447361194775237,0.2567648517251091,1.2246816534050935,0.0,2,0
cell105basal.abf,1,Burst,15.9608,15.9965,0.005099999999999787,0.004099999999999326,0.002854069775901561,0.5591747177514059,1.3498787682580244,0.0,2,0
cell105basal.abf,1,Burst,17.7232,17.7579,0.004957142857142978,0.004100000000001103,0.002441812642196931,0.4558638395194028,1.30009014537247,0.0,2,0
cell105basal.abf,1,Burst,18.9168,18.9527,0.005128571428571657,0.003899999999998016,0.0025954434169545154,0.03516271426633777,1.1700661242702686,0.0,2,0
cell105basal.abf,1,Burst,20.8851,20.9345,0.0061749999999998195,0.004400000000000404,0.004262848226245153,1.2633378833918023,1.5922104931889351,0.0,4,0
cell105basal.abf,1,Non-burst,2.3744,3.9678,0.0,0.0,0.0,156.7532958984375,8.55354118347168,0.0,0,0
cell105basal.abf,1,Non-burst,4.003,4.8871,0.0,0.0,0.0,143.27476501464844,8.227582931518555,0.0,0,0
cell105basal.abf,1,Non-burst,4.9195,6.661,0.0,0.0,0.0,245.75030517578125,10.566858291625977,0.0,0,0
cell105basal.abf,1,Non-burst,6.7154,8.0226,0.0,0.0,0.0,438.8448181152344,15.132628440856934,0.0,0,0
cell105basal.abf,1,Non-burst,8.0677,8.8987,0.0,0.0,0.0,268.31707763671875,12.070223808288574,0.0,0,0
cell105basal.abf,1,Non-burst,8.9429,9.7776,0.0,0.0,0.0,250.9996795654297,11.227469444274902,0.0,0,0
cell105basal.abf,1,Non-burst,9.827,10.4034,0.0,0.0,0.0,135.51075744628906,8.054132461547852,0.0,0,0
cell105basal.abf,1,Non-burst,10.4337,11.3317,0.0,0.0,0.0,62.049095153808594,5.500474452972412,0.0,0,0
cell105basal.abf,1,Non-burst,11.3764,11.7556,0.0,0.0,0.0,86.0977783203125,6.392883777618408,0.0,0,0
cell105basal.abf,1,Non-burst,11.7937,12.6912,0.0,0.0,0.0,231.17474365234375,10.76012134552002,0.0,0,0
cell105basal.abf,1,Non-burst,12.73,13.2945,0.0,0.0,0.0,85.08274841308594,6.044413089752197,0.0,0,0
cell105basal.abf,1,Non-burst,13.3231,14.0412,0.0,0.0,0.0,31.568767547607422,4.126369953155518,0.0,0,0
cell105basal.abf,1,Non-burst,14.0849,15.0972,0.0,0.0,0.0,236.6964874267578,10.999613761901855,0.0,0,0
cell105basal.abf,1,Non-burst,15.1311,15.9608,0.0,0.0,0.0,119.82698059082031,7.630467414855957,0.0,0,0
cell105basal.abf,1,Non-burst,15.9965,17.7232,0.0,0.0,0.0,177.7729949951172,9.076817512512207,0.0,0,0
cell105basal.abf,1,Non-burst,17.7579,18.9168,0.0,0.0,0.0,123.04209899902344,7.638086318969727,0.0,0,0
cell105basal.abf,1,Non-burst,18.9527,20.8851,0.0,0.0,0.0,306.5535583496094,12.015461921691895,0.0,0,0
cell105basal.abf,1,Non-burst,20.9345,21.4999,0.0,0.0,0.0,215.40921020507812,10.288683891296387,0.0,0,0
cell105basal.abf,2,Non-burst,0.0,0.2998,0.0,0.0,0.0,369.978759765625,14.546972274780273,0.0,0,0
cell105basal.abf,2,Burst,0.2998,0.3359,0.005157142857142852,0.0041999999999999815,0.0025784032394693597,0.6707921724708825,1.395889460362339,0.0,2,0
cell105basal.abf,2,Burst,1.7478,1.8005,0.006587499999999996,0.0044999999999999485,0.005300810669133551,2.0494234033419163,1.8623835505910797,0.0,5,0
cell105basal.abf,2,Burst,2.7175,2.7541,0.005228571428571487,0.0040999999999997705,0.00279372474649597,0.7695308265686607,1.4428640782931377,0.0,2,0
cell105basal.abf,2,Burst,4.819,4.8722,0.006650000000000045,0.004550000000000054,0.005409482415167099,2.1404279233128642,1.89426728229166,0.0,5,0
cell105basal.abf,2,Burst,5.4712,5.52,0.006971428571428565,0.0045000000000001705,0.005952121899124666,1.6034864367310426,1.7975115527535306,0.0,5,0
cell105basal.abf,2,Burst,6.5483,6.5823,0.00485714285714283,0.004100000000000215,0.0020624930426598785,-0.5450737374454793,0.8903672927644523,0.0,1,0
cell105basal.abf,2,Burst,7.8923,7.9289,0.005228571428571424,0.004400000000000404,0.002442898913594208,0.3022206488965131,1.2298358098123465,0.0,1,0
cell105basal.abf,2,Burst,8.9164,8.9534,0.005285714285714401,0.004300000000000637,0.002488504181476235,0.19102335664319892,1.1857526559565617,0.0,2,0
cell105basal.abf,2,Burst,9.5597,9.6124,0.007528571428571392,0.004899999999999238,0.0068888552409386,1.7279862670906905,1.8508307413817038,0.0,5,0
cell105basal.abf,2,Burst,10.4706,10.5136,0.006142857142857291,0.0045999999999999375,0.003946375242044289,0.918652569121984,1.5062714724434352,0.0,3,0
cell105basal.abf,2,Burst,12.602,12.6389,0.005271428571428467,0.00420000000000087,0.0023474693277862396,-0.18623163270054333,1.0643230531457262,0.0,1,0
cell105basal.abf,2,Burst,13.6197,13.6556,0.005128571428571403,0.004199999999999093,0.0024323500016673045,0.13280025311084653,1.1795619758968658,0.0,1,0
cell105basal.abf,2,Burst,14.7131,14.7502,0.005299999999999828,0.004399999999998627,0.0024991427101538374,0.11584051047636512,1.159116601240604,0.0,2,0
cell105basal.abf,2,Burst,15.6567,15.694,0.005328571428571445,0.004400000000000404,0.002488094098883541,0.10331518691621433,1.1667939660835644,0.0,2,0
cell105basal.abf,2,Burst,17.081,17.1189,0.005414285714285784,0.004400000000000404,0.0025255429806159556,0.17052615038310837,1.1871694766680336,0.0,2,0
cell105basal.abf,2,Burst,19.2118,19.2518,0.005714285714285593,0.0045999999999999375,0.002822576619953966,0.4814653828869102,1.3025189611788062,0.0,2,0
cell105basal.abf,2,Burst,19.7341,19.7681,0.005666666666666487,0.004850000000001131,0.002300483041064357,-0.25807054509669847,1.0385438415669324,0.0,1,0
cell105basal.abf,2,Burst,20.7567,20.7934,0.005242857142857105,0.00420000000000087,0.0025650715071382354,0.3363579258245717,1.260766774402909,0.0,2,0
cell105basal.abf,2,Non-burst,0.3359,1.7478,0.0,0.0,0.0,175.05307006835938,9.118021965026855,0.0,0,0
cell105basal.abf,2,Non-burst,1.8005,2.7175,0.0,0.0,0.0,203.87184143066406,9.79415225982666,0.0,0,0
cell105basal.abf,2,Non-burst,2.7541,4.819,0.0,0.0,0.0,357.66778564453125,13.354058265686035,0.0,0,0
cell105basal.abf,2,Non-burst,4.8722,5.4712,0.0,0.0,0.0,183.8563232421875,9.899131774902344,0.0,0,0
cell105basal.abf,2,Non-burst,5.52,6.5483,0.0,0.0,0.0,312.954833984375,12.982998847961426,0.0,0,0
cell105basal.abf,2,Non-burst,6.5823,7.8923,0.0,0.0,0.0,223.74130249023438,10.38503360748291,0.0,0,0
cell105basal.abf,2,Non-burst,7.9289,8.9164,0.0,0.0,0.0,74.41435241699219,6.011317253112793,0.0,0,0
cell105basal.abf,2,Non-burst,8.9534,9.5597,0.0,0.0,0.0,85.9932861328125,6.357552528381348,0.0,0,0
cell105basal.abf,2,Non-burst,9.6124,10.4706,0.0,0.0,0.0,257.7613525390625,11.771269798278809,0.0,0,0
cell105basal.abf,2,Non-burst,10.5136,12.602,0.0,0.0,0.0,396.2679443359375,13.862639427185059,0.0,0,0
cell105basal.abf,2,Non-burst,12.6389,13.6197,0.0,0.0,0.0,75.82737731933594,6.021228313446045,0.0,0,0
cell105basal.abf,2,Non-burst,13.6556,14.7131,0.0,0.0,0.0,158.10862731933594,8.814383506774902,0.0,0,0
cell105basal.abf,2,Non-burst,14.7502,15.6567,0.0,0.0,0.0,111.51583862304688,7.354126930236816,0.0,0,0
cell105basal.abf,2,Non-burst,15.694,17.081,0.0,0.0,0.0,249.7477264404297,11.222930908203125,0.0,0,0
cell105basal.abf,2,Non-burst,17.1189,19.2118,0.0,0.0,0.0,294.3970031738281,11.920088768005371,0.0,0,0
cell105basal.abf,2,Non-burst,19.2518,19.7341,0.0,0.0,0.0,79.8641128540039,6.217533588409424,0.0,0,0
cell105basal.abf,2,Non-burst,19.7681,20.7567,0.0,0.0,0.0,46.30631637573242,5.112946510314941,0.0,0,0
cell105basal.abf,2,Non-burst,20.7934,21.4999,0.0,0.0,0.0,102.5055923461914,6.8613104820251465,0.0,0,0
cell105basal.abf,3,Non-burst,0.0,0.0239,0.0,0.0,0.0,41.02240753173828,5.0813751220703125,0.0,0,0
cell105basal.abf,3,Burst,0.0239,0.0489,0.004999999999999999,0.004299999999999998,0.001773132820744121,-0.40509002971854624,1.0521765956477465,0.0,1,0
cell105basal.abf,3,Burst,0.8714,0.9141,0.00610000000000001,0.0041999999999999815,0.004656792274271451,1.3748700443166975,1.6999776286962636,0.0,4,0
cell105basal.abf,3,Burst,2.1908,2.2341,0.006185714285714334,0.0047000000000001485,0.003912408308894959,1.138051392525484,1.5916718483807213,0.0,3,0
cell105basal.abf,3,Burst,2.9471,2.9989,0.00740000000000001,0.00509999999999966,0.005582370208330516,1.4155615473894878,1.716487120194636,0.0,5,0
cell105basal.abf,3,Burst,3.7526,4.0806,0.029818181818181765,0.005700000000000038,0.07510173485687527,6.083557218993951,2.8412246177580864,0.0,86,0
cell105basal.abf,3,Burst,5.0002,5.0348,0.005766666666666549,0.0047999999999999154,0.0026656247964699804,0.058573321000795264,1.1955843955300676,0.0,2,0
cell105basal.abf,3,Burst,5.4773,5.5303,0.00883333333333347,0.005600000000000271,0.0073947428773571515,0.7946095545535363,1.580202136882839,0.0,5,0
