File_Name,Sweep,Segment_Type,Duration,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell105basal.abf,8,Non-burst,2.866200000000001,-65.60259,1.9816445,-69.049,-7.5992,7.438347,125.191925,-188.03583,-0.9164726,2944.0667,-69109.99,174180.0,7.1045103,500.36542
cell105basal.abf,8,Non-burst,1.5510000000000002,-64.273254,2.694219,-67.705,-7.0675,6.1572633,71.7951,-99.69343,-1.3711114,3199.277,-71930.01,176070.02,9.658425,664.90015
cell105basal.abf,8,Non-burst,3.7835,-64.846405,2.1587193,-68.424,-7.8806,5.5800033,80.92866,-245.35197,-0.4876718,2824.8826,-67540.0,170130.03,5.5858316,398.6647
cell105basal.abf,8,Non-burst,1.8078000000000003,-64.93875,2.399666,-68.267,-6.5985,6.338731,82.85667,-117.39917,-32.348434,2711.4688,-69739.99,18460.008,-2.8931136,68.95807
cell107basal.abf,0,Non-burst,12.0576,-66.45465,1.1271472,-69.643,46.846,12.607962,1030.2644,-801.28937,9.300606,3642.1428,-17509.994,393719.03,17.551676,1760.1261
cell107basal.abf,0,Burst,0.3074999999999992,-58.346573,14.078348,-74.366,46.846,3.917869,21.1834,-17.95168,-26.643923,27358.777,-163240.0,440312.0,6.605147,95.92238
cell107basal.abf,0,Non-burst,9.1348,-67.08292,2.0629053,-75.96,46.846,13.861328,606.97144,-612.7943,-11.509611,4004.6965,-140729.0,457515.0,17.79421,2229.8813
cell107basal.abf,1,Non-burst,4.4099,-66.411545,1.7361345,-69.456,48.284,10.844747,518.76917,-292.87393,26.47906,4205.503,-13129.959,433742.0,34.13274,3199.4634
cell107basal.abf,1,Burst,0.5858999999999996,-61.766094,8.631057,-76.179,48.284,5.902042,61.87961,-36.199562,-6.8305173,16073.365,-149480.0,474710.03,14.6784315,434.26016
cell107basal.abf,1,Burst,0.2724000000000011,-61.34275,9.53623,-75.835,46.815,5.210134,49.794632,-16.720448,-9.7577095,16694.916,-136660.03,493793.03,14.48287,414.18472
cell107basal.abf,1,Burst,0.9984999999999999,-60.355972,8.329461,-76.899,47.69,4.950616,53.88807,-60.27008,-2.505008,15079.878,-154490.0,490976.03,14.665464,450.66992
cell107basal.abf,1,Non-burst,8.047899999999998,-64.828835,2.6169639,-76.742,47.878,12.462634,415.2392,-521.7382,-5.4091125,4789.947,-155110.0,506294.0,26.101217,2736.0774
cell107basal.abf,1,Non-burst,6.786499999999998,-65.07156,2.3582408,-76.242,48.472,14.43176,556.3656,-441.61267,0.22574377,4859.21,-152610.02,563530.0,33.874825,3702.3057
cell107basal.abf,1,Non-burst,0.3988000000000014,-64.371735,4.07622,-73.615,45.251,15.98035,364.8133,-25.676914,-275.6319,5766.272,-124150.016,14079.972,-11.073897,191.91107
cell107basal.abf,2,Non-burst,0.1446,-63.69933,5.254432,-66.798,46.69,9.0135565,151.6432,-9.216389,770.7815,14992.278,-10320.054,467212.72,24.967033,714.4237
cell107basal.abf,2,Burst,0.8668,-56.876682,13.07591,-75.366,46.69,3.6994534,21.591642,-49.310703,-8.334103,24298.018,-151670.0,476270.0,7.7600894,131.1212
cell107basal.abf,2,Burst,1.2389999999999999,-60.48057,8.933748,-75.429,47.315,4.97665,48.559204,-74.945946,-4.265547,15896.127,-145410.0,483786.03,12.301902,330.48788
cell107basal.abf,2,Burst,0.15490000000000048,-58.44341,9.283771,-75.773,45.533,5.0386105,51.616505,-9.0632305,-6.662403,16032.301,-139790.0,476907.03,16.588306,530.8776
cell107basal.abf,2,Burst,0.19730000000000025,-60.953728,8.237566,-75.179,47.847,6.379492,73.64832,-12.036966,-8.403446,14767.794,-142909.98,473146.0,17.22659,579.51025
cell107basal.abf,2,Burst,0.25009999999999977,-57.370853,13.585491,-74.866,46.721,3.3488553,19.61194,-14.3585005,-28.636595,25199.48,-153860.0,446877.0,7.644919,134.13364
cell107basal.abf,2,Burst,1.3838999999999988,-59.009697,8.306533,-74.616,48.097,4.8850293,52.41203,-81.66727,-15.254368,14604.684,-139470.02,478154.0,16.287989,527.4427
cell107basal.abf,2,Non-burst,3.8011,-66.05402,4.9177885,-77.493,47.315,4.586759,85.02357,-251.0889,2.0649285,6698.4146,-162300.0,556020.0,36.87584,2991.7656
cell107basal.abf,2,Non-burst,0.44700000000000006,-61.58729,4.9386215,-73.803,45.533,9.776467,175.69238,-27.540056,7.836689,9569.388,-128220.0,411549.0,22.099447,973.4112
cell107basal.abf,2,Non-burst,2.791999999999999,-64.91111,3.0908637,-74.803,44.501,7.7426357,211.96535,-181.23578,-3.2708864,5044.2285,-129470.01,526630.06,39.4213,4342.7715
cell107basal.abf,2,Non-burst,0.9198000000000004,-61.79398,4.0617223,-76.304,46.721,9.499957,224.20688,-56.848927,0.5783866,7272.4355,-137600.0,470650.0,29.431719,2028.5897
cell107basal.abf,2,Non-burst,3.366900000000001,-62.315334,2.482898,-74.084,48.097,10.82262,375.24826,-209.8201,2.535862,4704.47,-117590.01,423116.0,28.739727,2572.2568
cell107basal.abf,2,Non-burst,5.9365000000000006,-61.2157,3.093936,-74.366,48.034,9.431009,274.8689,-363.41205,-18.184454,5046.418,-138850.0,484720.0,27.536463,2822.3542
cell107basal.abf,3,Non-burst,19.1305,-63.14409,2.8196423,-77.243,48.722,6.3361344,202.34148,-1207.9833,6.0679555,4599.009,-161364.0,531318.0,32.339455,3523.1184
cell107basal.abf,3,Burst,0.049099999999999255,-59.20265,15.044435,-77.18,47.909,3.6054437,21.322372,-2.9173877,-70.69272,28862.146,-177000.0,455951.0,7.639833,138.64037
cell107basal.abf,3,Non-burst,2.3202999999999996,-64.271706,2.184919,-75.71,44.438,15.1375675,631.44324,-149.13504,-47.077534,3940.6147,-153546.0,12509.995,-9.670226,313.90143
cell107basal.abf,4,Non-burst,21.4999,-62.318176,2.073132,-76.836,49.223,6.392452,277.1461,-1339.8345,0.19925646,3752.6643,-151050.0,447190.03,16.997828,2118.9907
cell107basal.abf,5,Non-burst,2.1918,-60.232857,3.4647546,-75.241,49.442,9.150554,245.12413,-132.02391,48.867596,6660.488,-150420.0,535390.0,42.407795,3320.5825
cell107basal.abf,5,Burst,0.2869999999999999,-58.060585,7.656175,-76.086,48.597,4.55316,60.94071,-16.674042,-0.76310974,12850.246,-149170.0,515369.0,22.01963,943.88873
cell107basal.abf,5,Burst,0.22910000000000075,-59.04742,7.6141124,-74.303,47.659,6.3055387,77.44844,-13.53841,-1.9118289,13053.094,-141349.98,440940.03,16.895954,619.7729
cell107basal.abf,5,Burst,0.1772999999999989,-57.606503,8.498124,-73.678,49.692,4.6155868,50.779953,-10.218353,-28.064405,15363.258,-146039.98,480339.03,17.327211,575.66156
cell107basal.abf,5,Burst,0.8582000000000001,-57.43757,8.823251,-75.304,48.879,3.793166,39.96691,-49.303345,-4.8100605,14944.559,-147920.02,458142.78,14.663496,464.83798
cell107basal.abf,5,Non-burst,6.3727,-59.741985,2.7657294,-74.209,49.598,8.892807,297.80667,-380.72852,-0.112821095,4733.564,-147290.02,456580.03,27.091972,2609.991
cell107basal.abf,5,Non-burst,4.9801,-59.533245,4.3059063,-76.336,49.692,8.318991,185.71675,-296.4923,0.49617478,7925.5435,-155110.02,559140.0,32.369457,2243.9084
cell107basal.abf,5,Non-burst,1.4298000000000002,-59.16277,4.217729,-74.022,48.691,5.1427126,111.551926,-84.59572,1.0939533,6064.4995,-143850.0,370580.03,26.322592,1822.2576
cell107basal.abf,5,Non-burst,4.9739,-60.026386,2.243097,-74.209,44.751,7.477574,319.6522,-298.57043,-21.2636,3515.805,-131660.03,13129.998,-4.826858,156.27263
cell107basal.abf,6,Non-burst,4.5162,-53.185715,4.865926,-67.204,32.742,5.617276,88.86162,-240.20174,18.155968,8096.2095,-101005.0,359320.0,20.855856,870.5893
cell107basal.abf,6,Burst,0.7708999999999993,-52.746296,6.1813745,-68.205,32.117,3.9790843,50.558926,-40.66514,-4.990935,9475.928,-99758.0,346190.0,17.042198,611.8119
cell107basal.abf,6,Burst,0.23460000000000036,-54.407314,7.090843,-67.142,32.21,4.5311165,48.730717,-12.772562,4.7953696,10305.154,-87563.0,357450.03,18.158653,646.03076
cell107basal.abf,6,Burst,0.1750000000000007,-52.95446,7.494724,-65.297,32.711,4.5169034,45.038395,-9.275446,-17.154285,10992.309,-92571.016,316160.0,14.343774,425.01865
cell107basal.abf,6,Burst,0.7558999999999996,-53.626545,6.465509,-67.892,32.117,4.094928,49.03378,-40.54472,-4.1367908,9648.744,-104138.01,333050.0,15.86356,542.0971
cell107basal.abf,6,Burst,0.2850999999999999,-53.08521,5.9050026,-68.017,31.773,5.3165574,71.513115,-15.142961,-8.228714,9201.447,-100080.0,298340.03,15.027022,514.31805
cell107basal.abf,6,Burst,0.922699999999999,-53.00426,6.433755,-67.955,31.147,3.6894622,43.229053,-48.908867,-27.65879,9414.29,-94450.016,319920.0,15.024204,506.47522
cell107basal.abf,6,Burst,0.5548000000000002,-52.267704,6.3073554,-67.048,31.085,3.6447642,46.31108,-29.006353,-2.705502,9164.998,-97567.01,320546.0,16.24432,556.1262
cell107basal.abf,6,Burst,0.19790000000000063,-52.219185,7.4562526,-66.235,30.491,3.8936915,38.970646,-10.342327,12.167793,10335.056,-89126.01,313038.0,15.947119,491.9143
cell107basal.abf,6,Burst,0.24739999999999895,-52.947166,6.3000937,-65.453,30.991,3.5327096,41.109055,-13.101461,-61.96525,9060.36,-90059.99,323659.97,17.851725,692.2568
cell107basal.abf,6,Burst,0.1808999999999994,-52.479843,7.146268,-65.547,27.363,3.8103306,39.48676,-9.496086,-28.019876,10612.19,-83497.305,324920.0,16.73629,528.5769
cell107basal.abf,6,Burst,0.6806000000000019,-51.543304,6.065357,-64.609,28.52,4.496707,52.268017,-35.088295,-2.5272002,9418.116,-84122.01,307410.03,14.633427,447.5756
cell107basal.abf,6,Burst,0.2950999999999979,-52.096577,5.77651,-64.702,29.177,4.12259,53.234932,-15.376282,-22.789831,8854.101,-78181.0,346500.03,20.74657,833.7071
cell107basal.abf,6,Burst,0.2967999999999975,-51.5731,5.515218,-63.201,30.584,4.364251,56.4535,-15.308878,-72.51433,7914.493,-90379.99,287080.0,15.038962,615.3198
cell107basal.abf,6,Non-burst,0.5549,-53.288677,4.2055006,-65.797,29.928,5.2342505,94.39115,-29.571814,-38.442875,6122.0283,-85369.01,303339.0,20.50437,1136.9169
cell107basal.abf,6,Non-burst,0.3423999999999996,-51.23533,5.54608,-67.517,32.21,3.4088972,52.634686,-17.54565,-31.974913,8375.345,-90691.01,349620.0,20.839867,928.6651
cell107basal.abf,6,Non-burst,0.9908000000000001,-53.2158,4.6349998,-67.173,32.398,5.6130238,95.65854,-52.73462,2.3980496,7405.5537,-94751.01,343061.0,21.236578,947.459
cell107basal.abf,6,Non-burst,1.5126000000000008,-53.31315,5.3073015,-67.454,31.773,4.4900637,66.3118,-80.64984,1.8610216,8028.3745,-97250.0,348060.0,19.279514,774.56287
cell107basal.abf,6,Non-burst,0.3705999999999996,-52.237312,5.4304276,-67.329,31.147,4.6438828,69.88659,-19.367401,4.641089,8095.1714,-92878.0,292710.0,18.551462,699.68774
cell107basal.abf,6,Non-burst,0.5904000000000007,-53.2491,4.064691,-67.079,30.772,7.9804096,156.79279,-31.446602,2.2781272,6851.5576,-91941.01,361190.0,25.17095,1368.209
cell107basal.abf,6,Non-burst,0.3844999999999992,-52.250732,4.6572556,-65.359,29.271,5.3350606,83.48102,-20.092089,-64.75779,6732.5967,-89750.01,265811.0,14.468675,674.91156
cell107basal.abf,6,Non-burst,0.6211000000000002,-52.696922,4.254726,-64.577,30.991,7.0109463,126.73953,-32.738403,0.8050334,6601.944,-95690.01,301469.0,20.491705,950.96045
cell107basal.abf,6,Non-burst,1.050600000000001,-52.872215,4.2071724,-65.203,30.866,6.7808704,121.636566,-55.55567,-1.786604,7032.3135,-98194.0,341810.0,20.082104,924.7404
cell107basal.abf,6,Non-burst,0.33699999999999974,-51.853405,4.9707737,-64.64,28.864,5.1469426,77.1154,-17.477243,-14.200059,8255.066,-81307.7,314603.0,18.574646,720.5028
cell107basal.abf,6,Non-burst,1.020199999999999,-52.284126,4.208024,-65.484,29.177,6.1182675,108.127716,-53.34829,2.329929,6906.034,-84125.01,350250.03,24.511406,1218.1416
cell107basal.abf,6,Non-burst,0.4559000000000033,-51.01443,4.566184,-64.171,30.584,6.080309,104.512825,-23.265606,1.370901,7406.8774,-81619.0,351810.0,24.231375,1166.7463
cell107basal.abf,6,Non-burst,3.155000000000001,-52.34271,4.1985617,-67.423,30.647,5.5812006,99.87031,-165.14523,-24.710619,6594.8228,-88813.0,352440.0,23.222956,1253.7704
cell107basal.abf,7,Non-burst,0.388,-52.00314,3.0012846,-57.791,28.677,10.55805,254.68057,-20.18098,221.80928,6880.9844,-9379.997,319607.0,31.859795,1349.7108
cell107basal.abf,7,Burst,0.4939,-52.538795,6.004276,-66.016,28.677,4.3407607,52.78634,-25.956926,-4.2437615,9195.472,-91315.7,282704.0,14.511249,454.23416
cell107basal.abf,7,Burst,0.7178,-51.628834,6.1282506,-65.015,27.551,3.7677088,43.893208,-37.061737,-5.098222,9229.113,-84435.72,327730.0,16.739786,571.3296
cell107basal.abf,7,Burst,0.28690000000000015,-52.021603,6.184089,-64.171,29.646,4.3460317,50.89271,-14.933107,-3.9247124,9048.741,-86307.0,338990.0,18.87917,726.02106
cell107basal.abf,7,Burst,0.29930000000000057,-51.240856,5.5494456,-64.921,28.364,5.580078,75.8097,-15.344345,-0.21051203,8502.709,-77866.99,296463.0,17.358274,598.19116
cell107basal.abf,7,Burst,0.2929000000000004,-51.838043,5.278231,-63.389,29.146,5.734689,77.87402,-15.19136,6.9409566,8604.575,-78177.0,307090.0,18.588114,650.4274
cell107basal.abf,7,Burst,0.29469999999999885,-51.238453,5.5895524,-64.014,26.237,3.889065,49.347588,-15.1023655,-15.495587,8300.102,-81309.0,283643.0,16.715431,582.878
cell107basal.abf,7,Burst,0.28390000000000093,-51.37995,6.0148616,-65.703,27.238,4.378966,56.196865,-14.594616,0.88056976,8408.742,-81934.01,247678.31,16.586752,535.51764
cell107basal.abf,7,Burst,0.2420999999999971,-51.98277,5.854038,-64.546,29.771,4.773771,58.45964,-12.587669,-27.652893,9440.447,-84121.01,304593.03,15.866199,523.62854
cell107basal.abf,7,Burst,0.28659999999999997,-52.270885,6.252835,-64.921,28.896,3.5792298,42.20117,-14.988852,6.8771806,8619.07,-84751.0,309284.03,18.032791,656.8883
cell107basal.abf,7,Non-burst,0.33009999999999995,-51.99536,5.6953006,-65.766,27.426,4.796005,63.65621,-17.17157,2.5598304,8136.4917,-87246.0,274253.6,17.846773,619.7312
cell107basal.abf,7,Non-burst,1.8731000000000002,-51.989098,4.390413,-65.078,29.677,5.6448417,95.35361,-97.38872,2.3207517,7220.4097,-90375.59,345870.0,22.472666,1054.7991
cell107basal.abf,7,Non-burst,0.5672999999999995,-51.518505,4.160625,-64.39,28.52,5.7505093,104.651245,-29.234446,-0.27498677,6610.499,-77247.0,262688.0,20.199434,855.01624
cell107basal.abf,7,Non-burst,0.3915999999999995,-50.713978,5.1873837,-64.14,28.301,5.365965,78.45173,-19.867437,-3.0337079,7461.9126,-76617.5,259245.02,17.906845,653.74097
cell107basal.abf,7,Non-burst,8.5272,-52.404102,4.078612,-66.892,32.586,5.985796,107.81408,-446.8683,-0.3411473,6642.3755,-96002.01,362139.97,21.962912,1072.7139
cell107basal.abf,7,Non-burst,0.4939,-52.7213,4.3086977,-64.984,25.393,4.962634,81.24192,-26.040915,-27.294426,6536.939,-85686.2,323980.0,23.912628,1258.4944
cell107basal.abf,7,Non-burst,2.7650000000000006,-52.036415,4.206125,-65.046,29.771,5.347819,94.1267,-143.88873,0.91608953,6678.7964,-87870.0,348370.0,22.296537,1074.9689
cell107basal.abf,7,Non-burst,0.34240000000000137,-52.62377,5.8298936,-65.453,28.27,4.257885,53.676277,-18.026402,-3.9281723,7914.595,-91311.99,270193.0,16.42147,585.24097
cell107basal.abf,7,Non-burst,2.6232000000000006,-52.47024,4.8262386,-66.141,29.552,4.948569,76.021996,-137.6436,-34.22653,7477.379,-94120.0,346810.0,20.333769,933.47614
cell107basal.abf,8,Non-burst,0.2344,-50.51886,2.7531538,-55.196,11.602,5.86467,116.69035,-11.839512,278.95435,7926.718,-12509.995,317100.0,28.707779,1104.5627
cell107basal.abf,8,Burst,0.47180000000000005,-52.263702,6.298338,-65.703,29.115,4.3657136,49.318436,-24.665955,-8.353116,9154.985,-91623.0,302710.0,14.7216015,476.22482
cell107basal.abf,8,Burst,0.21659999999999968,-51.391792,6.3582673,-64.734,28.427,3.9708116,44.684128,-11.133624,-62.83603,9417.5625,-91626.01,311780.0,16.282734,579.89246
cell107basal.abf,8,Burst,0.2683000000000004,-52.67525,5.6101203,-63.639,28.364,5.60267,70.85781,-14.140864,0.70070815,9020.027,-86001.0,318350.03,17.343412,626.7083
cell107basal.abf,8,Burst,0.21530000000000005,-52.720776,6.6547256,-65.891,27.926,3.8728423,41.160213,-11.353109,-43.303932,9434.631,-89439.99,314910.03,17.476076,617.5874
cell107basal.abf,8,Burst,0.1913999999999998,-52.082676,6.3631964,-63.67,30.459,4.2988057,48.019547,-9.970637,-107.89078,9417.22,-85062.01,295215.0,15.060927,528.119
cell107basal.abf,8,Burst,0.27590000000000003,-51.97792,5.7970147,-64.233,28.739,4.8619595,61.986267,-14.348713,-4.758993,8905.862,-92250.01,327730.03,18.447165,703.44135
cell107basal.abf,8,Burst,0.49130000000000074,-52.74598,6.317733,-65.359,29.083,4.3345623,48.133026,-25.922138,-5.7928076,9089.789,-90369.99,267689.0,14.6628275,446.12408
cell107basal.abf,8,Burst,0.28719999999999857,-52.70615,5.6720705,-64.734,28.239,4.3437796,54.982876,-15.138859,-81.47614,7463.638,-82246.0,276762.03,16.145727,692.4981
cell107basal.abf,8,Burst,0.2477999999999998,-50.562965,6.538707,-64.515,25.487,3.1519473,35.346107,-12.537085,1.8926554,8984.013,-83497.0,281448.0,15.533331,491.4297
cell107basal.abf,8,Burst,0.2886999999999986,-53.27877,5.3370585,-66.078,29.302,4.7317224,66.21629,-15.383463,-72.59977,7901.3237,-91002.7,300217.03,17.42596,759.336
cell107basal.abf,8,Burst,0.2626999999999988,-51.800983,6.0049295,-65.922,28.645,3.7058167,46.567997,-13.610861,-9.28789,9081.858,-86624.01,267689.0,14.570101,450.8837
cell107basal.abf,8,Burst,0.5428999999999995,-52.181515,6.6559324,-66.297,28.645,4.166357,44.681664,-28.33733,-3.6286724,10438.9,-84748.0,311470.03,13.72117,389.29236
cell107basal.abf,8,Burst,0.2179000000000002,-52.153774,6.509546,-65.046,28.301,4.543548,50.90435,-11.372308,4.157871,9871.129,-94130.0,308340.0,15.086964,485.28238
cell107basal.abf,8,Burst,0.2835000000000001,-52.42398,5.28668,-63.108,27.957,6.422392,84.011185,-14.870138,6.836001,8601.485,-74741.0,317410.0,18.777958,696.77856
cell107basal.abf,8,Non-burst,1.9239000000000002,-52.00473,4.3900204,-65.234,30.803,5.32928,92.42809,-100.05977,1.6908395,7144.243,-95379.99,349940.0,21.230692,955.1579
cell107basal.abf,8,Non-burst,0.9325000000000001,-52.3939,4.497198,-65.453,28.458,5.232232,89.56885,-48.85975,-4.9646006,7126.9204,-91313.0,334610.0,21.944983,1015.4798
cell107basal.abf,8,Non-burst,0.9529999999999994,-52.90191,4.4484496,-66.36,28.364,4.9172316,79.23885,-50.41697,-29.01117,6483.5405,-90370.0,265818.0,15.8376255,710.3257
cell107basal.abf,8,Non-burst,0.5686,-51.130077,4.1181045,-65.328,26.05,4.6687393,92.42548,-29.075157,0.27616534,6661.1147,-92571.0,304281.0,21.488823,991.046
cell107basal.abf,8,Non-burst,1.8336000000000006,-52.406006,4.655885,-67.798,29.709,5.230103,85.11763,-96.0997,0.6309923,7304.71,-93196.0,344620.0,20.770926,938.35675
cell107basal.abf,8,Non-burst,0.3292999999999999,-51.99579,5.216248,-64.89,29.083,6.171997,87.50806,-17.130236,5.0319047,8327.069,-81930.01,292706.0,16.759817,600.4148
cell107basal.abf,8,Non-burst,2.0946,-52.113792,4.3009343,-66.673,28.739,4.944667,91.32286,-109.16548,0.9557881,6888.4937,-94444.0,347750.03,20.92914,976.51135
cell107basal.abf,8,Non-burst,3.5420000000000016,-52.18324,4.33195,-65.516,29.49,5.4311047,94.17459,-184.84079,-0.35319382,6874.58,-93193.0,307721.0,19.754667,858.2987
cell107basal.abf,8,Non-burst,1.431799999999999,-52.931114,3.7326992,-65.359,29.302,6.924497,132.19872,-75.7948,2.6644783,6109.561,-92253.0,359629.97,24.476475,1348.7268
cell107basal.abf,8,Non-burst,1.4184000000000019,-52.163624,4.420479,-67.642,29.333,5.7907495,99.48186,-73.996994,-0.48504478,6986.5005,-93817.0,277382.03,17.92409,721.2479
cell107basal.abf,8,Non-burst,0.3451000000000022,-52.471897,5.368494,-65.453,28.645,4.223013,58.965305,-18.116074,5.1637025,7910.9897,-82558.01,279261.0,18.247469,650.98596
cell107basal.abf,8,Non-burst,0.9955999999999996,-52.39835,5.409209,-66.047,27.395,4.6193113,63.448586,-52.175743,0.723182,8068.2847,-88189.99,304283.0,15.963898,575.53033
cell107basal.abf,8,Non-burst,0.4129000000000005,-50.961266,4.999872,-65.703,28.301,4.1074214,65.27304,-21.04972,-5.5267315,7329.182,-91628.0,303968.0,19.03886,826.8345
cell107basal.abf,8,Non-burst,0.2228999999999992,-53.397247,5.847641,-65.86,27.957,4.1511564,54.649124,-11.906584,-340.78064,5411.344,-88501.0,12509.995,-9.172156,122.02322
cell107basal.abf,9,Non-burst,1.3304,-51.24797,3.9773064,-64.233,29.803,5.9436364,111.040825,-68.18418,61.56194,7052.126,-85998.99,348060.0,24.591509,1111.5961
cell107basal.abf,9,Burst,0.24130000000000007,-51.71031,6.4697213,-64.671,28.52,3.9595232,44.36201,-12.485585,-11.272275,9019.62,-91315.01,260813.98,14.140494,432.7974
cell107basal.abf,9,Burst,0.22529999999999983,-52.4726,6.635557,-64.484,27.269,4.662409,50.991005,-11.830042,0.6924101,9536.906,-88188.0,281140.0,14.885153,449.62442
cell107basal.abf,9,Burst,0.27529999999999966,-53.06143,5.463567,-65.328,27.176,4.2580686,54.803783,-14.609389,-82.84121,7855.5034,-90378.99,273321.0,14.03109,564.23895
cell107basal.abf,9,Burst,0.23460000000000036,-51.66438,6.0304227,-63.295,25.862,4.4793086,50.943493,-12.127951,-22.52768,8600.09,-86310.0,236421.0,13.3622675,401.9129
cell107basal.abf,9,Burst,0.24259999999999948,-52.65684,5.7703066,-64.077,22.954,4.7538214,54.619267,-12.782075,2.9637005,8494.298,-72552.2,283952.0,16.863428,562.5845
cell107basal.abf,9,Non-burst,0.3549,-51.59972,5.133037,-65.015,27.113,5.005142,73.53762,-18.320543,3.6996162,7847.1787,-79750.0,280201.0,17.166426,614.79803
cell107basal.abf,9,Non-burst,7.6752,-52.006718,3.767585,-66.454,29.396,5.6619153,112.978226,-399.16986,-0.012116948,6080.987,-95382.01,348690.03,22.742815,1205.7399
cell107basal.abf,9,Non-burst,6.8065,-52.050716,3.694787,-66.485,26.675,5.7589364,112.544624,-354.29105,-0.119446486,5973.96,-92879.0,317100.0,20.805317,1043.444
cell107basal.abf,9,Non-burst,3.4130000000000003,-51.927376,3.8586543,-65.078,26.081,5.626186,100.61661,-177.23546,0.48579144,6259.8438,-85373.0,303660.0,19.51527,886.58984
cell107basal.abf,9,Non-burst,0.700800000000001,-52.705013,4.6326213,-65.359,22.954,4.651246,69.11934,-36.939465,-107.7226,6153.0977,-80060.01,279576.0,13.501734,705.4025
cell107basal.abf,10,Non-burst,12.0688,-51.849632,3.2005818,-65.641,25.08,5.806317,129.78233,-625.76154,6.05036,5409.4116,-91941.0,331800.0,21.987629,1187.7465
cell107basal.abf,10,Burst,0.8224999999999998,-51.24194,5.5322247,-62.889,24.33,3.7782953,44.873856,-42.14854,-9.392031,8207.201,-86003.99,296460.0,17.531567,645.01465
cell107basal.abf,10,Burst,0.24749999999999872,-51.90744,5.5615897,-63.827,24.267,4.7892222,57.47108,-12.849337,-14.660443,8631.589,-96004.0,225789.0,13.159719,388.35587
cell107basal.abf,10,Burst,0.26290000000000013,-51.174335,5.626728,-63.827,22.454,4.0548205,49.48177,-13.461081,-1.0726274,8266.745,-70988.0,278010.0,16.190126,546.2772
cell107basal.abf,10,Burst,0.27809999999999846,-52.13234,5.7613206,-64.577,25.393,4.1095953,50.54569,-14.5056305,-9.108234,8352.554,-76929.5,300211.0,17.637419,648.4853
cell107basal.abf,10,Non-burst,0.3401000000000014,-50.62729,4.8958507,-62.607,24.267,5.5650115,78.88031,-17.225777,3.03442,7579.9375,-85686.0,290517.0,19.0164,738.40955
cell107basal.abf,10,Non-burst,0.33750000000000036,-51.12685,4.8167734,-63.17,22.454,5.1353827,73.02158,-17.262672,0.0,7447.548,-76930.0,270815.03,17.158548,634.9412
cell107basal.abf,10,Non-burst,1.6643000000000008,-52.182377,4.0729117,-66.61,25.393,5.1704545,91.09897,-86.85473,1.9353482,6322.2207,-80682.99,324290.03,19.579342,898.3132
cell107basal.abf,10,Non-burst,5.478200000000001,-51.79687,3.2398608,-65.046,24.799,6.3824787,140.06407,-283.75732,-13.637691,5424.4277,-92563.99,298024.0,19.346247,1038.1592
cell107basal.abf,11,Non-burst,5.3941,-52.115067,3.0513277,-65.672,24.58,6.1407876,143.56409,-281.11716,16.169147,5322.3384,-89127.0,322730.0,22.69535,1287.2517
cell107basal.abf,11,Burst,0.2030000000000003,-51.333443,6.4214106,-64.202,24.361,3.8082056,40.320656,-10.428061,-19.408867,9152.618,-80683.01,267070.0,13.89032,419.31125
cell107basal.abf,11,Burst,0.2970000000000006,-52.89908,5.3670597,-65.578,19.326,4.389869,55.188366,-15.718245,0.3164983,7831.6987,-85683.01,286458.0,17.02078,646.3546
cell107basal.abf,11,Non-burst,10.189699999999998,-52.204727,2.741446,-65.516,25.018,6.1259365,152.41266,-531.95123,-2.6854353,4750.963,-89127.0,324292.0,19.756855,1288.2242
cell107basal.abf,11,Non-burst,5.4161,-52.07211,2.9704375,-65.578,22.829,5.1525855,118.22398,-282.03143,-12.771922,4695.498,-83183.01,312730.0,18.50894,1185.0172
cell107basal.abf,12,Non-burst,10.2266,-51.922256,3.101653,-65.453,23.454,5.6059566,124.191666,-530.9865,6.2504272,5152.4077,-91628.4,304280.0,20.733345,1130.6659
cell107basal.abf,12,Burst,0.28500000000000014,-52.498222,5.2253184,-64.984,21.578,4.108153,53.88683,-14.9639435,-14.489272,7703.2285,-85057.0,219845.02,14.514527,464.56454
cell107basal.abf,12,Burst,0.2713000000000001,-50.954132,5.6499276,-63.889,20.796,4.20029,50.228786,-13.830986,3.3431857,8067.9663,-72552.0,229222.0,14.716171,442.86115
cell107basal.abf,12,Non-burst,9.7601,-52.471516,2.4331472,-65.203,22.485,5.5744553,154.89827,-512.1287,-0.8650589,4202.732,-85690.01,315220.0,19.567196,1401.6039
cell107basal.abf,12,Non-burst,0.956900000000001,-52.31207,3.920484,-63.983,20.796,4.9947753,83.98972,-50.061005,-77.87856,5395.831,-73801.01,238297.02,13.584141,714.7264
cell107basal.abf,13,Non-burst,0.5254,-50.555252,2.1849008,-54.601,23.423,13.734763,414.39557,-26.565273,146.65968,5721.9727,-9070.016,300840.0,32.08532,1551.9454
cell107basal.abf,13,Burst,0.2915,-50.679565,5.2034936,-62.732,23.423,3.2667146,42.725914,-14.774305,-77.59066,7093.845,-81303.01,240800.81,12.147007,489.27695
