File_Name,Sweep,Segment_Type,Burst_Type,Duration,Num_Peaks,Mean_1,Std_1,Min_1,Max_1,Skewness_1,Kurtosis_1,Area_1,Mean_Deriv_1,Std_Deriv_1,Min_Deriv_1,Max_Deriv_1,Skewness_Deriv_1,Kurtosis_Deriv_1,Q25_1,Q50_1,Q75_1,Q95_1,Mean_2,Std_2,Min_2,Max_2,Skewness_2,Kurtosis_2,Area_2,Mean_Deriv_2,Std_Deriv_2,Min_Deriv_2,Max_Deriv_2,Skewness_Deriv_2,Kurtosis_Deriv_2,Q25_2,Q50_2,Q75_2,Q95_2,Mean_3,Std_3,Min_3,Max_3,Skewness_3,Kurtosis_3,Area_3,Mean_Deriv_3,Std_Deriv_3,Min_Deriv_3,Max_Deriv_3,Skewness_Deriv_3,Kurtosis_Deriv_3,Q25_3,Q50_3,Q75_3,Q95_3,Mean_4,Std_4,Min_4,Max_4,Skewness_4,Kurtosis_4,Area_4,Mean_Deriv_4,Std_Deriv_4,Min_Deriv_4,Max_Deriv_4,Skewness_Deriv_4,Kurtosis_Deriv_4,Q25_4,Q50_4,Q75_4,Q95_4,Mean_5,Std_5,Min_5,Max_5,Skewness_5,Kurtosis_5,Area_5,Mean_Deriv_5,Std_Deriv_5,Min_Deriv_5,Max_Deriv_5,Skewness_Deriv_5,Kurtosis_Deriv_5,Q25_5,Q50_5,Q75_5,Q95_5,Mean_6,Std_6,Min_6,Max_6,Skewness_6,Kurtosis_6,Area_6,Mean_Deriv_6,Std_Deriv_6,Min_Deriv_6,Max_Deriv_6,Skewness_Deriv_6,Kurtosis_Deriv_6,Q25_6,Q50_6,Q75_6,Q95_6,Mean_7,Std_7,Min_7,Max_7,Skewness_7,Kurtosis_7,Area_7,Mean_Deriv_7,Std_Deriv_7,Min_Deriv_7,Max_Deriv_7,Skewness_Deriv_7,Kurtosis_Deriv_7,Q25_7,Q50_7,Q75_7,Q95_7,Mean_8,Std_8,Min_8,Max_8,Skewness_8,Kurtosis_8,Area_8,Mean_Deriv_8,Std_Deriv_8,Min_Deriv_8,Max_Deriv_8,Skewness_Deriv_8,Kurtosis_Deriv_8,Q25_8,Q50_8,Q75_8,Q95_8,Mean_9,Std_9,Min_9,Max_9,Skewness_9,Kurtosis_9,Area_9,Mean_Deriv_9,Std_Deriv_9,Min_Deriv_9,Max_Deriv_9,Skewness_Deriv_9,Kurtosis_Deriv_9,Q25_9,Q50_9,Q75_9,Q95_9,Mean_10,Std_10,Min_10,Max_10,Skewness_10,Kurtosis_10,Area_10,Mean_Deriv_10,Std_Deriv_10,Min_Deriv_10,Max_Deriv_10,Skewness_Deriv_10,Kurtosis_Deriv_10,Q25_10,Q50_10,Q75_10,Q95_10
cell105basal.abf,4,Non-burst,Non-burst,3.3419000000000025,0,-67.18311,4.334053,-69.769,37.152,8.941183090209961,160.48895263671875,-22.451014,-317.03082,7714.122,-229536.03,9069.977,-22.588533401489258,585.0609741210938,-68.737,-68.393,-67.986,-57.795704,-69.505585,0.3850642,-70.55,-68.33,0.0945376381278038,-0.5303215980529785,-23.221825,-1.1224127,2560.6665,-7190.018,8130.0356,0.3487820625305176,-0.20934629440307617,-69.8,-69.518,-69.237,-68.862,-69.64228,0.45187923,-70.738,-68.486,0.11131637543439865,-0.6093673706054688,-23.267475,0.2813594,2403.685,-6880.0356,8130.0356,0.3801117539405823,-0.17064547538757324,-69.987,-69.643,-69.331,-68.862,-69.7681,0.5282448,-71.207,-68.267,0.15959033370018005,-0.507598876953125,-23.309525,-1.3109897,2572.4402,-7189.9414,9069.977,0.3394170105457306,-0.24074506759643555,-70.175,-69.8,-69.425,-68.862,-69.87089,0.44384894,-70.988,-68.486,-0.008764493279159069,-0.5897817611694336,-23.343842,0.2813393,2386.8396,-6880.0356,7819.977,0.40723294019699097,-0.19104313850402832,-70.206,-69.862,-69.55,-69.174,-69.63583,0.45792496,-70.894,-68.33,0.12541194260120392,-0.4847443103790283,-23.265293,1.7779163,2494.6455,-8129.9595,8130.0356,0.3630794584751129,-0.19944548606872559,-69.956,-69.643,-69.331,-68.862,-69.91764,0.37955138,-71.207,-68.893,-0.057534605264663696,-0.6966009140014648,-23.359505,0.65550274,2390.9817,-8130.0356,7820.053,0.3791247308254242,-0.18669819831848145,-70.206,-69.894,-69.643,-69.331,-68.703705,0.37205562,-69.706,-67.705,0.03194410726428032,-0.6466579437255859,-22.953856,0.9368384,2484.5874,-7190.018,8439.941,0.32477089762687683,-0.15780162811279297,-68.987,-68.705,-68.424,-68.111,-69.113014,0.38020265,-70.238,-68.174,-0.11828333139419556,-0.6770532131195068,-23.090677,1.5893632,2374.415,-6250.0,7820.053,0.4189200699329376,-0.15509510040283203,-69.393,-69.112,-68.799,-68.518,-68.61672,3.7432225,-70.394,40.748,16.76533,422.7358,-22.930313,327.51273,11286.523,-13450.013,621380.0,50.32949,2746.2473,-69.456,-69.143,-68.768,-67.58215
cell105basal.abf,4,Non-burst,Non-burst,1.034600000000001,0,-66.04074,7.0729594,-70.363,36.245,7.814819812774658,97.33148193359375,-6.8269577,-1022.033,13616.944,-229540.03,8139.992,-14.572723388671875,225.39993286132812,-69.487,-68.83,-64.64775,-56.009,-68.659744,0.52287096,-70.05,-67.454,-0.205143541097641,-0.6838254928588867,-7.0925274,2.4201293,2384.9414,-5940.018,6560.0586,0.368163526058197,-0.38132643699645996,-69.049,-68.627,-68.267,-67.861,-68.58446,0.42740652,-69.643,-67.454,-0.1866438388824463,-0.5218818187713623,-7.0847445,-9.380457,2465.138,-5950.012,7809.9824,0.33470624685287476,-0.28040122985839844,-68.862,-68.549,-68.267,-67.91215,-69.11957,0.374295,-69.925,-68.049,0.1964574009180069,-0.8327591419219971,-7.140016,-0.90023273,2500.18,-7190.018,8130.0356,0.34000080823898315,-0.19751691818237305,-69.425,-69.143,-68.83,-68.486,-69.08219,0.3345334,-69.894,-68.267,0.08858242630958557,-0.7940874099731445,-7.136174,7.2604117,2531.3352,-6880.0356,8139.9536,0.33860912919044495,-0.19420170783996582,-69.362,-69.112,-68.83,-68.518,-69.151245,0.33312288,-69.925,-68.33,0.06929165869951248,-0.7885911464691162,-7.143362,-3.030044,2454.3174,-7190.018,7509.9946,0.400348037481308,-0.14995718002319336,-69.425,-69.1585,-68.893,-68.611,-69.169556,0.45428008,-70.144,-67.892,0.2808172404766083,-0.6012787818908691,-7.1452656,9.380401,2274.5767,-5630.0356,6259.9946,0.3341141641139984,-0.44162607192993164,-69.55,-69.174,-68.862,-68.393,-68.72171,0.32259214,-69.518,-67.923,0.02276376262307167,-0.9261734485626221,-7.0989466,-5.1404204,2274.3728,-6879.9595,7190.018,0.40005210041999817,-0.15749216079711914,-68.987,-68.705,-68.455,-68.236,-68.92232,0.33311093,-69.706,-68.142,-0.014549239538609982,-0.9073786735534668,-7.1196413,0.60023236,2323.9473,-5629.9595,7190.018,0.4052966833114624,-0.2569773197174072,-69.206,-68.924,-68.643,-68.393,-67.32407,6.111526,-70.081,44.157,8.285314,118.3413,-7.0071764,1091.5288,18033.951,-6259.9946,502864.0,24.213106,626.9983,-69.393,-69.049,-68.674,-57.041
cell105basal.abf,4,Non-burst,Non-burst,0.08470000000000155,0,-50.910286,16.592747,-64.265,37.026,4.192840099334717,17.74542236328125,-0.42689428,-10734.217,46032.082,-230169.98,10949.975,-3.9109811782836914,14.148870468139648,-55.5315,-52.772,-52.319,-33.417824,-53.25973,0.47665668,-54.195,-52.287,-0.21041397750377655,-0.9247136116027832,-0.442053,-188.43364,2481.2585,-4690.0176,6250.0,0.44332900643348694,-0.38158226013183594,-53.632,-53.2565,-52.85,-52.5783,-55.66993,1.0627313,-57.666,-54.039,-0.30952292680740356,-1.1579779386520386,-0.4620515,-414.4577,2616.1353,-5009.9946,6570.015,0.44655415415763855,-0.08269453048706055,-56.51675,-55.4925,-54.74225,-54.289,-59.944923,1.3567461,-61.982,-57.416,0.14462673664093018,-1.3384310007095337,-0.49756595,-486.14453,2520.5647,-6250.0,5950.012,0.1789829581975937,-0.4797842502593994,-61.16825,-60.198997,-58.753002,-57.827652,-63.27801,0.54142904,-64.296,-62.044,0.34092459082603455,-0.6274900436401367,-0.5252245,-256.26495,2306.489,-4690.0176,6250.0,0.6408980488777161,0.23133111000061035,-63.67,-63.358,-62.912247,-62.388,-65.510704,0.7987883,-67.079,-64.14,-0.25332868099212646,-0.9864404201507568,-0.5437148,-312.77026,2487.2656,-5319.977,5629.9595,0.4118192195892334,-0.36948585510253906,-66.008255,-65.4375,-64.89,-64.42565,-67.553375,0.2769232,-68.017,-66.892,0.4305955171585083,-0.5699961185455322,-0.5607107,-71.56554,2395.936,-5009.9946,5309.9824,0.09671955555677414,-0.504410982131958,-67.798,-67.611,-67.329,-67.048,-67.60328,0.24876297,-68.267,-67.11,-0.2095111459493637,-0.517406702041626,-0.5611002,-82.891075,2840.0137,-5009.9946,5940.018,0.11213100701570511,-0.9111590385437012,-67.798,-67.595,-67.392,-67.267,-68.39849,0.2771384,-68.83,-67.705,0.7885426878929138,-0.18336105346679688,-0.567708,-97.95223,2506.0972,-5000.0,6570.053,0.4936242699623108,-0.18746662139892578,-68.611,-68.455,-68.25925,-67.83465,-68.426575,0.20080015,-69.018,-67.923,-0.09651316,0.29130554,-0.62268054,10.220051,2354.2114,-5630.0356,5320.053,0.14568134,-0.097204685,-68.549,-68.424,-68.299,-68.08
cell105basal.abf,5,Non-burst,Non-burst,0.3544,0,-68.61932,0.36813873,-69.8,-67.673,-0.2803698480129242,-0.23427939414978027,-2.4222128,-28.356913,2281.813,-5000.0,6570.053,0.4711840748786926,-0.3979771137237549,-68.893,-68.611,-68.33,-68.06915,-68.914215,0.33498317,-69.612,-68.174,-0.08977577835321426,-1.196874737739563,-2.4326456,17.705372,2313.1128,-5000.0,6560.0586,0.40811118483543396,-0.3644235134124756,-69.22925,-68.8775,-68.643,-68.424,-68.99149,0.2791626,-69.706,-68.33,0.03867223486304283,-0.773033857345581,-2.4354486,-0.9064409,2344.972,-5939.9414,6569.977,0.36002418398857117,-0.0789484977722168,-69.206,-68.987,-68.768,-68.549,-69.114746,0.3379132,-69.831,-68.393,0.15831789374351501,-1.1725594997406006,-2.4397535,-17.705368,2284.7815,-4689.9414,6569.977,0.5116508603096008,-0.22003698348999023,-69.393,-69.174,-68.799,-68.56915,-69.33046,0.37972397,-70.331,-68.455,-0.29833173751831055,-0.4035782814025879,-2.4473307,-19.489964,2383.807,-5320.053,6559.9824,0.34260788559913635,-0.41964149475097656,-69.581,-69.299,-69.02575,-68.768,-69.621635,0.3003113,-70.3,-68.955,-0.07506541162729263,-0.837343692779541,-2.4576416,5.2973576,2256.8057,-5630.0356,6570.053,0.4081030488014221,-0.1697549819946289,-69.862,-69.612,-69.393,-69.174,-69.71993,0.35884812,-70.488,-68.424,0.3108157813549042,-0.579571008682251,-2.461134,19.489977,2483.3672,-5629.9595,10319.978,0.4619445204734802,0.2193927764892578,-70.019,-69.769,-69.425,-69.143,-69.86541,0.31216958,-70.582,-69.049,0.2594439387321472,-0.6615273952484131,-2.4662995,-5.3258786,2499.6455,-8759.995,6559.9824,0.3279309570789337,-0.12629365921020508,-70.113,-69.894,-69.643,-69.299,-69.83035,0.40088218,-70.707,-68.924,-0.055091675370931625,-1.1544197797775269,-2.4650304,-21.274769,2565.6426,-6569.977,7190.018,0.24872927367687225,-0.03876447677612305,-70.175,-69.831,-69.518,-69.237,-63.82993,10.68164,-70.394,40.904,5.292433,43.912903,-2.29002,3108.8826,31952.832,-5319.977,587920.0,17.296543,311.0436,-69.581,-68.674,-60.5275,-47.889996
cell105basal.abf,5,Burst,Square Wave,0.06090000000000001,5,-44.27138,25.666477,-64.984,40.904,2.077755928039551,3.6072678565979004,-0.26927203,-16245.998,108611.875,-246424.02,527880.06,1.3459339141845703,9.385780334472656,-59.949,-52.631,-42.28,19.545,-45.541687,19.628208,-63.42,38.746,2.762826919555664,7.8997697830200195,-0.27260372,1219.6678,83876.42,-243300.0,377765.6,1.1801519393920898,9.0989351272583,-54.852,-50.192,-44.438,0.96944,-45.012196,19.844275,-63.796,38.653,2.6488523483276367,7.274433135986328,-0.26981008,57.333202,84326.79,-248302.02,443130.0,1.5308233499526978,12.612802505493164,-55.196,-49.035,-42.687,-1.9702,-44.313927,20.125265,-63.608,36.776,2.5048575401306152,6.724362373352051,-0.2653707,-802.66675,85472.74,-235478.0,477530.0,2.116548538208008,15.761951446533203,-55.759,-46.596,-41.248,-4.9098,-42.876926,12.565781,-51.943,36.808,4.642714023590088,25.08264923095703,-0.2607925,14791.833,59844.04,-2820.0151,409047.0,5.618968486785889,31.589458465576172,-48.785,-45.939,-41.248,-33.242,-51.10512,15.674748,-63.608,34.024,3.9376471042633057,16.312665939331055,-0.31088907,-14182.0,52727.477,-225160.0,11569.978,-3.2102408409118652,8.883136749267578,-56.54,-52.975,-51.537,-30.272,-50.134632,0.43064076,-50.974,-49.316,-0.05269671231508255,-1.1123398542404175,-0.30082557,182.50021,2096.2563,-4379.9976,5009.9946,0.3366755247116089,-0.3789691925048828,-50.536,-50.161,-49.786,-49.504,-48.352142,0.65382195,-49.567,-46.752,0.1595432162284851,-0.7317872047424316,-0.29011968,406.5005,2751.1929,-4070.0151,6570.015,0.6289989948272705,-0.3823585510253906,-48.941,-48.316,-47.847,-47.315,-46.087704,0.78634435,-47.221,-44.688,0.28607797622680664,-1.2496358156204224,-0.2765458,369.99957,2292.1472,-4370.003,5009.9946,0.18547624349594116,-0.8080089092254639,-46.752,-46.252,-45.251,-44.813,-38.877197,12.576425,-44.407,37.965,4.894949,24.589497,-0.2368304,13723.333,55612.008,-4379.9976,351820.0,5.0815783,25.399115,-43.406,-41.967,-39.778,-31.523
cell105basal.abf,5,Burst,Square Wave,0.08920000000000006,5,-42.149147,25.33702,-64.452,40.935,2.0469179153442383,3.423419952392578,-0.37839848,-1869.2047,103263.695,-250803.02,483779.0,1.296073079109192,7.806105613708496,-57.197,-49.473,-41.154,23.560396,-47.396896,18.4486,-63.452,37.621,2.731468677520752,8.251062393188477,-0.419365,-5700.062,75514.72,-227041.02,377773.6,0.8129286766052246,9.96684455871582,-57.416,-51.724,-44.876,-4.7970343,-46.343536,16.995497,-63.42,37.308,3.190469741821289,11.626081466674805,-0.40756023,35.56818,70367.52,-228598.02,473460.03,2.4709856510162354,23.848520278930664,-54.351,-49.535,-44.157,-19.026014,-45.10272,17.16462,-63.733,38.465,2.878244638442993,9.938470840454102,-0.39633712,-451.25,66453.63,-233608.0,397790.0,1.5582606792449951,16.619461059570312,-54.601,-46.752,-42.218,-18.632408,-50.795765,0.69230545,-52.882,-49.723,-0.8198113441467285,0.5504717826843262,-0.44692868,298.52264,2584.4563,-5629.9976,7819.977,0.2465643733739853,-0.1601121425628662,-51.162,-50.724,-50.255,-49.8604,-49.048695,0.51777536,-50.067,-48.159,-0.26807287335395813,-1.16728675365448,-0.43163767,124.31843,2737.289,-4690.0176,6570.015,0.6138240694999695,-0.3113741874694824,-49.504,-48.941,-48.535,-48.347,-47.713104,0.36059406,-48.566,-47.065,-0.4981544017791748,-0.3749516010284424,-0.41985875,120.90899,2422.5208,-4379.9976,6879.9976,0.48247191309928894,-0.11784076690673828,-47.909,-47.69,-47.44,-47.221,-46.840687,0.3941268,-47.69,-46.033,0.1751304417848587,-0.9326543807983398,-0.41219592,145.79514,2530.9026,-5309.9824,6250.0,0.23148302733898163,-0.3774697780609131,-47.159,-46.94,-46.502,-46.22,-45.23777,0.507749,-46.439,-44.407,-0.7348406910896301,-0.5432517528533936,-0.3980597,163.40909,2528.418,-4689.9795,6250.0,0.14439071714878082,-0.9181065559387207,-45.595,-45.095,-44.845,-44.6384,-40.065273,12.225524,-45.314,35.682,5.2889137,28.845612,-0.36814076,8852.527,47997.48,-4690.0176,412169.0,7.2991385,55.006943,-44.41475,-43.1405,-40.771,-33.240604
cell105basal.abf,5,Burst,Square Wave,0.05719999999999992,6,-43.83173,25.709408,-64.265,40.122,2.022139072418213,3.1876492500305176,-0.24933422,-16138.752,108116.44,-250178.0,472530.0,0.8179260492324829,6.42801570892334,-59.417,-52.944,-43.406,21.5216,-42.98465,19.957989,-62.982,35.025,2.474830150604248,6.629199028015137,-0.24125202,4205.0024,91828.61,-230792.02,489420.03,1.8977911472320557,13.324728012084961,-54.132,-47.19,-40.154,-5.172343,-38.52918,25.8916,-62.826,37.621,1.721743106842041,2.023594856262207,-0.2182372,-7293.1606,107441.3,-245174.02,391532.97,0.7721489667892456,4.1092119216918945,-54.445,-46.94,-37.558,28.858004,-49.802525,7.7005486,-63.514,-34.618,-0.08541475981473923,-0.9125230312347412,-0.27966985,2652.679,13304.234,-79739.99,14389.992,-4.74983024597168,24.956390380859375,-55.852,-49.254,-44.188,-37.7336,-47.794567,20.730747,-63.702,35.682,2.868117570877075,7.836885452270508,-0.26851064,-3406.4275,87020.195,-223285.0,449699.0,1.8332818746566772,12.873470306396484,-56.822,-52.381,-49.911,-4.859703,-38.82154,17.967113,-61.137,37.433,2.976226329803467,8.829182624816895,-0.21577573,-2166.6072,85843.21,-233600.02,412170.0,1.446300745010376,10.228316307067871,-46.752,-43.969,-39.341,-0.9255891,-54.79186,3.9991183,-63.796,-50.505,-0.9649134278297424,-0.22340822219848633,-0.30662513,2267.322,3371.3503,-4689.9795,12820.016,0.61958909034729,0.6132678985595703,-56.791,-53.351,-51.568,-50.536,-48.881966,0.7536595,-50.442,-47.471,-0.21040648221969604,-0.9309601783752441,-0.2737112,457.8577,2759.242,-5009.9946,7190.018,0.24440735578536987,-0.0671076774597168,-49.41,-48.879,-48.253,-47.847,-46.652767,0.5684104,-47.596,-45.501,0.1871330440044403,-0.9124050140380859,-0.2612753,307.14236,2143.3516,-4059.9824,6879.9976,0.8334580659866333,1.464808464050293,-47.221,-46.69,-46.189,-45.7454,-39.384415,12.229976,-45.533,37.308,4.924566,25.789892,-0.23590782,13998.305,56380.816,-2820.0151,320230.0,4.9363465,22.98295,-44.234753,-42.405502,-39.5595,-31.775854
cell105basal.abf,5,Burst,Square Wave,0.04969999999999963,6,-42.702705,27.247095,-64.515,39.747,1.8021190166473389,2.2436742782592773,-0.20830974,-20450.834,117414.87,-249868.02,491600.0,0.981792151927948,6.08100700378418,-60.7,-52.35,-40.779,22.966387,-44.720676,21.387094,-62.826,36.62,2.4960784912109375,5.933530807495117,-0.21384627,1798.1237,97342.64,-240482.0,487530.0,1.7851256132125854,11.956579208374023,-55.946,-50.724,-43.844,6.4856834,-43.419334,21.368862,-62.638,36.37,2.3663415908813477,5.431401252746582,-0.20801538,241.04102,94629.875,-232983.02,468780.0,1.7661634683609009,11.524688720703125,-55.102,-47.972,-42.186,7.9746447,-43.577007,21.695763,-62.826,34.837,2.2915475368499756,5.181031227111816,-0.20873174,-657.916,94440.65,-217655.0,458760.0,1.7297905683517456,10.844627380371094,-55.977,-50.442,-40.623,4.6157665,-42.073353,21.447647,-63.764,35.682,2.1433284282684326,4.85385274887085,-0.20073366,-1967.7076,94184.33,-235481.0,462510.0,1.762266755104065,11.394766807556152,-55.946,-45.282,-40.029,6.998724,-50.95918,3.3973665,-58.636,-45.908,-0.47198042273521423,-0.7217519283294678,-0.2444728,2651.667,2770.683,-1560.0205,10320.016,0.8230868577957153,0.17507672309875488,-53.225,-50.536,-48.003,-46.3768,-40.548122,21.295748,-64.108,38.058,2.0453319549560547,4.591736316680908,-0.1934242,-2847.0833,92620.44,-245799.02,434690.03,1.4001662731170654,9.690231323242188,-45.814,-43.218,-39.309,12.809003,-51.937675,2.7449505,-58.573,-48.597,-0.8421846032142639,-0.30725979804992676,-0.24913609,2078.3337,2866.056,-3750.0,8129.9976,0.2707412540912628,-0.7478089332580566,-53.726,-51.224,-49.786,-48.7286,-47.350754,0.7298797,-48.754,-45.908,-0.0798439309000969,-0.8217146396636963,-0.22727,527.91675,2551.967,-5939.9795,6879.9976,0.23018482327461243,-0.14054274559020996,-47.878,-47.378,-46.752,-46.2328,-39.042145,14.8783,-45.814,36.776,4.299681,18.114578,-0.2220977,14714.643,63103.09,-1560.0205,447190.0,6.0291085,37.117374,-44.751,-42.781,-40.029,-26.643787
cell105basal.abf,5,Burst,Square Wave,0.04780000000000051,6,-41.650063,27.968538,-64.859,40.529,1.7404571771621704,2.0018582344055176,-0.19475144,-21985.87,122645.36,-252996.02,529130.0,1.3161214590072632,7.163942337036133,-60.6685,-50.661,-39.903503,28.50191,-45.351536,21.997248,-63.233,37.152,2.421933889389038,5.633548736572266,-0.20743404,1189.7823,99697.1,-245175.03,466275.03,1.5955358743667603,9.699618339538574,-57.947502,-52.631,-43.0775,2.827013,-44.308205,21.988464,-63.452,36.12,2.3460326194763184,5.169785499572754,-0.20292132,61.086945,97952.69,-240175.0,475020.0,1.739124059677124,10.972530364990234,-56.3685,-50.411,-42.920998,10.557769,-42.72535,21.76248,-63.233,34.806,2.2455990314483643,5.046222686767578,-0.1953365,-1087.6105,97720.81,-226725.02,470970.0,1.7883716821670532,10.850972175598145,-56.6655,-47.002,-40.809998,6.3952665,-40.075882,20.11212,-56.447,37.589,2.550893783569336,5.949685096740723,-0.18439281,7308.2607,87067.4,-250804.02,421859.97,1.5238367319107056,11.196968078613281,-50.802002,-45.939,-39.997498,13.956797,-53.722485,5.3732543,-63.764,-42.218,-0.3531573414802551,-0.830998420715332,-0.24802683,-1074.131,20264.545,-116330.04,12200.013,-4.550546169281006,21.372459411621094,-57.837997,-52.631,-49.207,-47.3372,-40.28197,21.362867,-64.265,37.527,2.037787675857544,4.598706245422363,-0.18393704,-3004.7822,93026.77,-240488.02,370266.44,1.0438183546066284,6.414405822753906,-46.6425,-43.5,-38.6685,5.469553,-53.199535,2.865479,-60.324,-49.723,-0.716429591178894,-0.45603084564208984,-0.24453399,2297.826,2805.1318,-1879.9973,10629.997,0.7475889325141907,0.493666410446167,-55.18,-52.569,-50.849,-49.7323,-47.38817,1.2266676,-49.567,-45.439,-0.06513151526451111,-1.236438274383545,-0.21797408,897.3917,2064.3076,-2510.0327,5950.012,0.5334358811378479,-0.1732344627380371,-48.4095,-47.503,-46.1735,-45.6356,-38.834072,14.154646,-45.407,37.527,4.391949,19.165005,-0.21707681,15078.91,61321.69,-4379.9976,429680.03,5.8418136,35.429203,-44.375,-42.5305,-39.575,-28.09025
cell105basal.abf,5,Burst,Square Wave,0.04699999999999971,5,-38.310635,29.054861,-64.484,42.812,1.633721947669983,1.590134620666504,-0.1791515,-22563.697,118991.01,-253929.98,467521.0,0.9795412421226501,5.079770088195801,-57.3065,-49.098,-35.197,35.9039,-44.59701,22.40959,-63.139,36.151,2.248891830444336,4.783949851989746,-0.20335457,68.04269,97828.414,-234233.0,482220.0,1.8804855346679688,11.630861282348633,-58.9795,-50.317,-42.123497,10.736029,-42.266205,21.475445,-62.044,36.213,2.3855345249176025,5.334479331970215,-0.19256555,516.52185,97179.945,-225785.02,476280.0,1.8553402423858643,11.32441520690918,-54.085503,-47.659,-41.4045,10.582468,-50.651943,7.1221757,-63.139,-37.746,-0.14925064146518707,-1.000838041305542,-0.23307145,5295.87,3774.0088,-8129.9976,11580.01,-0.8164165019989014,1.7960329055786133,-55.961502,-49.754,-45.3295,-40.0033,-46.08275,22.483572,-62.857,37.214,2.4234402179718018,5.121395111083984,-0.21230304,-2630.8682,92645.26,-241114.55,414980.03,1.3025121688842773,8.316743850708008,-57.916,-52.506,-49.566498,13.962779,-37.963333,19.756598,-63.108,37.37,2.419055461883545,5.631461143493652,-0.17283298,-3113.6946,90680.06,-236735.0,378390.03,1.0675098896026611,6.776833534240723,-46.782997,-43.156,-38.652496,11.411159,-55.0054,3.8691192,-63.702,-50.505,-0.8486700057983398,-0.45441508293151855,-0.25281504,2868.9126,2711.8674,-1879.9973,10009.995,0.443094402551651,-0.12623143196105957,-57.3535,-53.788,-51.787,-50.8893,-48.91646,0.9096138,-50.755,-47.44,-0.2382880002260208,-1.1441420316696167,-0.22498672,673.0437,2271.1,-3750.0,7200.012,0.6639183759689331,0.4967522621154785,-49.691498,-48.722,-48.1435,-47.7406,-45.990276,1.047952,-47.722,-44.157,0.04599590599536896,-1.2733403444290161,-0.21155412,693.2607,2575.3936,-4690.0176,7500.0,0.40238356590270996,0.18012261390686035,-46.924,-46.158,-45.031998,-44.4163,-38.780342,11.870467,-44.313,32.867,4.9611826,25.978941,-0.18171094,16710.217,67703.28,-3120.003,430310.0,5.3001137,28.17096,-43.328,-41.842,-38.981003,-30.449596
cell105basal.abf,5,Burst,Square Wave,0.048499999999999766,5,-40.477505,28.013285,-64.14,41.092,1.6740899085998535,1.7308025360107422,-0.19318965,-22176.81,114990.81,-251113.61,477220.0,1.0931307077407837,5.976841926574707,-59.56625,-50.0205,-40.03625,24.501799,-44.393017,22.225376,-63.045,35.557,2.2922377586364746,5.036133766174316,-0.20692743,299.36176,97355.46,-231727.0,487839.97,2.008547067642212,12.184798240661621,-58.4165,-49.895,-42.382,8.432502,-43.002033,21.396044,-62.857,36.432,2.3022353649139404,5.013978958129883,-0.20028661,-505.7446,92865.81,-236107.0,441570.0,1.5330203771591187,10.014140129089355,-54.867252,-48.378,-41.248253,12.970201,-48.309246,6.8091283,-61.481,-34.869,-0.11957889795303345,-0.8329751491546631,-0.22706689,5662.1274,3491.155,-940.0177,17820.016,0.6554268002510071,1.5649771690368652,-53.42075,-47.925,-43.03075,-37.87265,-46.078533,22.265041,-62.857,35.4,2.539853811264038,5.733111381530762,-0.21723974,-3712.7659,93713.94,-226414.98,455950.03,1.873119831085205,11.298470497131348,-56.986,-52.194,-49.13675,8.462423,-37.380184,18.928316,-60.856,36.87,2.620181083679199,6.521732330322266,-0.17398508,-2748.0847,89158.82,-225789.0,342119.0,1.054500699043274,6.115091323852539,-46.02475,-43.312,-38.692,5.7884893,-55.27179,3.9370582,-63.514,-50.818,-0.7928830981254578,-0.6623806953430176,-0.25962085,2521.915,3393.0137,-5620.003,10629.997,0.1981721967458725,-0.16433143615722656,-57.64275,-54.007,-52.0135,-50.95475,-49.099438,0.9959856,-50.786,-47.346,-0.030414799228310585,-1.249159574508667,-0.23076442,572.3401,2584.0906,-5009.9946,5939.9795,0.40010854601860046,-0.27459216117858887,-49.87925,-49.1755,-47.964,-47.80605,-46.130585,0.7061991,-47.409,-44.532,0.21850091218948364,-0.6270856857299805,-0.21684071,565.5313,2500.1526,-4370.003,7189.9795,0.3772062659263611,-0.12025260925292969,-46.54875,-46.220497,-45.55625,-44.9306,-39.638,9.706077,-44.657,22.954,5.236227,30.071144,-0.20899777,12996.154,59044.293,-5009.9946,416860.03,6.267803,39.319145,-43.75,-41.999,-39.685,-32.222805
